file.ID,Date.Time,PAR
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:44:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:45:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:46:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:47:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:48:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:49:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:50:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:51:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:52:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:53:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:54:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:55:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:56:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:57:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:58:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T03:59:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:00:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:01:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:02:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:03:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:04:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:05:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:06:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:07:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:08:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:09:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:10:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:11:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:12:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:13:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:14:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:15:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:16:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:17:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:18:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:19:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:20:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:21:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:22:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:23:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:24:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:25:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:26:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:27:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:28:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:29:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:30:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:31:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:32:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:33:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:34:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:35:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:36:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:37:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:38:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:39:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:40:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:41:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:42:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:43:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:44:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:45:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:46:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:47:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:48:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:49:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:50:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:51:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:52:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:53:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:54:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:55:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:56:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:57:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:58:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T04:59:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:00:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:01:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:02:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:03:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:04:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:05:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:06:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:07:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:08:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:09:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:10:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:11:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:12:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:13:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:14:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:15:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:16:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:17:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:18:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:19:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:20:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:21:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:22:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:23:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:24:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:25:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:26:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:27:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:28:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:29:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:30:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:31:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:32:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:33:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:34:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:35:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:36:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:37:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:38:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:39:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:40:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:41:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:42:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:43:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:44:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:45:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:46:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:47:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:48:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:49:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:50:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:51:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:52:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:53:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:54:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:55:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:56:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:57:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:58:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T05:59:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:00:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:01:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:02:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:03:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:04:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:05:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:06:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:07:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:08:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:09:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:10:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:11:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:12:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:13:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:14:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:15:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:16:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:17:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:18:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:19:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:20:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:21:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:22:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:23:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:24:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:25:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:26:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:27:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:28:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:29:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:30:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:31:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:32:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:33:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:34:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:35:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:36:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:37:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:38:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:39:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:40:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:41:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:42:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:43:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:44:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:45:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:46:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:47:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:48:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:49:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:50:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:51:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:52:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:53:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:54:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:55:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:56:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:57:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:58:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T06:59:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:00:00Z,0
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:01:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:02:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:03:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:04:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:05:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:06:00Z,1
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:07:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:08:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:09:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:10:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:11:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:12:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:13:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:14:00Z,4
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:15:00Z,14
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:16:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:17:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:18:00Z,30
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:19:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:20:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:21:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:22:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:23:00Z,30
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:24:00Z,33
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:25:00Z,36
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:26:00Z,46
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:27:00Z,43
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:28:00Z,33
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:29:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:30:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:31:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:32:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:33:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:34:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:35:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:36:00Z,14
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:37:00Z,11
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:38:00Z,11
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:39:00Z,11
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:40:00Z,14
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:41:00Z,11
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:42:00Z,11
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:43:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:44:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:45:00Z,14
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:46:00Z,14
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:47:00Z,14
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:48:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:49:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:50:00Z,39
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:51:00Z,39
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:52:00Z,33
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:53:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:54:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:55:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:56:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:57:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:58:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T07:59:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:00:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:01:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:02:00Z,33
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:03:00Z,30
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:04:00Z,30
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:05:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:06:00Z,27
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:07:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:08:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:09:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:10:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:11:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:12:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:13:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:14:00Z,14
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:15:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:16:00Z,17
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:17:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:18:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:19:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:20:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:21:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:22:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:23:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:24:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:25:00Z,24
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:26:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:27:00Z,20
data/Environmental/Apex_continuous_data/Download1/Experimental_0924.csv,2018-09-24T08:28:00Z,20
