PLUG.ID,Species,Tank,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C,Days,QC,Notes
2188,Mcapitata,Tank11,ATHC,Phys,20181102,11/2/18,Time4,2.379,27.27,42,,
2188,Mcapitata,Tank11,ATHC,Phys,20181115,11/15/18,Time5,2.522,26.37,,,
2188,Mcapitata,Tank11,ATHC,Phys,20181129,11/29/18,Time6,2.692,25.95,,,
2189,Pacuta,Tank9,HTAC,Phys,20180921,9/21/18,Time0,2.534,27.96,NA,,
2189,Pacuta,Tank9,HTAC,Phys,20180928,9/28/18,Time1,2.572,28.91,7,,
2189,Pacuta,Tank9,HTAC,Phys,20181005,10/5/18,Time2,2.612,28.76,14,,
2306,Pacuta,Tank6,ATAC,Phys no weigh,20181019,10/19/18,Time3,4.692,27,28,,
2190,Mcapitata,Tank10,HTHC,Phys,20181213,12/13/18,Time7,3.152,24.04,,,
2190,Mcapitata,Tank10,HTHC,Phys,20181101,11/1/18,Time4,3.125,28.52,41,,
2190,Mcapitata,Tank10,HTHC,Phys,20181116,11/16/18,Time5,3.124,29.31,,,
2190,Mcapitata,Tank10,HTHC,Phys,20181129,11/29/18,Time6,3.133,25.98,,,
2190,Mcapitata,Tank10,HTHC,Phys,20181227,12/27/18,Time8,3.219,24.53,,,
2190,Mcapitata,Tank10,HTHC,Phys,20190110,1/10/19,Time9,3.276,23.74,,,
2191,Mcapitata,Tank10,HTHC,Phys,20180921,9/21/18,Time0,2.001,27.96,NA,,
2191,Mcapitata,Tank10,HTHC,Phys,20180928,9/28/18,Time1,2.02,28.67,7,,
2191,Mcapitata,Tank10,HTHC,Phys,20181005,10/5/18,Time2,2.042,29.26,14,,
2306,Pacuta,Tank6,ATAC,Phys,20181019,10/19/18,Time3b,4.613,26.99,28,,
2191,Mcapitata,Tank10,HTHC,Phys,20181101,11/1/18,Time4,2.11,28.54,41,,
2191,Mcapitata,Tank10,HTHC,Phys,20181116,11/16/18,Time5,2.144,29.36,,,
2191,Mcapitata,Tank10,HTHC,Phys,20181129,11/29/18,Time6,NA,NA,,,
2191,Mcapitata,Tank10,HTHC,Phys,20181227,12/27/18,Time8,NA,NA,,,
2192,Pacuta,Tank9,HTAC,Phys,20180921,9/21/18,Time0,3.573,27.96,NA,,
2192,Pacuta,Tank9,HTAC,Phys,20180928,9/28/18,Time1,3.628,28.85,7,,
2192,Pacuta,Tank9,HTAC,Phys,20181005,10/5/18,Time2,3.68,28.9,14,,
2308,Mcapitata,Tank6,ATAC,Phys no weigh,20181019,10/19/18,Time3,1.818,27.03,28,,
2192,Pacuta,Tank9,HTAC,Phys,20181101,11/1/18,Time4,3.761,29.22,41,,
2193,Mcapitata,Tank11,ATHC,Phys,20181213,12/13/18,Time7,2.597,24.05,,,
2193,Mcapitata,Tank11,ATHC,Phys,20180921,9/21/18,Time0,2.166,27.97,NA,,
2193,Mcapitata,Tank11,ATHC,Phys,20180927,9/27/18,Time1,2.181,27.87,6,,
2193,Mcapitata,Tank11,ATHC,Phys,20181005,10/5/18,Time2,2.215,28.45,14,,
2309,Mcapitata,Tank6,ATAC,Phys,20181019,10/19/18,Time3,3.09,27,28,,
2193,Mcapitata,Tank11,ATHC,Phys,20181102,11/2/18,Time4,2.342,27.29,42,,
2193,Mcapitata,Tank11,ATHC,Phys,20181115,11/15/18,Time5,2.428,26.36,,,
2193,Mcapitata,Tank11,ATHC,Phys,20181129,11/29/18,Time6,2.493,25.94,,,
2197,Pacuta,Tank11,ATHC,Phys,20180921,9/21/18,Time0,2.562,27.97,NA,,
2197,Pacuta,Tank11,ATHC,Phys,20180927,9/27/18,Time1,2.602,27.88,6,,
2197,Pacuta,Tank11,ATHC,Phys,20181005,10/5/18,Time2,2.672,28.46,14,,
2357,Pacuta,Tank6,ATAC,Phys,20181019,10/19/18,Time3,3.49,27.13,28,,
2197,Pacuta,Tank11,ATHC,Phys,20181102,11/2/18,Time4,2.833,27.29,42,,
2197,Pacuta,Tank11,ATHC,Phys,20181115,11/15/18,Time5,2.877,26.36,,,
2198,Mcapitata,Tank10,HTHC,Phys,20180921,9/21/18,Time0,3.964,27.96,NA,,
2198,Mcapitata,Tank10,HTHC,Phys,20180928,9/28/18,Time1,4.021,28.95,7,,
2198,Mcapitata,Tank10,HTHC,Phys,20181005,10/5/18,Time2,4.077,29.32,14,,
2361,Pacuta,Tank6,ATAC,Phys,20181019,10/19/18,Time3,3.67,27.03,28,,Phys no weigh
2198,Mcapitata,Tank10,HTHC,Phys,20181101,11/1/18,Time4,4.219,28.46,41,,
2202,Pacuta,Tank10,HTHC,Phys,20180921,9/21/18,Time0,2.862,27.95,NA,,
2202,Pacuta,Tank10,HTHC,Phys,20180928,9/28/18,Time1,2.888,28.71,7,,
2202,Pacuta,Tank10,HTHC,Phys,20181005,10/5/18,Time2,2.917,29.31,14,,
2364,Pacuta,Tank6,ATAC,Phys,20181019,10/19/18,Time3,5.911,27.04,28,,
2202,Pacuta,Tank10,HTHC,Phys,20181101,11/1/18,Time4,2.964,28.41,41,,
2205,Pacuta,Tank10,HTHC,Phys no weigh,20181101,11/1/18,Time4,5.803,28.52,41,,
2205,Pacuta,Tank10,HTHC,Phys no weigh,20181116,11/16/18,Time5,5.723,29.23,,,
2205,Pacuta,Tank10,HTHC,Phys,20181129,11/29/18,Time6,5.782,25.98,,,
2206,Pacuta,Tank10,HTHC,Phys,20180921,9/21/18,Time0,4.443,27.95,NA,,
2206,Pacuta,Tank10,HTHC,Phys,20180928,9/28/18,Time1,4.474,28.73,7,,Phys no weigh
2206,Pacuta,Tank10,HTHC,Phys,20181005,10/5/18,Time2,4.505,29.23,14,,Phys no weigh
2368,Mcapitata,Tank6,ATAC,Phys,20181019,10/19/18,Time3,2.95,27,28,,
2206,Pacuta,Tank10,HTHC,Phys,20181101,11/1/18,Time4,4.592,28.47,41,,
2206,Pacuta,Tank10,HTHC,Phys,20181116,11/16/18,Time5,4.592,29.19,,,
2206,Pacuta,Tank10,HTHC,Phys,20181129,11/29/18,Time6,4.576,25.99,,,
2207,Pacuta,Tank10,HTHC,Phys,20180921,9/21/18,Time0,1.956,27.95,NA,,Not found
2207,Pacuta,Tank10,HTHC,Phys,20180928,9/28/18,Time1,1.979,28.7,7,,
2207,Pacuta,Tank10,HTHC,Phys,20181005,10/5/18,Time2,1.995,29.22,14,,
1464,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.901,29.12,28,,
1469,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,1.927,29.44,28,,
2207,Pacuta,Tank10,HTHC,Phys,20181101,11/1/18,Time4,1.983,28.44,41,,
2207,Pacuta,Tank10,HTHC,Phys,20181116,11/16/18,Time5,1.985,29.19,,,
2208,Pacuta,Tank11,ATHC,Phys,20181213,12/13/18,Time7,5.67,24.05,,,
2208,Pacuta,Tank11,ATHC,Phys,20180921,9/21/18,Time0,5.242,27.97,NA,,
2208,Pacuta,Tank11,ATHC,Phys,20180927,9/27/18,Time1,5.309,27.83,6,,"Weighed, reglued, then weighed again"
2208,Pacuta,Tank11,ATHC,Phys,20181005,10/5/18,Time2,5.419,28.48,14,,
1474,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.534,29.13,28,,
2208,Pacuta,Tank11,ATHC,Phys,20181102,11/2/18,Time4,5.625,27.29,42,,
2208,Pacuta,Tank11,ATHC,Phys,20181115,11/15/18,Time5,5.507,26.36,,,
2208,Pacuta,Tank11,ATHC,Phys,20181129,11/29/18,Time6,5.575,25.94,,,
2209,Pacuta,Tank11,ATHC,Phys,20181213,12/13/18,Time7,6.194,24.05,,,
2209,Pacuta,Tank11,ATHC,Phys,20180921,9/21/18,Time0,5.492,27.96,NA,,
2209,Pacuta,Tank11,ATHC,Phys,20180927,9/27/18,Time1,5.542,27.9,6,,
2209,Pacuta,Tank11,ATHC,Phys,20181005,10/5/18,Time2,5.639,28.46,14,,
1476,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,1.994,29.38,28,,
2209,Pacuta,Tank11,ATHC,Phys,20181102,11/2/18,Time4,5.902,27.28,42,,
2209,Pacuta,Tank11,ATHC,Phys,20181115,11/15/18,Time5,6.017,26.36,,,
2209,Pacuta,Tank11,ATHC,Phys,20181129,11/29/18,Time6,6.104,25.95,,,
2209,Pacuta,Tank11,ATHC,Phys,20181227,12/27/18,Time8,6.246,24.48,,,
2209,Pacuta,Tank11,ATHC,Phys,20190110,1/10/19,Time9,6.303,23.89,,,
2211,Mcapitata,Tank11,ATHC,Phys,20181102,11/2/18,Time4,3.141,27.28,42,,
2211,Mcapitata,Tank11,ATHC,Phys,20181115,11/15/18,Time5,3.223,26.36,,,
2299,Mcapitata,Tank5,HTHC,Phys,20180920,9/20/18,Time0,2.07,27.95,NA,,
2299,Mcapitata,Tank5,HTHC,Phys,20180927,9/27/18,Time1,2.117,28.43,7,,
2299,Mcapitata,Tank5,HTHC,Phys,20181004,10/4/18,Time2,2.142,29.35,14,,
1478,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.78,29.4,28,,
2299,Mcapitata,Tank5,HTHC,Phys,20181101,11/1/18,Time4,2.235,28.68,42,,
2300,Pacuta,Tank5,HTHC,Phys,20180920,9/20/18,Time0,5.442,27.96,NA,,
2300,Pacuta,Tank5,HTHC,Phys,20180927,9/27/18,Time1,5.52,28.41,8,,
2300,Pacuta,Tank5,HTHC,Phys,20181004,10/4/18,Time2,5.586,29.37,14,,
1486,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,3.074,29.29,28,,
2300,Pacuta,Tank5,HTHC,Phys,20181101,11/1/18,Time4,5.783,28.73,42,,
2300,Pacuta,Tank5,HTHC,Phys,20181116,11/16/18,Time5,5.778,29.35,,,
2301,Mcapitata,Tank6,ATAC,Phys,20181213,12/13/18,Time7,5.827,24.06,,,
2301,Mcapitata,Tank6,ATAC,Phys,20180921,9/21/18,Time0,4.838,28.1,NA,,
2301,Mcapitata,Tank6,ATAC,Phys,20180927,9/27/18,Time1,4.899,27.54,6,,
2301,Mcapitata,Tank6,ATAC,Phys,20181004,10/4/18,Time2,4.973,28.05,13,,
1493,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,5.643,29.28,28,,
2301,Mcapitata,Tank6,ATAC,Phys,20181102,11/2/18,Time4,5.336,26.9,42,,
2301,Mcapitata,Tank6,ATAC,Phys,20181115,11/15/18,Time5,5.51,26.32,,,
2301,Mcapitata,Tank6,ATAC,Phys,20181129,11/29/18,Time6,5.729,26.7,,,
2301,Mcapitata,Tank6,ATAC,Phys,20181227,12/27/18,Time8,6.027,24.57,,,
2301,Mcapitata,Tank6,ATAC,Phys,20190110,1/10/19,Time9,6.197,23.77,,,
2302,Mcapitata,Tank6,ATAC,Phys,20181213,12/13/18,Time7,2.509,24.04,,,Phys no weigh
1494,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,3.555,29.15,28,,
2302,Mcapitata,Tank6,ATAC,Phys no weigh,20181102,11/2/18,Time4,2.142,26.9,42,,
2302,Mcapitata,Tank6,ATAC,Phys,20181115,11/15/18,Time5,2.304,26.31,,,
2302,Mcapitata,Tank6,ATAC,Phys,20181129,11/29/18,Time6,2.436,26.15,,,
1537,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.531,29.42,28,,
2305,Pacuta,Tank5,HTHC,Molecular,20181101,11/1/18,Time4,3.339,28.65,42,,Phys no weigh
2306,Pacuta,Tank6,ATAC,Phys,20181213,12/13/18,Time7,4.785,24.04,,,"Weighed, reglued, then reweighed"
1547,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.069,29.39,28,,
1552,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,3.364,29.35,28,,
2306,Pacuta,Tank6,ATAC,Phys,20181102,11/2/18,Time4,4.706,26.84,42,,Phys no weigh
2306,Pacuta,Tank6,ATAC,Phys,20181115,11/15/18,Time5,4.74,26.32,,,Molecular
2306,Pacuta,Tank6,ATAC,Phys,20181129,11/29/18,Time6,4.815,26.17,,,Phys no weigh
2308,Mcapitata,Tank6,ATAC,Phys,20181213,12/13/18,Time7,2.083,24.03,,,Phys no weigh
1566,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.859,29.33,28,,
2308,Mcapitata,Tank6,ATAC,Phys no weigh,20181102,11/2/18,Time4,1.859,26.9,42,,
2308,Mcapitata,Tank6,ATAC,Phys,20181115,11/15/18,Time5,1.92,26.33,,,
2308,Mcapitata,Tank6,ATAC,Phys,20181129,11/29/18,Time6,2.048,26.17,,,
2309,Mcapitata,Tank6,ATAC,Phys,20181213,12/13/18,Time7,3.63,24.04,,,
2309,Mcapitata,Tank6,ATAC,Phys,20180921,9/21/18,Time0,2.876,28.08,NA,,Phys no weigh
2309,Mcapitata,Tank6,ATAC,Phys,20180927,9/27/18,Time1,2.916,27.46,6,,Phys no weigh
2309,Mcapitata,Tank6,ATAC,Phys,20181004,10/4/18,Time2,2.973,28.07,13,,
1584,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,4.094,29.32,28,,
2309,Mcapitata,Tank6,ATAC,Phys,20181102,11/2/18,Time4,3.198,26.91,42,,
2309,Mcapitata,Tank6,ATAC,Phys,20181115,11/15/18,Time5,3.303,26.31,,,
2309,Mcapitata,Tank6,ATAC,Phys,20181129,11/29/18,Time6,3.485,26.15,,,
2357,Pacuta,Tank6,ATAC,Phys,20180921,9/21/18,Time0,3.334,28.13,NA,,
2357,Pacuta,Tank6,ATAC,Phys,20180927,9/27/18,Time1,3.365,27.46,6,,
2357,Pacuta,Tank6,ATAC,Phys,20181004,10/4/18,Time2,3.404,28.06,13,,
1586,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,3.352,29.16,28,,
2357,Pacuta,Tank6,ATAC,Phys,20181102,11/2/18,Time4,3.528,26.86,42,,
2361,Pacuta,Tank6,ATAC,Phys,20180921,9/21/18,Time0,3.324,28.13,NA,,
2361,Pacuta,Tank6,ATAC,Phys,20180927,9/27/18,Time1,3.376,27.47,6,,
2361,Pacuta,Tank6,ATAC,Phys,20181004,10/4/18,Time2,3.467,28.07,13,,Not found 
1624,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,3.172,29.37,28,,
2361,Pacuta,Tank6,ATAC,Phys,20181102,11/2/18,Time4,3.77,26.85,42,,
2361,Pacuta,Tank6,ATAC,Phys,20181115,11/15/18,Time5,3.803,26.32,,,
2364,Pacuta,Tank6,ATAC,Phys,20181213,12/13/18,Time7,6.234,24.04,,,
2364,Pacuta,Tank6,ATAC,Phys,20180921,9/21/18,Time0,5.335,28.18,NA,,
2364,Pacuta,Tank6,ATAC,Phys,20180927,9/27/18,Time1,5.467,27.52,6,,
2364,Pacuta,Tank6,ATAC,Phys,20181004,10/4/18,Time2,5.644,28.06,13,,
1632,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.641,29.38,28,,
2364,Pacuta,Tank6,ATAC,Phys,20181102,11/2/18,Time4,6.05,26.88,42,,
2364,Pacuta,Tank6,ATAC,Phys,20181115,11/15/18,Time5,6.097,26.31,,,
2364,Pacuta,Tank6,ATAC,Phys,20181129,11/29/18,Time6,6.201,26.15,,,
2368,Mcapitata,Tank6,ATAC,Phys,20180921,9/21/18,Time0,2.708,28.15,NA,,
2368,Mcapitata,Tank6,ATAC,Phys,20180927,9/27/18,Time1,2.746,27.47,6,,
2368,Mcapitata,Tank6,ATAC,Phys,20181004,10/4/18,Time2,2.818,28.06,13,,
1634,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.294,29.34,28,,
2368,Mcapitata,Tank6,ATAC,Phys,20181102,11/2/18,Time4,3.049,26.89,42,,
2368,Mcapitata,Tank6,ATAC,Phys,20181115,11/15/18,Time5,3.177,26.33,,,
2372,Mcapitata,Tank7,HTAC,Phys,20180921,9/21/18,Time0,4.765,27.98,NA,,
2372,Mcapitata,Tank7,HTAC,Phys,20180928,9/28/18,Time1,4.937,28.71,7,,
2372,Mcapitata,Tank7,HTAC,Phys,20181005,10/5/18,Time2,5.045,28.83,14,,
1638,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,3.106,29.46,28,,
2372,Mcapitata,Tank7,HTAC,Phys,20181101,11/1/18,Time4,5.37,28.92,41,,
2372,Mcapitata,Tank7,HTAC,Phys,20181116,11/16/18,Time5,5.528,29.43,,,
2376,Mcapitata,Tank7,HTAC,Phys,20180921,9/21/18,Time0,2.61,27.97,NA,,
2376,Mcapitata,Tank7,HTAC,Phys,20180928,9/28/18,Time1,2.691,28.77,7,,
2376,Mcapitata,Tank7,HTAC,Phys,20181005,10/5/18,Time2,2.741,28.97,14,,
1647,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,4.317,29.48,28,,
2380,Mcapitata,Tank7,HTAC,Phys,20181213,12/13/18,Time7,2.65,24.07,,,
2380,Mcapitata,Tank7,HTAC,Phys,20180921,9/21/18,Time0,2.259,27.99,NA,,
2380,Mcapitata,Tank7,HTAC,Phys,20180928,9/28/18,Time1,2.315,28.77,7,,
2380,Mcapitata,Tank7,HTAC,Phys,20181005,10/5/18,Time2,2.349,29.04,14,,
1648,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,4.285,29.21,28,,
2380,Mcapitata,Tank7,HTAC,Phys,20181101,11/1/18,Time4,2.457,28.97,41,,
2380,Mcapitata,Tank7,HTAC,Phys,20181116,11/16/18,Time5,2.507,29.36,,,
2380,Mcapitata,Tank7,HTAC,Phys,20181129,11/29/18,Time6,2.558,26.26,,,
2382,Pacuta,Tank7,HTAC,Phys,20180921,9/21/18,Time0,2.221,27.99,NA,,
2382,Pacuta,Tank7,HTAC,Phys,20180928,9/28/18,Time1,2.286,28.77,7,,
2382,Pacuta,Tank7,HTAC,Phys,20181005,10/5/18,Time2,2.327,29.04,14,,
1760,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.58,29.52,28,,
2382,Pacuta,Tank7,HTAC,Phys,20181101,11/1/18,Time4,2.414,28.85,41,,
2382,Pacuta,Tank7,HTAC,Phys,20181116,11/16/18,Time5,2.429,29.42,,,
2385,Mcapitata,Tank7,HTAC,Phys,20180921,9/21/18,Time0,1.881,27.98,NA,,
2385,Mcapitata,Tank7,HTAC,Phys,20180928,9/28/18,Time1,1.9,28.8,7,,
2385,Mcapitata,Tank7,HTAC,Phys,20181005,10/5/18,Time2,1.905,28.89,14,,
1763,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,3.056,29.43,28,,
2385,Mcapitata,Tank7,HTAC,Phys,20181101,11/1/18,Time4,1.908,28.86,41,,
2385,Mcapitata,Tank7,HTAC,Phys,20181116,11/16/18,Time5,1.857,29.16,,,
2388,Pacuta,Tank7,HTAC,Phys,20180921,9/21/18,Time0,4.237,28.05,NA,,
2388,Pacuta,Tank7,HTAC,Phys,20180928,9/28/18,Time1,4.291,28.71,7,,
2388,Pacuta,Tank7,HTAC,Phys,20181005,10/5/18,Time2,4.348,28.98,14,,
1772,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,3.928,29.19,28,,
2390,Pacuta,Tank7,HTAC,Phys,20180921,9/21/18,Time0,4.545,27.99,NA,,
2390,Pacuta,Tank7,HTAC,Phys,20180928,9/28/18,Time1,4.574,28.79,7,,
2390,Pacuta,Tank7,HTAC,Phys,20181005,10/5/18,Time2,4.591,29.05,14,,
1772,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3b,3.818,29.18,28,,
2390,Pacuta,Tank7,HTAC,Phys,20181101,11/1/18,Time4,4.641,28.92,41,,
2390,Pacuta,Tank7,HTAC,Phys,20181116,11/16/18,Time5,4.612,29.38,,,
2390,Pacuta,Tank7,HTAC,Phys,20181129,11/29/18,Time6,4.609,26.26,,,
2391,Mcapitata,Tank8,ATAC,Phys,20180921,9/21/18,Time0,2.308,27.96,NA,,
2391,Mcapitata,Tank8,ATAC,Phys,20180928,9/28/18,Time1,2.364,28.27,7,,
2391,Mcapitata,Tank8,ATAC,Phys,20181005,10/5/18,Time2,2.413,27.9,14,,
1772,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3b,3.818,29.18,28,,"Weighed, reglued, then reweighed"
2391,Mcapitata,Tank8,ATAC,Phys,20181102,11/2/18,Time4,2.622,26.95,42,,
2393,Pacuta,Tank8,ATAC,Phys,20180921,9/21/18,Time0,3.894,27.96,NA,,
2393,Pacuta,Tank8,ATAC,Phys,20180928,9/28/18,Time1,3.974,28.28,7,,
2393,Pacuta,Tank8,ATAC,Phys,20181005,10/5/18,Time2,4.064,27.85,14,,
2372,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,5.233,29.13,28,,
2393,Pacuta,Tank8,ATAC,Phys,20181102,11/2/18,Time4,4.282,27.02,42,,
2393,Pacuta,Tank8,ATAC,Phys,20181115,11/15/18,Time5,4.325,26.35,,,
2395,Pacuta,Tank10,HTHC,Phys,20180921,9/21/18,Time0,2.646,27.96,NA,,
2395,Pacuta,Tank10,HTHC,Phys,20180928,9/28/18,Time1,2.705,28.93,7,,
2395,Pacuta,Tank10,HTHC,Phys,20181005,10/5/18,Time2,2.754,29.31,14,,
2376,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.782,29.15,28,,
2395,Pacuta,Tank10,HTHC,Phys,20181101,11/1/18,Time4,2.845,28.55,41,,
2395,Pacuta,Tank10,HTHC,Phys,20181116,11/16/18,Time5,2.847,29.2,,,
2396,Pacuta,Tank8,ATAC,Phys,20181213,12/13/18,Time7,3.553,24.05,,,"Weighed, reglued, then reweighed"
2380,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.413,29.42,28,,
2382,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,2.392,29.31,28,,
2385,Mcapitata,Tank7,HTAC,Phys,20181019,10/19/18,Time3,1.907,29.53,28,,
2396,Pacuta,Tank8,ATAC,Phys no weigh,20181102,11/2/18,Time4,3.523,27.01,42,,
2396,Pacuta,Tank8,ATAC,Phys,20181115,11/15/18,Time5,3.535,26.35,,,Phys no weigh
2396,Pacuta,Tank8,ATAC,Phys,20181129,11/29/18,Time6,3.538,26.14,,,"Weighed, reglued, then weighed again "
2397,Mcapitata,Tank11,ATHC,Phys,20180921,9/21/18,Time0,2.749,27.97,NA,,Phys no weigh
2397,Mcapitata,Tank11,ATHC,Phys,20180927,9/27/18,Time1,2.785,27.84,6,,
2397,Mcapitata,Tank11,ATHC,Phys,20181005,10/5/18,Time2,2.82,28.48,14,,
2388,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,4.451,29.1,28,,
2397,Mcapitata,Tank11,ATHC,Phys,20181102,11/2/18,Time4,3.003,27.27,42,,
2397,Mcapitata,Tank11,ATHC,Phys,20181115,11/15/18,Time5,3.124,26.37,,,
2398,Mcapitata,Tank8,ATAC,Phys,20181213,12/13/18,Time7,2.902,24.06,,,
2398,Mcapitata,Tank8,ATAC,Phys,20180921,9/21/18,Time0,2.232,27.97,NA,,
2398,Mcapitata,Tank8,ATAC,Phys,20180928,9/28/18,Time1,2.282,28.29,7,,Not found
2398,Mcapitata,Tank8,ATAC,Phys,20181005,10/5/18,Time2,2.324,27.89,14,,
2390,Pacuta,Tank7,HTAC,Phys,20181019,10/19/18,Time3,4.626,29.46,28,,
2398,Mcapitata,Tank8,ATAC,Phys,20181102,11/2/18,Time4,2.533,27.03,42,,
2398,Mcapitata,Tank8,ATAC,Phys,20181115,11/15/18,Time5,2.642,26.35,,,
2398,Mcapitata,Tank8,ATAC,Phys,20181129,11/29/18,Time6,2.761,26.15,,,
2401,Pacuta,Tank8,ATAC,Phys,20180921,9/21/18,Time0,2.821,27.96,NA,,
2401,Pacuta,Tank8,ATAC,Phys,20180928,9/28/18,Time1,2.863,28.3,7,,
2401,Pacuta,Tank8,ATAC,Phys,20181005,10/5/18,Time2,2.914,27.87,14,,
1543,Mcapitata,Tank8,ATAC,Phys,20181018,10/18/18,Time3,3.623,26.66,27,,
2401,Pacuta,Tank8,ATAC,Phys,20181102,11/2/18,Time4,3.074,27,42,,
2403,Mcapitata,Tank8,ATAC,Phys,20181213,12/13/18,Time7,4.32,24.08,,,
2403,Mcapitata,Tank8,ATAC,Phys,20180921,9/21/18,Time0,3.648,27.96,NA,,
2403,Mcapitata,Tank8,ATAC,Phys,20180928,9/28/18,Time1,3.67,28.24,7,,
2403,Mcapitata,Tank8,ATAC,Phys,20181005,10/5/18,Time2,3.728,27.88,14,,
1545,Pacuta,Tank8,ATAC,Phys,20181018,10/18/18,Time3,NA,NA,27,,Not found
2403,Mcapitata,Tank8,ATAC,Phys,20181102,11/2/18,Time4,3.937,27,42,,
2403,Mcapitata,Tank8,ATAC,Phys,20181115,11/15/18,Time5,4.051,26.36,,,
2403,Mcapitata,Tank8,ATAC,Phys,20181129,11/29/18,Time6,4.196,26.14,,,
2403,Mcapitata,Tank8,ATAC,Phys,20181227,12/27/18,Time8,4.49,24.64,,,
2403,Mcapitata,Tank8,ATAC,Phys,20190110,1/10/19,Time9,4.661,23.8,,,
2405,Mcapitata,Tank9,HTAC,Phys,20181213,12/13/18,Time7,3.722,24.06,,,Might have been in Tank 9 at beginning
2405,Mcapitata,Tank9,HTAC,Phys,20180921,9/21/18,Time0,3.371,27.96,NA,,
2405,Mcapitata,Tank9,HTAC,Phys,20180928,9/28/18,Time1,3.445,28.78,7,,
2405,Mcapitata,Tank9,HTAC,Phys,20181005,10/5/18,Time2,3.516,28.89,14,,
1546,Mcapitata,Tank8,ATAC,Phys,20181018,10/18/18,Time3,2.642,26.66,27,,
2405,Mcapitata,Tank9,HTAC,Phys,20181101,11/1/18,Time4,3.651,29.25,41,,
2405,Mcapitata,Tank9,HTAC,Phys,20181116,11/16/18,Time5,3.686,29.07,,,
2405,Mcapitata,Tank9,HTAC,Phys,20181129,11/29/18,Time6,3.706,26.13,,,
2407,Mcapitata,Tank9,HTAC,Phys,20181005,10/5/18,Time2,3.881,28.91,NA,,
2411,Mcapitata,Tank9,HTAC,Phys,20181101,11/1/18,Time4,3.269,29.23,41,,
2411,Mcapitata,Tank9,HTAC,Phys,20181116,11/16/18,Time5,3.267,29.09,,,
2412,Mcapitata,Tank9,HTAC,Phys,20180921,9/21/18,Time0,4.33,27.96,NA,,
2412,Mcapitata,Tank9,HTAC,Phys,20180928,9/28/18,Time1,4.401,28.84,7,,
2412,Mcapitata,Tank9,HTAC,Phys,20181005,10/5/18,Time2,4.463,28.9,14,,
1551,Mcapitata,Tank8,ATAC,Phys,20181018,10/18/18,Time3,4.561,26.67,27,,
2412,Mcapitata,Tank9,HTAC,Phys,20181101,11/1/18,Time4,4.596,29.26,41,,
2417,Pacuta,Tank9,HTAC,Phys,20180921,9/21/18,Time0,3.537,27.96,NA,,
2417,Pacuta,Tank9,HTAC,Phys,20180928,9/28/18,Time1,3.599,28.9,7,,
2417,Pacuta,Tank9,HTAC,Phys,20181005,10/5/18,Time2,3.683,28.85,14,,
1555,Mcapitata,Tank8,ATAC,Phys,20181018,10/18/18,Time3,2.896,26.64,27,,
2417,Pacuta,Tank9,HTAC,Phys,20181101,11/1/18,Time4,3.801,29.28,41,,
2417,Pacuta,Tank9,HTAC,Phys,20181116,11/16/18,Time5,3.796,29.24,,,
2417,Pacuta,Tank9,HTAC,Phys,20181129,11/29/18,Time6,3.769,26.13,,,
2511,Mcapitata,Tank10,HTHC,Phys,20181213,12/13/18,Time7,3.106,24.06,,,
