"PLUG.ID","Species","Temperature","CO2","Treatment","Date.Time0_Init","Date.Format.Time0_Init","Dry.Weigh.g.Time0_Init","Date.Time0_Fin","Date.Format.Time0_Fin","Dry.Weigh.g.Time0_Fin","Date.Time1_Init","Date.Format.Time1_Init","Dry.Weigh.g.Time1_Init","Date.Time1_Fin","Date.Format.Time1_Fin","Dry.Weigh.g.Time1_Fin","Date.Time2_Init","Date.Format.Time2_Init","Dry.Weigh.g.Time2_Init","Date.Time2_Fin","Date.Format.Time2_Fin","Dry.Weigh.g.Time2_Fin","Date.Time3_Init","Date.Format.Time3_Init","Dry.Weigh.g.Time3_Init","Date.Time3_Fin","Date.Format.Time3_Fin","Dry.Weigh.g.Time3_Fin","Date.Time4_Init","Date.Format.Time4_Init","Dry.Weigh.g.Time4_Init","Date.Time4_Fin","Date.Format.Time4_Fin","Dry.Weigh.g.Time4_Fin","Date.Time5_Init","Date.Format.Time5_Init","Dry.Weigh.g.Time5_Init","Date.Time5_Fin","Date.Format.Time5_Fin","Dry.Weigh.g.Time5_Fin","Date.Time6_Init","Date.Format.Time6_Init","Dry.Weigh.g.Time6_Init","Date.Time6_Fin","Date.Format.Time6_Fin","Dry.Weigh.g.Time6_Fin","Date.Time7_Init","Date.Format.Time7_Init","Dry.Weigh.g.Time7_Init","Date.Time7_Fin","Date.Format.Time7_Fin","Dry.Weigh.g.Time7_Fin","Date.Time8_Init","Date.Format.Time8_Init","Dry.Weigh.g.Time8_Init","Date.Time8_Fin","Date.Format.Time8_Fin","Dry.Weigh.g.Time8_Fin","Days.Time0","Days.Time1","Days.Time2","Days.Time3","Days.Time4","Days.Time5","Days.Time6","Days.Time7","Days.Time8","Sample","weight1.g","weight2.g","Notes","delta.mass.g","SA.cm2","T0.g.d.cm2","T1.g.d.cm2","T2.g.d.cm2","T3.g.d.cm2","T4.g.d.cm2","T5.g.d.cm2","T6.g.d.cm2","T7.g.d.cm2","T8.g.d.cm2"
"202",1812,"Mcapitata","High","High","HTHC",20180921,"9/21/18",3.49470798161556,20180928,"9/28/18",3.54709479512168,20180928,"9/28/18",3.54709479512168,20181005,"10/5/18",3.56558263089826,20181005,"10/5/18",3.56558263089826,20181018,"10/18/18",3.63492131713911,20181018,"10/18/18",3.63492131713911,20181101,"11/1/18",3.69964245354591,20181101,"11/1/18",3.69964245354591,20181116,"11/16/18",3.78438666097246,20181116,"11/16/18",3.78438666097246,20181129,"11/29/18",3.79981041020248,20181129,"11/29/18",3.79981041020248,20181213,"12/13/18",3.91076276165721,20181213,"12/13/18",3.91076276165721,20181227,"12/27/18",4.05714455035824,20181227,"12/27/18",4.05714455035824,20190110,"1/10/19",4.25438138076153,7,7,13,14,15,13,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",1822,"Mcapitata","High","High","HTHC",20180921,"9/21/18",3.76590225179384,20180928,"9/28/18",3.80287999414766,20180928,"9/28/18",3.80287999414766,20181005,"10/5/18",3.82907196287954,20181005,"10/5/18",3.82907196287954,20181018,"10/18/18",NA,20181018,"10/18/18",NA,20181101,"11/1/18",3.9169055958291,20181101,"11/1/18",3.9169055958291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,14,NA,NA,NA,NA,NA,"Coral",2.9905,3.4261,NA,0.4356,19.7252013178306,0.000267806373017787,0.000189691844384795,NA,NA,NA,NA,NA,NA,NA
"204",1824,"Mcapitata","High","High","HTHC",20180921,"9/21/18",3.24046335332342,20180928,"9/28/18",3.27127762290565,20180928,"9/28/18",3.27127762290565,20181005,"10/5/18",3.32212507790244,20181005,"10/5/18",3.32212507790244,20181018,"10/18/18",3.37143113480957,20181018,"10/18/18",3.37143113480957,20181101,"11/1/18",3.38838553052573,20181101,"11/1/18",3.38838553052573,20181116,"11/16/18",3.39608652196451,20181116,"11/16/18",3.39608652196451,20181129,"11/29/18",3.38377277404893,20181129,"11/29/18",3.38377277404893,20181213,"12/13/18",3.3976484584078,20181213,"12/13/18",3.3976484584078,20181227,"12/27/18",3.41767808572293,20181227,"12/27/18",3.41767808572293,20190110,"1/10/19",3.45003984939827,7,7,13,14,15,13,14,14,14,"Coral",2.867,3.0303,NA,0.1633,7.54052719770502,0.000583783918064327,0.000963317544243955,0.00050298520365995,0.000160602598954717,6.80853494445365e-05,-0.000125616068119237,0.000131439126915354,0.000189733108555403,0.000306550787183937
"205",2006,"Mcapitata","High","High","HTHC",20180921,"9/21/18",2.54552803599158,20180928,"9/28/18",2.59175147142109,20180928,"9/28/18",2.59175147142109,20181005,"10/5/18",2.61486375565883,20181005,"10/5/18",2.61486375565883,20181018,"10/18/18",NA,20181018,"10/18/18",NA,20181101,"11/1/18",2.7196452448975,20181101,"11/1/18",2.7196452448975,20181116,"11/16/18",2.73505136957508,20181116,"11/16/18",2.73505136957508,20181129,"11/29/18",2.73352138992626,20181129,"11/29/18",2.73352138992626,20181213,"12/13/18",2.7550999744368,20181213,"12/13/18",2.7550999744368,20181227,"12/27/18",2.84755151122751,20181227,"12/27/18",2.84755151122751,20190110,"1/10/19",2.92305746838575,7,7,13,14,15,13,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2009,"Mcapitata","High","High","HTHC",20180921,"9/21/18",6.30834853471521,20180928,"9/28/18",6.430072210526,20180928,"9/28/18",6.430072210526,20181005,"10/5/18",6.57182913984347,20181005,"10/5/18",6.57182913984347,20181018,"10/18/18",6.77367933653698,20181018,"10/18/18",6.77367933653698,20181101,"11/1/18",6.93702237451603,20181101,"11/1/18",6.93702237451603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2011,"Mcapitata","High","High","HTHC",20180921,"9/21/18",3.41458236127893,20180928,"9/28/18",3.47929516948321,20180928,"9/28/18",3.47929516948321,20181005,"10/5/18",3.53014273657346,20181005,"10/5/18",3.53014273657346,20181018,"10/18/18",3.62567542830757,20181018,"10/18/18",3.62567542830757,20181101,"11/1/18",3.7104287152562,20181101,"11/1/18",3.7104287152562,20181116,"11/16/18",3.79209125638023,20181116,"11/16/18",3.79209125638023,20181129,"11/29/18",3.8568230208486,20181129,"11/29/18",3.8568230208486,20181213,"12/13/18",3.99088871264467,20181213,"12/13/18",3.99088871264467,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,14,15,13,14,NA,NA,"Coral",3.2018,3.7429,NA,0.5411,24.4460353966895,0.000378167123474624,0.000297141767075003,0.000300607786730377,0.000247639591139446,0.000222701526849878,0.000203688099798844,0.000391724902921184,NA,NA
"208",2018,"Mcapitata","High","High","HTHC",20180921,"9/21/18",2.32672356800683,20180928,"9/28/18",2.34675287422336,20180928,"9/28/18",2.34675287422336,20181005,"10/5/18",2.36986428525067,20181005,"10/5/18",2.36986428525067,20181018,"10/18/18",2.40530355986396,20181018,"10/18/18",2.40530355986396,20181101,"11/1/18",2.43304240322558,20181101,"11/1/18",2.43304240322558,20181116,"11/16/18",2.43612218753019,20181116,"11/16/18",2.43612218753019,20181129,"11/29/18",2.39452775645175,20181129,"11/29/18",2.39452775645175,20181213,"12/13/18",2.48236362630526,20181213,"12/13/18",2.48236362630526,20181227,"12/27/18",2.5285886710097,20181227,"12/27/18",2.5285886710097,20190110,"1/10/19",2.62720768771624,7,7,13,14,15,13,14,14,14,"Coral",1.7896,2.0856,NA,0.296,13.4784862713028,0.000212288635526926,0.00024495555957114,0.00020225550498059,0.000147000628595816,1.52330869734021e-05,-0.000237383602061512,0.00046548184844613,0.000244967338393955,0.000522626601923128
"209",2024,"Mcapitata","High","High","HTHC",20180921,"9/21/18",4.05866879346357,20180928,"9/28/18",4.07099203735857,20180928,"9/28/18",4.07099203735857,20181005,"10/5/18",4.08331671112773,20181005,"10/5/18",4.08331671112773,20181018,"10/18/18",4.14494907109591,20181018,"10/18/18",4.14494907109591,20181101,"11/1/18",4.20196801761555,20181101,"11/1/18",4.20196801761555,20181116,"11/16/18",4.21737186766095,20181116,"11/16/18",4.21737186766095,20181129,"11/29/18",4.19889841462742,20181129,"11/29/18",4.19889841462742,20181213,"12/13/18",4.29444279619332,20181213,"12/13/18",4.29444279619332,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,14,15,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2073,"Mcapitata","High","High","HTHC",20180921,"9/21/18",2.82596756538048,20180928,"9/28/18",2.88605856478698,20180928,"9/28/18",2.88605856478698,20181005,"10/5/18",2.93074292583767,20181005,"10/5/18",2.93074292583767,20181018,"10/18/18",3.06171633264984,20181018,"10/18/18",3.06171633264984,20181101,"11/1/18",3.17420336458924,20181101,"11/1/18",3.17420336458924,20181116,"11/16/18",3.24353971617234,20181116,"11/16/18",3.24353971617234,20181129,"11/29/18",3.26820676400627,20181129,"11/29/18",3.26820676400627,20181213,"12/13/18",3.32060435424446,20181213,"12/13/18",3.32060435424446,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,14,15,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2191,"Mcapitata","High","High","HTHC",20180921,"9/21/18",3.08329394674283,20180928,"9/28/18",3.11256797834309,20180928,"9/28/18",3.11256797834309,20181005,"10/5/18",3.14646502945376,20181005,"10/5/18",3.14646502945376,20181018,"10/18/18",3.20039433259448,20181018,"10/18/18",3.20039433259448,20181101,"11/1/18",3.25124725134462,20181101,"11/1/18",3.25124725134462,20181116,"11/16/18",3.30363380117506,20181116,"11/16/18",3.30363380117506,20181129,"11/29/18",NA,20181129,"11/29/18",NA,NA,NA,NA,NA,NA,NA,20181227,"12/27/18",NA,20181227,"12/27/18",NA,NA,NA,NA,7,7,13,14,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2198,"Mcapitata","High","High","HTHC",20180921,"9/21/18",6.10803458515171,20180928,"9/28/18",6.19585726766604,20180928,"9/28/18",6.19585726766604,20181005,"10/5/18",6.28214349217618,20181005,"10/5/18",6.28214349217618,20181018,"10/18/18",6.42082139389994,20181018,"10/18/18",6.42082139389994,20181101,"11/1/18",6.50095424448458,20181101,"11/1/18",6.50095424448458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,14,NA,NA,NA,NA,NA,"Coral",5.6798,6.4034,NA,0.7236,32.6124071444784,0.000384703203491421,0.000377972820185884,0.00032710038405226,0.000175509124990453,NA,NA,NA,NA,NA
"213",2299,"Mcapitata","High","High","HTHC",20180920,"9/20/18",3.18961446550688,20180927,"9/27/18",3.2620338055438,20180927,"9/27/18",3.2620338055438,20181004,"10/4/18",3.30055209242446,20181004,"10/4/18",3.30055209242446,20181019,"10/19/18",3.38375993097497,20181019,"10/19/18",3.38375993097497,20181101,"11/1/18",3.44385611337605,20181101,"11/1/18",3.44385611337605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2517,"Mcapitata","High","High","HTHC",20180921,"9/21/18",3.35448817712285,20180928,"9/28/18",3.41149769329129,20180928,"9/28/18",3.41149769329129,20181005,"10/5/18",3.43614916701615,20181005,"10/5/18",3.43614916701615,20181018,"10/18/18",3.4685071928583,20181018,"10/18/18",3.4685071928583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,NA,NA,NA,NA,NA,NA,"Coral",2.4751,2.8744,NA,0.3993,18.1008764167636,0.000449934931766585,0.00019455627575523,0.000137511513455196,NA,NA,NA,NA,NA,NA
"215",2525,"Mcapitata","High","High","HTHC",20180921,"9/21/18",3.81829205398737,20180928,"9/28/18",3.85526979671896,20180928,"9/28/18",3.85526979671896,20181005,"10/5/18",3.91073870441744,20181005,"10/5/18",3.91073870441744,20181018,"10/18/18",4.01397455782685,20181018,"10/18/18",4.01397455782685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,NA,NA,NA,NA,NA,NA,"Coral",3.25,3.7608,NA,0.5108,23.0901939503442,0.000228778272166152,0.000343181598571786,0.000343921731887956,NA,NA,NA,NA,NA,NA
"216",1045,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",4.17577545967326,20180927,"9/27/18",4.25128042798947,20180927,"9/27/18",4.25128042798947,20181004,"10/4/18",4.39457961742193,20181004,"10/4/18",4.39457961742193,20181019,"10/19/18",4.67656555312864,20181019,"10/19/18",4.67656555312864,20181101,"11/1/18",4.97857734012575,20181101,"11/1/18",4.97857734012575,20181115,"11/15/18",4.82603715110256,20181115,"11/15/18",4.82603715110256,20181129,"11/29/18",4.95085373337096,20181129,"11/29/18",4.95085373337096,20181213,"12/13/18",4.90926002650596,20181213,"12/13/18",4.90926002650596,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,15,13,14,14,14,NA,NA,"Coral",4.0218,4.4706,NA,0.4488,20.3158649182187,0.000530935999456256,0.00100765155008032,0.00092533901244778,0.00114352384288702,-0.00053631621549128,0.000438842756531312,-0.000146239358931834,NA,NA
"217",1046,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",4.40690694268101,20180927,"9/27/18",4.53171993252384,20180927,"9/27/18",4.53171993252384,20181004,"10/4/18",4.71508202959482,20181004,"10/4/18",4.71508202959482,20181019,"10/19/18",5.07873454105987,20181019,"10/19/18",5.07873454105987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,15,NA,NA,NA,NA,NA,NA,"Coral",4.1557,4.7642,NA,0.608499999999999,27.4619995380646,0.000649276360801395,0.000953848435528018,0.000882801732289504,NA,NA,NA,NA,NA,NA
"218",1048,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",3.59948754329765,20180928,"9/28/18",3.68115212041014,20180928,"9/28/18",3.68115212041014,20181004,"10/4/18",3.75665685887326,20181004,"10/4/18",3.75665685887326,20181019,"10/19/18",3.97392482587962,20181019,"10/19/18",3.97392482587962,20181101,"11/1/18",4.29905032571244,20181101,"11/1/18",4.29905032571244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,NA,NA,NA,NA,NA,"Coral",3.1175,3.4977,NA,0.3802,17.2462040858991,0.000591902547842863,0.000729674948441259,0.000839867779693082,0.00145015411557969,NA,NA,NA,NA,NA
"219",1056,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",2.952319441259,20180928,"9/28/18",2.99392147349726,20180928,"9/28/18",2.99392147349726,20181004,"10/4/18",3.01087257098263,20181004,"10/4/18",3.01087257098263,20181019,"10/19/18",3.08792001889883,20181019,"10/19/18",3.08792001889883,20181101,"11/1/18",3.30980629111424,20181101,"11/1/18",3.30980629111424,20181115,"11/15/18",3.2188985997214,20181115,"11/15/18",3.2188985997214,20181129,"11/29/18",3.25280177635229,20181129,"11/29/18",3.25280177635229,20181213,"12/13/18",3.17576425443464,20181213,"12/13/18",3.17576425443464,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",1075,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",4.83989325418218,20180928,"9/28/18",4.90460745050878,20180928,"9/28/18",4.90460745050878,20181004,"10/4/18",4.95391788403508,20181004,"10/4/18",4.95391788403508,20181019,"10/19/18",5.10647028808262,20181019,"10/19/18",5.10647028808262,20181101,"11/1/18",5.3730424043112,20181101,"11/1/18",5.3730424043112,20181115,"11/15/18",5.29600520844517,20181115,"11/15/18",5.29600520844517,20181129,"11/29/18",5.31450187562914,20181129,"11/29/18",5.31450187562914,20181213,"12/13/18",5.26828619967727,20181213,"12/13/18",5.26828619967727,20181227,"12/27/18",5.33299605701779,20181227,"12/27/18",5.33299605701779,20190110,"1/10/19",5.36227784541093,8,6,15,13,14,14,14,14,14,"Coral",4.6603,5.1831,NA,0.522799999999999,23.6271608597878,0.000342371840138954,0.000347837204668256,0.00043044360387562,0.000867880297759276,-0.00023289539019218,5.5918293398907e-05,-0.000139717155626019,0.000195627934080158,8.85233873933226e-05
"221",1084,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",9.38393809878252,20180928,"9/28/18",9.47330399174615,20180928,"9/28/18",9.47330399174615,20181004,"10/4/18",9.55343372422076,20181004,"10/4/18",9.55343372422076,20181019,"10/19/18",9.77533117308272,20181019,"10/19/18",9.77533117308272,20181101,"11/1/18",10.028035075685,20181101,"11/1/18",10.028035075685,20181115,"11/15/18",9.97411746123526,20181115,"11/15/18",9.97411746123526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,14,NA,NA,NA,NA,"Coral",9.4939,10.5492,NA,1.0553,47.4550674663501,0.000235396075000294,0.000281423167755574,0.000311729896242456,0.000409624572811418,-8.11558887302248e-05,NA,NA,NA,NA
"222",1086,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",7.00944744134822,20180928,"9/28/18",7.09419960690197,20180928,"9/28/18",7.09419960690197,20181004,"10/4/18",7.16507537817706,20181004,"10/4/18",7.16507537817706,20181019,"10/19/18",7.01253684600525,20181019,"10/19/18",7.01253684600525,20181101,"11/1/18",7.18665574569684,20181101,"11/1/18",7.18665574569684,20181115,"11/15/18",7.50408651880361,20181115,"11/15/18",7.50408651880361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,14,NA,NA,NA,NA,"Coral",6.6607,7.5288,NA,0.8681,39.0783836790291,0.0002710966958417,0.000302280376866935,-0.000260226614325862,0.000342740928712612,0.000580208916436083,NA,NA,NA,NA
"223",1087,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",4.92464140619195,20180927,"9/27/18",5.0140145054174,20180927,"9/27/18",5.0140145054174,20181004,"10/4/18",5.06486099061378,20181004,"10/4/18",5.06486099061378,20181019,"10/19/18",5.16656453709747,20181019,"10/19/18",5.16656453709747,20181102,"11/2/18",5.37766484773939,20181102,"11/2/18",5.37766484773939,20181115,"11/15/18",5.26056508874639,20181115,"11/15/18",5.26056508874639,20181129,"11/29/18",5.2744389447024,20181129,"11/29/18",5.2744389447024,20181213,"12/13/18",5.20048731621394,20181213,"12/13/18",5.20048731621394,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,15,14,13,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",1088,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",3.74124818284533,20180928,"9/28/18",3.81983098149784,20180928,"9/28/18",3.81983098149784,20181004,"10/4/18",3.89533564966432,20181004,"10/4/18",3.89533564966432,20181019,"10/19/18",4.09257244572946,20181019,"10/19/18",4.09257244572946,20181101,"11/1/18",4.3683897953032,20181101,"11/1/18",4.3683897953032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,NA,NA,NA,NA,NA,"Coral",3.2382,3.6369,NA,0.3987,18.0740280712914,0.000543478730519778,0.00069625383514082,0.000727514624067779,0.0011738788450639,NA,NA,NA,NA,NA
"225",1103,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",3.78747447835001,20180927,"9/27/18",3.82599829746207,20180927,"9/27/18",3.82599829746207,20181004,"10/4/18",3.89379472702224,20181004,"10/4/18",3.89379472702224,20181019,"10/19/18",3.98779291861785,20181019,"10/19/18",3.98779291861785,20181101,"11/1/18",4.27131431459415,20181101,"11/1/18",4.27131431459415,20181115,"11/15/18",4.09874154463153,20181115,"11/15/18",4.09874154463153,20181129,"11/29/18",4.21431215710226,20181129,"11/29/18",4.21431215710226,20181213,"12/13/18",4.10799975852633,20181213,"12/13/18",4.10799975852633,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,15,13,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",1111,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",2.65647117803569,20180927,"9/27/18",2.71810743317649,20180927,"9/27/18",2.71810743317649,20181004,"10/4/18",2.78436373375927,20181004,"10/4/18",2.7304330906252,20181019,"10/19/18",NA,20181019,"10/19/18",NA,20181101,"11/1/18",3.25433471588126,20181101,"11/1/18",3.25433471588126,20181115,"11/15/18",3.17575414408504,20181115,"11/15/18",3.17575414408504,20181129,"11/29/18",3.2173615298097,20181129,"11/29/18",3.2173615298097,20181213,"12/13/18",3.14648758575613,20181213,"12/13/18",3.14648758575613,20181227,"12/27/18",3.26359030619624,20181227,"12/27/18",3.26359030619624,20190110,"1/10/19",3.26513424067995,7,7,15,13,14,14,14,14,14,"Coral",2.3346,2.6263,NA,0.2917,13.2860731287521,0.000662737531285591,0.000712414097515113,NA,NA,-0.000422464781809585,0.000223689580389163,-0.000381032418397531,0.000629567514071158,8.30049883680098e-06
"227",1112,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",7.95862720938885,20180927,"9/27/18",8.04954302980206,20180927,"9/27/18",8.04954302980206,20181004,"10/4/18",8.19592199850158,20181004,"10/4/18",8.19592199850158,20181019,"10/19/18",8.51027069190427,20181019,"10/19/18",8.51027069190427,20181101,"11/1/18",8.80920097207815,20181101,"11/1/18",8.80920097207815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",1113,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",4.87071061188889,20180928,"9/28/18",4.89844394758637,20180928,"9/28/18",4.89844394758637,20181004,"10/4/18",4.92001865984221,20181004,"10/4/18",4.92001865984221,20181019,"10/19/18",5.01247665968093,20181019,"10/19/18",5.01247665968093,20181101,"11/1/18",5.24206775436384,20181101,"11/1/18",5.24206775436384,20181115,"11/15/18",5.16040775184256,20181115,"11/15/18",5.16040775184256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",1129,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",5.62728103943622,20180928,"9/28/18",5.65501393131236,20180928,"9/28/18",5.65501393131236,20181004,"10/4/18",5.67504807679664,20181004,"10/4/18",5.67504807679664,20181019,"10/19/18",5.74285297636811,20181019,"10/19/18",5.74285297636811,20181101,"11/1/18",5.9554941651899,20181101,"11/1/18",5.9554941651899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",1141,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",5.34684164024584,20180927,"9/27/18",5.42696960297482,20180927,"9/27/18",5.42696960297482,20181004,"10/4/18",5.50555166396807,20181004,"10/4/18",5.50555166396807,20181019,"10/19/18",5.70587183240039,20181019,"10/19/18",5.70587183240039,20181101,"11/1/18",5.96628017097169,20181101,"11/1/18",5.96628017097169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",1159,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",5.06640192720363,20180927,"9/27/18",5.12187591149583,20180927,"9/27/18",5.12187591149583,20181004,"10/4/18",5.19583549143586,20181004,"10/4/18",5.19583549143586,20181019,"10/19/18",5.36996071150819,20181019,"10/19/18",5.36996071150819,20181101,"11/1/18",5.63036886923774,20181101,"11/1/18",5.63036886923774,20181115,"11/15/18",5.6041814453506,20181115,"11/15/18",5.6041814453506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,15,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",1181,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",6.30988948611144,20180928,"9/28/18",6.41774741796075,20180928,"9/28/18",6.41774741796075,20181004,"10/4/18",6.52098934182657,20181004,"10/4/18",6.52098934182657,20181019,"10/19/18",6.81992722838463,20181019,"10/19/18",6.81992722838463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,15,NA,NA,NA,NA,NA,NA,"Coral",6.3108,7.065,NA,0.7542,33.9816727635597,0.00039675037703327,0.000506360808977649,0.000586468846777159,NA,NA,NA,NA,NA,NA
"233",1222,"Pacuta","Ambient","Ambient","ATAC",20180920,"9/20/18",10.667488125963,20180928,"9/28/18",10.7522307205389,20180928,"9/28/18",10.7522307205389,20181004,"10/4/18",10.8200346443839,20181004,"10/4/18",10.8200346443839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,"Coral",10.1648,11.3815,NA,1.2167,54.6772723983673,0.000193733590893353,0.000206679182747628,NA,NA,NA,NA,NA,NA,NA
