sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	3815_B	3816_B	3817_B	3818_B	C1d	C31	C17d	C42.2	C21	C1	C21ac	3809_C	C3cg	C17e	C31a	1853_C	C17f	C31.9	C1b	C1bi	1840_C	C17	3810_C	C3cw	C31.1	1365_C	1857_C	C31.10	C1ag	1841_C	1849_C	C1k	1862_C	1402_C	1842_C	1846_C	1876_C	C21k	1861_C	1844_C	1875_C	3811_C	1855_C	C3	1872_C	C45c	2275_C	1858_C	1859_C	C115k	2135_C	1860_C	1467_C	2146_C	1852_C	2121_C	C17.2	2119_C	C3.14	1425_C	C31.5	1629_C	1372_C	1845_C	1409_C	1873_C	2194_C	C21.16	C1au	2151_C	1382_C	C3.12	2111_C	C31b	1697_C	2104_C	3827_C	1854_C	3821_C	1843_C	2206_C	1839_C	3838_C	1856_C	3822_C	2186_C	2115_C	3839_C	3842_C	1445_C	1863_C	2868_C	2099_C	3023_C	3823_C	2132_C	3837_C	3851_C	C1bk	1557_C	1535_C	2137_C	2158_C	2136_C	3844_C	3857_C	3824_C	2145_C	2095_C	C15h	3845_C	3829_C	3861_C	1375_C	C21ad	1847_C	3846_C	2854_C	2204_C	3825_C	2496_C	3852_C	3847_C	2497_C	2097_C	3820_C	3850_C	3836_C	2349_C	3855_C	1502_C	3840_C	3853_C	3854_C	1487_C	1541_C	3841_C	3848_C	3828_C	2436_C	2116_C	2109_C	1367_C	1867_C	3859_C	3856_C	1422_C	2166_C	3843_C	3812_C	1850_C	2113_C	1851_C	2376_C	3860_C	3813_C	2157_C	2098_C	3808_C	2534_C	3806_C	3832_C	3849_C	C3.2	2225_C	2094_C	3826_C	3833_C	3834_C	3024_C	1772_C	3862_C	2569_C	2687_C	3863_C	1454_C	3807_C	3819_C	D1	D4	D6	D1ab	1833_D	1835_D	1834_D	D4d	1836_D	D17d	1838_D	D17j	1837_D	1869_D	D5m	1868_D	D17e	D1r	D17c	D17l	D17k	D17	3082_D	D1.6	3036_D	1871_D	3190_D	3075_D	3069_D	1870_D	3292_D	1877_D	3041_D	D2.2	3830_D	3442_D	3835_D	D4b	3585_D	3831_D	3100_D	3137_D	3597_D	3858_D	3600_D	G3l	G3m	G3k	3814_G	G3v
311	HP351	1.9418855569610833	1.03385668576531	0.01629585534637994	1.03385668576531	0.01629585534637994	0.0	0.0	0.0	0.0	1.0	0.0001860257459632413	0	0	0.0057295929756678325	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.9085869484336632	0	0	0.04092566411191309	0	0.03151276136617308	0	0	0.013245033112582781	0	0	0	0	0	0	0	0	0	0	0	0	0.0057295929756678325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	HP102	2.32436324733572	1.0278977903962474	0.016417726206641156	1.0271982882771675	0.016376579023165864	0.0	0.0	0.000699502119079949	4.114718347529112e-05	1.0	0.00032917746780232893	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.9204624943422622	0	0	0.03320577706455993	0	0.031107270707320084	0	0	0.008229436695058222	0	0	0	0	0	0.006130930337818376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032917746780232893	0.0002880302843270378	0.0002468831008517467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	HP257	1.8049780874255534	1.0301157433419486	0.019159456118665017	1.029104393752107	0.01910327003034049	0.0010113495898415553	5.618608832453085e-05	0.0	0.0	1.0	0.0002809304416226542	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.9181368693111586	0	0	0.03820654006068098	0	0.029778626812001347	0	0	0.006573772333970109	0	0	0	0	0	0	0.00730419148218901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	HP142	2.103281561612377	1.0252311597268386	0.01462500755423944	1.0252311597268386	0.01462500755423944	0.0	0.0	0.0	0.0	1.0	0.00015108478878346528	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0.9232791442557563	0	0	0.03248322958844504	0	0.028313289418021394	0	0	0.00830966338309059	0	0	0	0	0	0	0.0076146733546866505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	HP245	2.044613878728556	1.0265828653856062	0.017876461800010304	1.0265828653856062	0.017876461800010304	0.0	0.0	0.0	0.0	1.0	0.0003091030858791407	0	0	0.004430477564267683	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.9064447993405801	0	0	0.04234712276544227	0	0.03178610066457163	0	0	0.010303436195971356	0	0	0	0	0	0.0046880634691669676	0	0	0	0	0	0	0.004430477564267683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	HP170	1.9879430131653646	1.0231948311751506	0.014544078289313617	1.0227082263253224	0.014517044686545376	0.0004866048498283366	2.7033602768240923e-05	0.0	0.0	1.0	0.00016220161660944555	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData	0	0	0	0	0.9207645102862858	0	0	0.03600875888729691	0	0.027141737179313886	0	0	0.006704333486523749	0	0	0	0	0	0	0.009164391338433673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021626882214592738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	HP193	2.141375027398261	1.0272521370643677	0.017059983926353474	1.0272521370643677	0.017059983926353474	0.0	0.0	0.0	0.0	1.0	0.00021918608898955212	0	0	0.004785562942938555	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.9216775042010668	0	0	0.03357200263023307	0	0.026338861693577846	0	0	0.008182947322276613	0	0	0	0	0	0.005443121209907211	0	0	0	0	0	0	0.004785562942938555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	HP209	1.7495546318289785	1.0297406967537608	0.0166270783847981	1.0297406967537608	0.0166270783847981	0.0	0.0	0.0	0.0	1.0	0.0002969121140142518	0	0	0.006631037212984956	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0.9009303246239113	0	0	0.04290380047505938	0	0.03365003958828187	0	0	0.010589865399841646	0	0	0	0	0	0.005294932699920823	0	0	0	0	0	0	0.006631037212984956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	HP108	1.796970636088944	1.020570233206787	0.016076547609824125	1.020570233206787	0.016076547609824125	0.0	0.0	0.0	0.0	1.0	0.00023243201363601146	0	0	0.00480359494847757	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0.9281397691175332	0	0	0.028589137677229412	0	0.022778337336329123	0	0	0.008406291159835749	0	0	0	0	0	0	0.007282869760595026	0	0	0	0	0	0.00480359494847757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	HP262	1.9457674986642242	1.024158461186169	0.015914815662926494	1.024158461186169	0.015914815662926494	0.0	0.0	0.0	0.0	1.0	0.0002289901534234028	0	0	0.005686588810014503	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0.9032134951530417	0	0	0.04415693458514617	0	0.029539729791618962	0	0	0.009083276085794978	0	0	0	0	0	0	0.008319975574383635	0	0	0	0	0	0.005686588810014503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	HP174	1.7991697110594487	1.024178013948854	0.01557622052474261	1.024178013948854	0.01557622052474261	0.0	0.0	0.0	0.0	1.0	0.0002656924609764198	0	0	0.005513118565260711	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.9070408502158751	0	0	0.03835934905347061	0	0.031086017934241116	0	0	0.00926602457655264	0	0	0	0	0	0	0.008302889405513119	0	0	0	0	0	0.005513118565260711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023248090335436733	0.00019926934573231484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	HP271	1.857699238504912	1.0216822647212696	0.01679939545428123	1.0216822647212696	0.01679939545428123	0.0	0.0	0.0	0.0	1.0	0.0005231645643201768	0	0	0.005464163227344068	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.9064698017787595	0	0	0.038888565947799804	0	0.0304598035226414	0	0	0.009591350345869906	0	0	0	0	0	0	0.007673080276695925	0	0	0	0	0	0.005464163227344068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005812939603557519	0.0005812939603557519	0.00029064698017787597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	HP284	1.926564535136141	1.0319419462879116	0.016932332692426968	1.0319419462879116	0.016932332692426968	0.0	0.0	0.0	0.0	1.0	0.0006822551634311232	0	0	0.0047757861440178625	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.9034919059728338	0	0	0.03758605718538734	0	0.03498108292501396	0	0	0.009055386714631273	0	0	0	0	0	0.006388389257582336	0	0	0	0	0	0	0.0047757861440178625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013645103268622465	0.0010543943434844633	0.0003721391800533399	0	0	0	0	0	0	0.0006822551634311232	0	0.00024809278670222663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	HP263	1.9076608320072743	1.0248692884746533	0.015821777676744714	1.0245055694476017	0.015776312798363265	0.0	0.0	0.00036371902705160264	4.546487838145033e-05	1.0	0.0003182541486701523	0	0	0.00554671516253694	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0.8912934757899522	0	0	0.04673789497613094	0	0.03573539440781996	0	0	0.009047510797908616	0	0	0	0	0	0.006637872243691748	0	0	0	0	0.005001136621959537	0	0.00554671516253694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	HP311	1.797320104331816	1.02904925075436	0.017439779062036517	1.0267478136347363	0.01738863601493377	0.002301437119623587	5.114304710274638e-05	0.0	0.0	1.0	0.0003580013297192247	0	0	0.007824886206720196	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.8881501559862937	0	0	0.0551322047767606	0	0.03191326139211374	0	0	0.006392880887843298	0	0	0	0	0	0	0.005983736511021327	0	0	0	0	0	0.007824886206720196	0	0	0	0	0	0.004602874239247174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	HP211	1.7936380549374384	1.0270309707073286	0.015831904570824062	1.0270309707073286	0.015831904570824062	0.0	0.0	0.0	0.0	1.0	0.00025535329952942036	0	0	0.006712143873344763	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0.8853098894685003	0	0	0.047896983183161275	0	0.03403494692299274	0	0	0.013023018276000439	0	0	0	0	0	0.006274395359865757	0	0	0	0	0.00674862291613468	0	0.006712143873344763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	HP309	1.8762735775118866	1.0219447202048173	0.016928784158001985	1.0219447202048173	0.016928784158001985	0.0	0.0	0.0	0.0	1.0	0.00041799467056795027	0	0	0.005329432049741366	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0.8851559642614557	0	0	0.04880087778880819	0	0.03406656565128795	0	0	0.011494853440618633	0	0	0	0	0	0.005956424055593291	0.00898688541721093	0	0	0	0	0	0.005329432049741366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020899733528397514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	HP134	1.7807668521954236	1.0261595547309832	0.015275200989486704	1.0241805813234384	0.015244279529993816	0.001978973407544836	3.0921459492888065e-05	0.0	0.0	1.0	0.0002473716759431045	0	0	0.010358688930117502	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	acuta	999.00000000	999.00000000	20180910.0	NoData	0	0	0	0	0.8829313543599258	0	0	0.05667903525046382	0	0.03175633889919604	0	0	0.006926406926406926	0	0	0	0	0	0	0.010729746444032158	0	0	0	0	0	0.010358688930117502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002782931354359926	0.0003401360544217687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
