"Plot Title: Tank12 ATHC"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444035, SEN S/N: 20444035)","Coupler Detached (LGR S/N: 20444035)","End Of File (LGR S/N: 20444035)"
19760,08/22/18 10:53:10 PM,28.023,,
19761,08/22/18 10:53:20 PM,28.023,,
19762,08/22/18 10:53:30 PM,28.023,,
19763,08/22/18 10:53:40 PM,28.023,,
19764,08/22/18 10:53:50 PM,28.023,,
19765,08/22/18 10:54:00 PM,28.023,,
19766,08/22/18 10:54:10 PM,28.023,,
19767,08/22/18 10:54:20 PM,28.023,,
19768,08/22/18 10:54:30 PM,28.023,,
19769,08/22/18 10:54:40 PM,28.023,,
19770,08/22/18 10:54:50 PM,28.023,,
19771,08/22/18 10:55:00 PM,28.023,,
19772,08/22/18 10:55:10 PM,28.023,,
19773,08/22/18 10:55:20 PM,28.023,,
19774,08/22/18 10:55:30 PM,28.023,,
19775,08/22/18 10:55:40 PM,28.023,,
19776,08/22/18 10:55:50 PM,28.023,,
19777,08/22/18 10:56:00 PM,28.023,,
19778,08/22/18 10:56:10 PM,28.023,,
19779,08/22/18 10:56:20 PM,28.023,,
19780,08/22/18 10:56:30 PM,28.023,,
19781,08/22/18 10:56:40 PM,27.998,,
19782,08/22/18 10:56:50 PM,27.998,,
19783,08/22/18 10:57:00 PM,27.998,,
19784,08/22/18 10:57:10 PM,27.998,,
19785,08/22/18 10:57:20 PM,27.998,,
19786,08/22/18 10:57:30 PM,27.998,,
19787,08/22/18 10:57:40 PM,27.998,,
19788,08/22/18 10:57:50 PM,27.998,,
19789,08/22/18 10:58:00 PM,27.998,,
19790,08/22/18 10:58:10 PM,27.998,,
19791,08/22/18 10:58:20 PM,27.998,,
19792,08/22/18 10:58:30 PM,27.998,,
19793,08/22/18 10:58:40 PM,27.998,,
19794,08/22/18 10:58:50 PM,27.998,,
19795,08/22/18 10:59:00 PM,27.998,,
19796,08/22/18 10:59:10 PM,27.998,,
19797,08/22/18 10:59:20 PM,27.998,,
19798,08/22/18 10:59:30 PM,27.998,,
19799,08/22/18 10:59:40 PM,27.998,,
19800,08/22/18 10:59:50 PM,27.998,,
19801,08/22/18 11:00:00 PM,27.974,,
19802,08/22/18 11:00:10 PM,27.974,,
19803,08/22/18 11:00:20 PM,27.974,,
19804,08/22/18 11:00:30 PM,27.974,,
19805,08/22/18 11:00:40 PM,27.974,,
19806,08/22/18 11:00:50 PM,27.974,,
19807,08/22/18 11:01:00 PM,27.974,,
19808,08/22/18 11:01:10 PM,27.974,,
19809,08/22/18 11:01:20 PM,27.974,,
19810,08/22/18 11:01:30 PM,27.974,,
19811,08/22/18 11:01:40 PM,27.974,,
19812,08/22/18 11:01:50 PM,27.974,,
19813,08/22/18 11:02:00 PM,27.974,,
19814,08/22/18 11:02:10 PM,27.974,,
19815,08/22/18 11:02:20 PM,27.974,,
19816,08/22/18 11:02:30 PM,27.974,,
19817,08/22/18 11:02:40 PM,27.974,,
19818,08/22/18 11:02:50 PM,27.974,,
19819,08/22/18 11:03:00 PM,27.974,,
19820,08/22/18 11:03:10 PM,27.974,,
19821,08/22/18 11:03:20 PM,27.974,,
19822,08/22/18 11:03:30 PM,27.974,,
19823,08/22/18 11:03:40 PM,27.974,,
19824,08/22/18 11:03:50 PM,27.974,,
19825,08/22/18 11:04:00 PM,27.974,,
19826,08/22/18 11:04:10 PM,27.974,,
19827,08/22/18 11:04:20 PM,27.974,,
19828,08/22/18 11:04:30 PM,27.949,,
19829,08/22/18 11:04:40 PM,27.949,,
19830,08/22/18 11:04:50 PM,27.949,,
19831,08/22/18 11:05:00 PM,27.949,,
19832,08/22/18 11:05:10 PM,27.949,,
19833,08/22/18 11:05:20 PM,27.949,,
19834,08/22/18 11:05:30 PM,27.949,,
19835,08/22/18 11:05:40 PM,27.949,,
19836,08/22/18 11:05:50 PM,27.949,,
19837,08/22/18 11:06:00 PM,27.949,,
19838,08/22/18 11:06:10 PM,27.949,,
19839,08/22/18 11:06:20 PM,27.949,,
19840,08/22/18 11:06:30 PM,27.949,,
19841,08/22/18 11:06:40 PM,27.949,,
19842,08/22/18 11:06:50 PM,27.949,,
19843,08/22/18 11:07:00 PM,27.949,,
19844,08/22/18 11:07:10 PM,27.949,,
19845,08/22/18 11:07:20 PM,27.949,,
19846,08/22/18 11:07:30 PM,27.949,,
19847,08/22/18 11:07:40 PM,27.949,,
19848,08/22/18 11:07:50 PM,27.949,,
19849,08/22/18 11:08:00 PM,27.924,,
19850,08/22/18 11:08:10 PM,27.924,,
19851,08/22/18 11:08:20 PM,27.924,,
19852,08/22/18 11:08:30 PM,27.924,,
19853,08/22/18 11:08:40 PM,27.924,,
19854,08/22/18 11:08:50 PM,27.924,,
19855,08/22/18 11:09:00 PM,27.924,,
19856,08/22/18 11:09:10 PM,27.924,,
19857,08/22/18 11:09:20 PM,27.924,,
19858,08/22/18 11:09:30 PM,27.924,,
19859,08/22/18 11:09:40 PM,27.924,,
19860,08/22/18 11:09:50 PM,27.924,,
19861,08/22/18 11:10:00 PM,27.924,,
19862,08/22/18 11:10:10 PM,27.924,,
19863,08/22/18 11:10:20 PM,27.924,,
19864,08/22/18 11:10:30 PM,27.924,,
19865,08/22/18 11:10:40 PM,27.924,,
19866,08/22/18 11:10:50 PM,27.924,,
19867,08/22/18 11:11:00 PM,27.924,,
19868,08/22/18 11:11:10 PM,27.924,,
19869,08/22/18 11:11:20 PM,27.924,,
19870,08/22/18 11:11:30 PM,27.924,,
19871,08/22/18 11:11:40 PM,27.924,,
19872,08/22/18 11:11:50 PM,27.924,,
19873,08/22/18 11:12:00 PM,27.924,,
19874,08/22/18 11:12:10 PM,27.924,,
19875,08/22/18 11:12:20 PM,27.924,,
19876,08/22/18 11:12:30 PM,27.899,,
19877,08/22/18 11:12:40 PM,27.899,,
19878,08/22/18 11:12:50 PM,27.899,,
19879,08/22/18 11:13:00 PM,27.899,,
19880,08/22/18 11:13:10 PM,27.899,,
19881,08/22/18 11:13:20 PM,27.899,,
19882,08/22/18 11:13:30 PM,27.899,,
19883,08/22/18 11:13:40 PM,27.899,,
19884,08/22/18 11:13:50 PM,27.899,,
19885,08/22/18 11:14:00 PM,27.899,,
19886,08/22/18 11:14:10 PM,27.899,,
19887,08/22/18 11:14:20 PM,27.899,,
19888,08/22/18 11:14:30 PM,27.899,,
19889,08/22/18 11:14:40 PM,27.899,,
19890,08/22/18 11:14:50 PM,27.899,,
19891,08/22/18 11:15:00 PM,27.899,,
19892,08/22/18 11:15:10 PM,27.899,,
19893,08/22/18 11:15:20 PM,27.899,,
19894,08/22/18 11:15:30 PM,27.899,,
19895,08/22/18 11:15:40 PM,27.875,,
19896,08/22/18 11:15:50 PM,27.899,,
19897,08/22/18 11:16:00 PM,27.875,,
19898,08/22/18 11:16:10 PM,27.875,,
19899,08/22/18 11:16:20 PM,27.875,,
19900,08/22/18 11:16:30 PM,27.875,,
19901,08/22/18 11:16:40 PM,27.875,,
19902,08/22/18 11:16:50 PM,27.875,,
19903,08/22/18 11:17:00 PM,27.875,,
19904,08/22/18 11:17:10 PM,27.875,,
19905,08/22/18 11:17:20 PM,27.875,,
19906,08/22/18 11:17:30 PM,27.875,,
19907,08/22/18 11:17:40 PM,27.875,,
19908,08/22/18 11:17:50 PM,27.875,,
19909,08/22/18 11:18:00 PM,27.875,,
19910,08/22/18 11:18:10 PM,27.875,,
19911,08/22/18 11:18:20 PM,27.875,,
19912,08/22/18 11:18:30 PM,27.875,,
19913,08/22/18 11:18:40 PM,27.875,,
19914,08/22/18 11:18:50 PM,27.875,,
19915,08/22/18 11:19:00 PM,27.875,,
19916,08/22/18 11:19:10 PM,27.875,,
19917,08/22/18 11:19:20 PM,27.875,,
19918,08/22/18 11:19:30 PM,27.875,,
19919,08/22/18 11:19:40 PM,27.875,,
19920,08/22/18 11:19:50 PM,27.875,,
19921,08/22/18 11:20:00 PM,27.850,,
19922,08/22/18 11:20:10 PM,27.850,,
19923,08/22/18 11:20:20 PM,27.850,,
19924,08/22/18 11:20:30 PM,27.850,,
19925,08/22/18 11:20:40 PM,27.850,,
19926,08/22/18 11:20:50 PM,27.850,,
19927,08/22/18 11:21:00 PM,27.850,,
19928,08/22/18 11:21:10 PM,27.850,,
19929,08/22/18 11:21:20 PM,27.850,,
19930,08/22/18 11:21:30 PM,27.850,,
19931,08/22/18 11:21:40 PM,27.850,,
19932,08/22/18 11:21:50 PM,27.850,,
19933,08/22/18 11:22:00 PM,27.850,,
19934,08/22/18 11:22:10 PM,27.850,,
19935,08/22/18 11:22:20 PM,27.850,,
19936,08/22/18 11:22:30 PM,27.850,,
19937,08/22/18 11:22:40 PM,27.850,,
19938,08/22/18 11:22:50 PM,27.850,,
19939,08/22/18 11:23:00 PM,27.850,,
19940,08/22/18 11:23:10 PM,27.850,,
19941,08/22/18 11:23:20 PM,27.825,,
19942,08/22/18 11:23:30 PM,27.825,,
19943,08/22/18 11:23:40 PM,27.825,,
19944,08/22/18 11:23:50 PM,27.825,,
19945,08/22/18 11:24:00 PM,27.825,,
19946,08/22/18 11:24:10 PM,27.825,,
19947,08/22/18 11:24:20 PM,27.825,,
19948,08/22/18 11:24:30 PM,27.825,,
19949,08/22/18 11:24:40 PM,27.825,,
19950,08/22/18 11:24:50 PM,27.825,,
19951,08/22/18 11:25:00 PM,27.825,,
19952,08/22/18 11:25:10 PM,27.825,,
19953,08/22/18 11:25:20 PM,27.825,,
19954,08/22/18 11:25:30 PM,27.825,,
19955,08/22/18 11:25:40 PM,27.825,,
19956,08/22/18 11:25:50 PM,27.825,,
19957,08/22/18 11:26:00 PM,27.825,,
19958,08/22/18 11:26:10 PM,27.825,,
19959,08/22/18 11:26:20 PM,27.825,,
19960,08/22/18 11:26:30 PM,27.825,,
19961,08/22/18 11:26:40 PM,27.825,,
19962,08/22/18 11:26:50 PM,27.825,,
19963,08/22/18 11:27:00 PM,27.825,,
19964,08/22/18 11:27:10 PM,27.825,,
19965,08/22/18 11:27:20 PM,27.825,,
19966,08/22/18 11:27:30 PM,27.825,,
19967,08/22/18 11:27:40 PM,27.801,,
19968,08/22/18 11:27:50 PM,27.801,,
19969,08/22/18 11:28:00 PM,27.801,,
19970,08/22/18 11:28:10 PM,27.801,,
19971,08/22/18 11:28:20 PM,27.801,,
19972,08/22/18 11:28:30 PM,27.801,,
19973,08/22/18 11:28:40 PM,27.801,,
19974,08/22/18 11:28:50 PM,27.801,,
19975,08/22/18 11:29:00 PM,27.801,,
19976,08/22/18 11:29:10 PM,27.801,,
19977,08/22/18 11:29:20 PM,27.801,,
19978,08/22/18 11:29:30 PM,27.801,,
19979,08/22/18 11:29:40 PM,27.801,,
19980,08/22/18 11:29:50 PM,27.801,,
19981,08/22/18 11:30:00 PM,27.801,,
19982,08/22/18 11:30:10 PM,27.801,,
19983,08/22/18 11:30:20 PM,27.801,,
19984,08/22/18 11:30:30 PM,27.801,,
19985,08/22/18 11:30:40 PM,27.776,,
19986,08/22/18 11:30:50 PM,27.801,,
19987,08/22/18 11:31:00 PM,27.776,,
19988,08/22/18 11:31:10 PM,27.776,,
19989,08/22/18 11:31:20 PM,27.776,,
19990,08/22/18 11:31:30 PM,27.776,,
19991,08/22/18 11:31:40 PM,27.776,,
19992,08/22/18 11:31:50 PM,27.776,,
19993,08/22/18 11:32:00 PM,27.776,,
19994,08/22/18 11:32:10 PM,27.776,,
19995,08/22/18 11:32:20 PM,27.776,,
19996,08/22/18 11:32:30 PM,27.776,,
19997,08/22/18 11:32:40 PM,27.776,,
19998,08/22/18 11:32:50 PM,27.776,,
19999,08/22/18 11:33:00 PM,27.776,,
20000,08/22/18 11:33:10 PM,27.776,,
20001,08/22/18 11:33:20 PM,27.776,,
20002,08/22/18 11:33:30 PM,27.776,,
20003,08/22/18 11:33:40 PM,27.776,,
20004,08/22/18 11:33:50 PM,27.776,,
20005,08/22/18 11:34:00 PM,27.776,,
20006,08/22/18 11:34:10 PM,27.776,,
20007,08/22/18 11:34:20 PM,27.776,,
20008,08/22/18 11:34:30 PM,27.776,,
20009,08/22/18 11:34:40 PM,27.751,,
20010,08/22/18 11:34:50 PM,27.751,,
20011,08/22/18 11:35:00 PM,27.751,,
20012,08/22/18 11:35:10 PM,27.751,,
20013,08/22/18 11:35:20 PM,27.751,,
20014,08/22/18 11:35:30 PM,27.751,,
20015,08/22/18 11:35:40 PM,27.751,,
20016,08/22/18 11:35:50 PM,27.751,,
20017,08/22/18 11:36:00 PM,27.751,,
20018,08/22/18 11:36:10 PM,27.751,,
20019,08/22/18 11:36:20 PM,27.751,,
20020,08/22/18 11:36:30 PM,27.751,,
20021,08/22/18 11:36:40 PM,27.751,,
20022,08/22/18 11:36:50 PM,27.751,,
20023,08/22/18 11:37:00 PM,27.751,,
20024,08/22/18 11:37:10 PM,27.751,,
20025,08/22/18 11:37:20 PM,27.751,,
20026,08/22/18 11:37:30 PM,27.751,,
20027,08/22/18 11:37:40 PM,27.751,,
20028,08/22/18 11:37:50 PM,27.751,,
20029,08/22/18 11:38:00 PM,27.751,,
20030,08/22/18 11:38:10 PM,27.751,,
20031,08/22/18 11:38:20 PM,27.751,,
20032,08/22/18 11:38:30 PM,27.751,,
20033,08/22/18 11:38:40 PM,27.727,,
20034,08/22/18 11:38:50 PM,27.727,,
20035,08/22/18 11:39:00 PM,27.727,,
20036,08/22/18 11:39:10 PM,27.727,,
20037,08/22/18 11:39:20 PM,27.727,,
20038,08/22/18 11:39:30 PM,27.727,,
20039,08/22/18 11:39:40 PM,27.727,,
20040,08/22/18 11:39:50 PM,27.727,,
20041,08/22/18 11:40:00 PM,27.727,,
20042,08/22/18 11:40:10 PM,27.727,,
20043,08/22/18 11:40:20 PM,27.727,,
20044,08/22/18 11:40:30 PM,27.727,,
20045,08/22/18 11:40:40 PM,27.727,,
20046,08/22/18 11:40:50 PM,27.727,,
20047,08/22/18 11:41:00 PM,27.727,,
20048,08/22/18 11:41:10 PM,27.727,,
20049,08/22/18 11:41:20 PM,27.727,,
20050,08/22/18 11:41:30 PM,27.727,,
20051,08/22/18 11:41:40 PM,27.727,,
20052,08/22/18 11:41:50 PM,27.727,,
20053,08/22/18 11:42:00 PM,27.727,,
20054,08/22/18 11:42:10 PM,27.727,,
20055,08/22/18 11:42:20 PM,27.727,,
20056,08/22/18 11:42:30 PM,27.727,,
20057,08/22/18 11:42:40 PM,27.727,,
20058,08/22/18 11:42:50 PM,27.727,,
20059,08/22/18 11:43:00 PM,27.727,,
20060,08/22/18 11:43:10 PM,27.702,,
20061,08/22/18 11:43:20 PM,27.702,,
20062,08/22/18 11:43:30 PM,27.702,,
20063,08/22/18 11:43:40 PM,27.702,,
20064,08/22/18 11:43:50 PM,27.702,,
20065,08/22/18 11:44:00 PM,27.702,,
20066,08/22/18 11:44:10 PM,27.702,,
20067,08/22/18 11:44:20 PM,27.702,,
20068,08/22/18 11:44:30 PM,27.702,,
20069,08/22/18 11:44:40 PM,27.702,,
20070,08/22/18 11:44:50 PM,27.702,,
20071,08/22/18 11:45:00 PM,27.702,,
20072,08/22/18 11:45:10 PM,27.702,,
20073,08/22/18 11:45:20 PM,27.702,,
20074,08/22/18 11:45:30 PM,27.702,,
20075,08/22/18 11:45:40 PM,27.702,,
20076,08/22/18 11:45:50 PM,27.702,,
20077,08/22/18 11:46:00 PM,27.702,,
20078,08/22/18 11:46:10 PM,27.677,,
20079,08/22/18 11:46:20 PM,27.677,,
20080,08/22/18 11:46:30 PM,27.677,,
20081,08/22/18 11:46:40 PM,27.677,,
20082,08/22/18 11:46:50 PM,27.677,,
20083,08/22/18 11:47:00 PM,27.677,,
20084,08/22/18 11:47:10 PM,27.677,,
20085,08/22/18 11:47:20 PM,27.677,,
20086,08/22/18 11:47:30 PM,27.677,,
20087,08/22/18 11:47:40 PM,27.677,,
20088,08/22/18 11:47:50 PM,27.677,,
20089,08/22/18 11:48:00 PM,27.677,,
20090,08/22/18 11:48:10 PM,27.677,,
20091,08/22/18 11:48:20 PM,27.677,,
20092,08/22/18 11:48:30 PM,27.677,,
20093,08/22/18 11:48:40 PM,27.677,,
20094,08/22/18 11:48:50 PM,27.677,,
20095,08/22/18 11:49:00 PM,27.677,,
20096,08/22/18 11:49:10 PM,27.677,,
20097,08/22/18 11:49:20 PM,27.677,,
20098,08/22/18 11:49:30 PM,27.677,,
20099,08/22/18 11:49:40 PM,27.677,,
20100,08/22/18 11:49:50 PM,27.677,,
20101,08/22/18 11:50:00 PM,27.677,,
20102,08/22/18 11:50:10 PM,27.677,,
20103,08/22/18 11:50:20 PM,27.677,,
20104,08/22/18 11:50:30 PM,27.653,,
20105,08/22/18 11:50:40 PM,27.653,,
20106,08/22/18 11:50:50 PM,27.653,,
20107,08/22/18 11:51:00 PM,27.653,,
20108,08/22/18 11:51:10 PM,27.653,,
20109,08/22/18 11:51:20 PM,27.653,,
20110,08/22/18 11:51:30 PM,27.653,,
20111,08/22/18 11:51:40 PM,27.653,,
20112,08/22/18 11:51:50 PM,27.653,,
20113,08/22/18 11:52:00 PM,27.653,,
20114,08/22/18 11:52:10 PM,27.653,,
20115,08/22/18 11:52:20 PM,27.653,,
20116,08/22/18 11:52:30 PM,27.653,,
20117,08/22/18 11:52:40 PM,27.653,,
20118,08/22/18 11:52:50 PM,27.653,,
20119,08/22/18 11:53:00 PM,27.653,,
20120,08/22/18 11:53:10 PM,27.653,,
20121,08/22/18 11:53:20 PM,27.653,,
20122,08/22/18 11:53:30 PM,27.653,,
20123,08/22/18 11:53:40 PM,27.653,,
20124,08/22/18 11:53:50 PM,27.653,,
20125,08/22/18 11:54:00 PM,27.653,,
20126,08/22/18 11:54:10 PM,27.628,,
20127,08/22/18 11:54:20 PM,27.628,,
20128,08/22/18 11:54:30 PM,27.628,,
20129,08/22/18 11:54:40 PM,27.628,,
20130,08/22/18 11:54:50 PM,27.628,,
20131,08/22/18 11:55:00 PM,27.628,,
20132,08/22/18 11:55:10 PM,27.628,,
20133,08/22/18 11:55:20 PM,27.628,,
20134,08/22/18 11:55:30 PM,27.628,,
20135,08/22/18 11:55:40 PM,27.628,,
20136,08/22/18 11:55:50 PM,27.628,,
20137,08/22/18 11:56:00 PM,27.628,,
20138,08/22/18 11:56:10 PM,27.628,,
20139,08/22/18 11:56:20 PM,27.628,,
20140,08/22/18 11:56:30 PM,27.628,,
20141,08/22/18 11:56:40 PM,27.628,,
20142,08/22/18 11:56:50 PM,27.628,,
20143,08/22/18 11:57:00 PM,27.628,,
20144,08/22/18 11:57:10 PM,27.628,,
20145,08/22/18 11:57:20 PM,27.628,,
20146,08/22/18 11:57:30 PM,27.628,,
20147,08/22/18 11:57:40 PM,27.628,,
20148,08/22/18 11:57:50 PM,27.628,,
20149,08/22/18 11:58:00 PM,27.628,,
20150,08/22/18 11:58:10 PM,27.628,,
20151,08/22/18 11:58:20 PM,27.628,,
20152,08/22/18 11:58:30 PM,27.628,,
20153,08/22/18 11:58:40 PM,27.628,,
20154,08/22/18 11:58:50 PM,27.604,,
20155,08/22/18 11:59:00 PM,27.604,,
20156,08/22/18 11:59:10 PM,27.604,,
20157,08/22/18 11:59:20 PM,27.604,,
20158,08/22/18 11:59:30 PM,27.604,,
20159,08/22/18 11:59:40 PM,27.604,,
20160,08/22/18 11:59:50 PM,27.604,,
20161,08/23/18 12:00:00 AM,27.604,,
20162,08/23/18 12:00:10 AM,27.604,,
20163,08/23/18 12:00:20 AM,27.604,,
20164,08/23/18 12:00:30 AM,27.604,,
20165,08/23/18 12:00:40 AM,27.604,,
20166,08/23/18 12:00:50 AM,27.604,,
20167,08/23/18 12:01:00 AM,27.604,,
20168,08/23/18 12:01:10 AM,27.604,,
20169,08/23/18 12:01:20 AM,27.604,,
20170,08/23/18 12:01:30 AM,27.604,,
20171,08/23/18 12:01:40 AM,27.604,,
20172,08/23/18 12:01:50 AM,27.604,,
20173,08/23/18 12:02:00 AM,27.604,,
20174,08/23/18 12:02:10 AM,27.604,,
20175,08/23/18 12:02:20 AM,27.579,,
20176,08/23/18 12:02:30 AM,27.579,,
20177,08/23/18 12:02:40 AM,27.579,,
20178,08/23/18 12:02:50 AM,27.579,,
20179,08/23/18 12:03:00 AM,27.579,,
20180,08/23/18 12:03:10 AM,27.579,,
20181,08/23/18 12:03:20 AM,27.579,,
20182,08/23/18 12:03:30 AM,27.579,,
20183,08/23/18 12:03:40 AM,27.579,,
20184,08/23/18 12:03:50 AM,27.579,,
20185,08/23/18 12:04:00 AM,27.579,,
20186,08/23/18 12:04:10 AM,27.579,,
20187,08/23/18 12:04:20 AM,27.579,,
20188,08/23/18 12:04:30 AM,27.579,,
20189,08/23/18 12:04:40 AM,27.579,,
20190,08/23/18 12:04:50 AM,27.579,,
20191,08/23/18 12:05:00 AM,27.579,,
20192,08/23/18 12:05:10 AM,27.579,,
20193,08/23/18 12:05:20 AM,27.579,,
20194,08/23/18 12:05:30 AM,27.579,,
20195,08/23/18 12:05:40 AM,27.579,,
20196,08/23/18 12:05:50 AM,27.579,,
20197,08/23/18 12:06:00 AM,27.579,,
20198,08/23/18 12:06:10 AM,27.579,,
20199,08/23/18 12:06:20 AM,27.579,,
20200,08/23/18 12:06:30 AM,27.579,,
20201,08/23/18 12:06:40 AM,27.579,,
20202,08/23/18 12:06:50 AM,27.554,,
20203,08/23/18 12:07:00 AM,27.554,,
20204,08/23/18 12:07:10 AM,27.554,,
20205,08/23/18 12:07:20 AM,27.554,,
20206,08/23/18 12:07:30 AM,27.554,,
20207,08/23/18 12:07:40 AM,27.554,,
20208,08/23/18 12:07:50 AM,27.554,,
20209,08/23/18 12:08:00 AM,27.554,,
20210,08/23/18 12:08:10 AM,27.554,,
20211,08/23/18 12:08:20 AM,27.554,,
20212,08/23/18 12:08:30 AM,27.554,,
20213,08/23/18 12:08:40 AM,27.554,,
20214,08/23/18 12:08:50 AM,27.554,,
20215,08/23/18 12:09:00 AM,27.554,,
20216,08/23/18 12:09:10 AM,27.554,,
20217,08/23/18 12:09:20 AM,27.554,,
20218,08/23/18 12:09:30 AM,27.554,,
20219,08/23/18 12:09:40 AM,27.554,,
20220,08/23/18 12:09:50 AM,27.554,,
20221,08/23/18 12:10:00 AM,27.554,,
20222,08/23/18 12:10:10 AM,27.554,,
20223,08/23/18 12:10:20 AM,27.554,,
20224,08/23/18 12:10:30 AM,27.554,,
20225,08/23/18 12:10:40 AM,27.530,,
20226,08/23/18 12:10:50 AM,27.554,,
20227,08/23/18 12:11:00 AM,27.530,,
20228,08/23/18 12:11:10 AM,27.530,,
20229,08/23/18 12:11:20 AM,27.530,,
20230,08/23/18 12:11:30 AM,27.530,,
20231,08/23/18 12:11:40 AM,27.530,,
20232,08/23/18 12:11:50 AM,27.530,,
20233,08/23/18 12:12:00 AM,27.530,,
20234,08/23/18 12:12:10 AM,27.530,,
20235,08/23/18 12:12:20 AM,27.530,,
20236,08/23/18 12:12:30 AM,27.530,,
20237,08/23/18 12:12:40 AM,27.530,,
20238,08/23/18 12:12:50 AM,27.530,,
20239,08/23/18 12:13:00 AM,27.530,,
20240,08/23/18 12:13:10 AM,27.530,,
20241,08/23/18 12:13:20 AM,27.530,,
20242,08/23/18 12:13:30 AM,27.530,,
20243,08/23/18 12:13:40 AM,27.530,,
20244,08/23/18 12:13:50 AM,27.530,,
20245,08/23/18 12:14:00 AM,27.530,,
20246,08/23/18 12:14:10 AM,27.530,,
20247,08/23/18 12:14:20 AM,27.530,,
20248,08/23/18 12:14:30 AM,27.530,,
20249,08/23/18 12:14:40 AM,27.530,,
20250,08/23/18 12:14:50 AM,27.530,,
20251,08/23/18 12:15:00 AM,27.530,,
20252,08/23/18 12:15:10 AM,27.530,,
20253,08/23/18 12:15:20 AM,27.530,,
20254,08/23/18 12:15:30 AM,27.530,,
20255,08/23/18 12:15:40 AM,27.530,,
20256,08/23/18 12:15:50 AM,27.505,,
20257,08/23/18 12:16:00 AM,27.505,,
20258,08/23/18 12:16:10 AM,27.505,,
20259,08/23/18 12:16:20 AM,27.505,,
20260,08/23/18 12:16:30 AM,27.505,,
20261,08/23/18 12:16:40 AM,27.505,,
20262,08/23/18 12:16:50 AM,27.505,,
20263,08/23/18 12:17:00 AM,27.505,,
20264,08/23/18 12:17:10 AM,27.505,,
20265,08/23/18 12:17:20 AM,27.505,,
20266,08/23/18 12:17:30 AM,27.505,,
20267,08/23/18 12:17:40 AM,27.505,,
20268,08/23/18 12:17:50 AM,27.505,,
20269,08/23/18 12:18:00 AM,27.505,,
20270,08/23/18 12:18:10 AM,27.505,,
20271,08/23/18 12:18:20 AM,27.505,,
20272,08/23/18 12:18:30 AM,27.505,,
20273,08/23/18 12:18:40 AM,27.505,,
20274,08/23/18 12:18:50 AM,27.505,,
20275,08/23/18 12:19:00 AM,27.505,,
20276,08/23/18 12:19:10 AM,27.505,,
20277,08/23/18 12:19:20 AM,27.505,,
20278,08/23/18 12:19:30 AM,27.505,,
20279,08/23/18 12:19:40 AM,27.481,,
20280,08/23/18 12:19:50 AM,27.481,,
20281,08/23/18 12:20:00 AM,27.481,,
20282,08/23/18 12:20:10 AM,27.481,,
20283,08/23/18 12:20:20 AM,27.481,,
20284,08/23/18 12:20:30 AM,27.481,,
20285,08/23/18 12:20:40 AM,27.481,,
20286,08/23/18 12:20:50 AM,27.481,,
20287,08/23/18 12:21:00 AM,27.481,,
20288,08/23/18 12:21:10 AM,27.481,,
20289,08/23/18 12:21:20 AM,27.481,,
20290,08/23/18 12:21:30 AM,27.481,,
20291,08/23/18 12:21:40 AM,27.481,,
20292,08/23/18 12:21:50 AM,27.481,,
20293,08/23/18 12:22:00 AM,27.481,,
20294,08/23/18 12:22:10 AM,27.481,,
20295,08/23/18 12:22:20 AM,27.481,,
20296,08/23/18 12:22:30 AM,27.481,,
20297,08/23/18 12:22:40 AM,27.481,,
20298,08/23/18 12:22:50 AM,27.481,,
20299,08/23/18 12:23:00 AM,27.481,,
20300,08/23/18 12:23:10 AM,27.481,,
20301,08/23/18 12:23:20 AM,27.481,,
20302,08/23/18 12:23:30 AM,27.481,,
20303,08/23/18 12:23:40 AM,27.481,,
20304,08/23/18 12:23:50 AM,27.481,,
20305,08/23/18 12:24:00 AM,27.481,,
20306,08/23/18 12:24:10 AM,27.481,,
20307,08/23/18 12:24:20 AM,27.481,,
20308,08/23/18 12:24:30 AM,27.481,,
20309,08/23/18 12:24:40 AM,27.456,,
20310,08/23/18 12:24:50 AM,27.456,,
20311,08/23/18 12:25:00 AM,27.456,,
20312,08/23/18 12:25:10 AM,27.456,,
20313,08/23/18 12:25:20 AM,27.456,,
20314,08/23/18 12:25:30 AM,27.456,,
20315,08/23/18 12:25:40 AM,27.456,,
20316,08/23/18 12:25:50 AM,27.456,,
20317,08/23/18 12:26:00 AM,27.456,,
20318,08/23/18 12:26:10 AM,27.456,,
20319,08/23/18 12:26:20 AM,27.456,,
20320,08/23/18 12:26:30 AM,27.456,,
20321,08/23/18 12:26:40 AM,27.456,,
20322,08/23/18 12:26:50 AM,27.456,,
20323,08/23/18 12:27:00 AM,27.456,,
20324,08/23/18 12:27:10 AM,27.456,,
20325,08/23/18 12:27:20 AM,27.456,,
20326,08/23/18 12:27:30 AM,27.456,,
20327,08/23/18 12:27:40 AM,27.456,,
20328,08/23/18 12:27:50 AM,27.456,,
20329,08/23/18 12:28:00 AM,27.456,,
20330,08/23/18 12:28:10 AM,27.456,,
20331,08/23/18 12:28:20 AM,27.456,,
20332,08/23/18 12:28:30 AM,27.456,,
20333,08/23/18 12:28:40 AM,27.456,,
20334,08/23/18 12:28:50 AM,27.456,,
20335,08/23/18 12:29:00 AM,27.431,,
20336,08/23/18 12:29:10 AM,27.431,,
20337,08/23/18 12:29:20 AM,27.431,,
