sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	5575_B	5577_B	5576_B	5578_B	C1d	3290_C	C17d	C42.2	C21	C1	C31	C21ac	5523_C	C3cg	C17e	C31a	1393_C	C17f	C31.9	C1b	1379_C	C1bi	C17	5524_C	C3cw	C31.1	1396_C	5525_C	C31.10	C1ag	1392_C	1381_C	5527_C	C1k	1416_C	1394_C	1417_C	1401_C	C21k	1403_C	1398_C	1373_C	1408_C	1405_C	C3	1412_C	C45c	1410_C	1441_C	1404_C	C115k	1377_C	1420_C	1409_C	1414_C	C17.2	1397_C	1424_C	5561_C	3287_C	C3.14	5526_C	C31.5	5584_C	5541_C	1411_C	1370_C	1415_C	C1au	5537_C	1418_C	C21.16	5536_C	C3.12	5585_C	1419_C	3755_C	1371_C	5558_C	3177_C	1372_C	1374_C	5548_C	C1bk	5529_C	3173_C	1395_C	5550_C	5549_C	5554_C	1444_C	1426_C	5551_C	3227_C	4028_C	3931_C	1413_C	5547_C	1388_C	C31b	5555_C	4023_C	1423_C	1425_C	3208_C	3592_C	5562_C	1450_C	C15h	5563_C	5543_C	5557_C	5482_C	C21ad	1402_C	1378_C	5532_C	5533_C	3187_C	1439_C	5531_C	5564_C	1437_C	5565_C	1448_C	5566_C	1422_C	5581_C	5528_C	5530_C	5535_C	3474_C	5559_C	5552_C	5538_C	5553_C	5534_C	4139_C	5582_C	5567_C	1428_C	3339_C	3186_C	5583_C	5568_C	5587_C	5539_C	5401_C	1384_C	5540_C	3245_C	5556_C	5542_C	5573_C	3443_C	3193_C	1375_C	4281_C	1429_C	4657_C	1432_C	1376_C	1380_C	1382_C	1449_C	3264_C	1383_C	C3.2	1445_C	1387_C	1406_C	1386_C	3384_C	5569_C	3386_C	5570_C	5560_C	5572_C	5588_C	4002_C	3993_C	D1	D4	D6	D1ab	1365_D	1367_D	1366_D	D4d	1368_D	1399_D	D17d	1369_D	D17j	1452_D	D5m	D1r	1430_D	D17e	D17c	D17l	D1.6	D17k	D17	1487_D	1481_D	1433_D	1400_D	1442_D	1434_D	5586_D	D2.2	1435_D	5544_D	D6c	1491_D	D4b	5579_D	1436_D	5580_D	5545_D	1554_D	5546_D	1495_D	1466_D	5571_D	1471_D	G3l	G3m	G3k	5574_G	G3v
286	HP162	HP162_S68_L001_R1_001.fastq.gz	8a35acede782395f6ea0314749572490ed4bdb7932c47d1cc2b3d7b046af8c35	HP162_S68_L001_R2_001.fastq.gz	0103a6d5fc47598508851a6695b57ea9cde86704a2a08a0c5236227ee3d45aa9	2.2487209594900612	1.0823618216891722	0.019290447035142162	1.0779166317202047	0.01908076826302105	0.004445189968967542	0.00020967877212111046	0.0	0.0	1.0	0.000922586597332886	0	0	0.37679275350163544	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData	0	0	0	0	0	0.2561435880231485	0.3712991696720624	0	0.09850708714249769	0	0.01383879895999329	0.032751824205317456	0	0	0.03472280466325589	0	0.02142917051077749	0.029984064413318797	0.011490396712236853	0	0.020967877212111047	0	0.018116245911263942	0	0	0	0.011112974922418854	0	0.005996812882663759	0	0.01002264530738908	0.009351673236601526	0	0	0	0.011951690010903297	0.009393608991025749	0	0.006500041935754424	0	0.007464564287511533	0	0.005158097794179317	0	0	0	0	0	0.006038748637087981	0	0	0	0.007758114568481087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	HP342	HP342_S208_L001_R1_001.fastq.gz	e00eca763bdb79120f9eaa33e928adbe9f111ddd8f31abdfc0cdcbe90670bb6b	HP342_S208_L001_R2_001.fastq.gz	3c863beafd8802f91a72b794caa848682c0fd9ca381b2682dc18c8ccd51e3e8e	2.202224255648624	1.1146265925248118	0.020377278806222286	1.1073062574787076	0.020166115295276975	0.007320335046104034	0.00021116351094530866	0.0	0.0	1.0	0.0008798479622721194	0	0	0.41405645104525945	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData	0	0	0	0	0	0.28978672485394524	0.3497571619624129	0	0.09481241641444359	0	0.015872457239389032	0.027380868585908356	0	0	0.032272823256141336	0	0.020377278806222286	0.029105370591961707	0.010417399873301893	0	0.019004715985077778	0	0.019427043006968396	0	0	0	0.011050890406137819	0	0.006475681002322799	0	0.009467164074048004	0.008024213415921728	0	0	0.006123741817413951	0.010593369465756317	0.009713521503484198	0.004575209403815021	0	0.0060181600619412965	0.0062293235728866055	0	0	0	0	0	0	0	0.006370099246850144	0	0	0	0.006722038431758992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017596959245442387	0.0002463574294361934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	HP207	HP207_S122_L001_R1_001.fastq.gz	bffcc43ce6d0f8b070572fbe909796ef1e7561a1d2c1b4a40e762bf4834c942d	HP207_S122_L001_R2_001.fastq.gz	5f21bc38915153031d1d37a5d294ffcebf1f0bb84e554372b7c2db7bd515d8bb	2.1185893807313483	1.1029661496660252	0.021963092946903656	1.0982678591644968	0.021736669308275784	0.00469829050152836	0.00022642363862787276	0.0	0.0	1.0	0.0013019359221102683	0	0	0.38752405751160424	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0	0.2666138344843202	0.3553152949167893	0	0.10472093286539115	0	0.01720819653571833	0.03396354579418091	0	0	0.031982338956187024	0	0.021736669308275784	0.030114343937507077	0.009170157364428846	0	0.01969885656062493	0	0.018000679270915882	0	0	0	0.011830635118306352	0	0.006566285520208309	0	0.008887127816144005	0.00843428053888826	0	0	0	0.011774029208649383	0.008717310087173101	0.0049813200498132005	0.005434167327068946	0	0.006679497339522246	0	0.005151137778784105	0	0	0	0	0	0.005151137778784105	0	0	0	0.007868221442318577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	HP255	HP255_S128_L001_R1_001.fastq.gz	e8dfbbcd8015a85e58711e55c7ab6c3c6934070a864b437248f220fe9f9ef320	HP255_S128_L001_R2_001.fastq.gz	58d7a7c74dd9e49f50418b5ad80adab790793c1f66fa824635c528284042c845	2.2393223705992717	1.097174704778722	0.021575984990619138	1.0880697494757754	0.021300077254166206	0.009104955302946695	0.00027590773645293015	0.0	0.0	1.0	0.0012139940403928925	0	0	0.3721443549277122	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData	0	0	0	0	0	0.26476106390023174	0.35200309016664827	0	0.11074936541220616	0	0.01594746716697936	0.03945480631276901	0	0	0.023562520693080236	0	0.023396976051208475	0.02919103851672001	0.011919214214766582	0	0.018651362984218076	0	0.01947908619357687	0	0	0	0.012857300518706545	0	0.008111687451716146	0	0.008939410661074936	0.00778059816797263	0	0	0	0.009767133870433728	0.006897693411323253	0.005959607107383291	0.004469705330537468	0	0.006676967222160909	0	0	0	0	0	0	0	0	0	0	0	0.006456241032998565	0	0	0	0	0	0	0	0.012967663613287717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	HP224	HP224_S136_L001_R1_001.fastq.gz	cdcca25c65dc184124aec4bf2c1d55c5e36842b891cfae1bc929533b8bff555c	HP224_S136_L001_R2_001.fastq.gz	208b1fb743145b6aa07d4788213702c0e6390df7300d9298daa6e890f9b71f71	2.2103794967164525	1.1145464055326322	0.021967803800778753	1.1073400360318475	0.021677224385424538	0.007206369500784565	0.0002905794153542163	0.0	0.0	1.0	0.0013947811937002382	0	0	0.37688150171441864	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData	0	0	0	0	0	0.2544313360841518	0.3470099378160051	0	0.11350031963735689	0	0.016504910792119486	0.042540826407857266	0	0	0.03126634509211367	0	0.023478816760620677	0.030568954495263555	0.010809554251176847	0	0.019294473179519964	0	0.018655198465740687	0	0	0	0.012320567211018771	0	0.00552100889173011	0	0.009705352472830825	0.006276515371651073	0	0	0	0.013192305457081421	0.00871738246062649	0.006160283605509386	0.006508978903934445	0	0	0	0.005114197710234207	0	0	0	0	0	0.006160283605509386	0	0	0	0.007380717149997094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004649270645667461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023246353228337306	0	0	0	0
439	HP315	HP315_S248_L001_R1_001.fastq.gz	23a286487e547ad04e5729c11c474d7b6560cf0423f364cab6e659099b5b865d	HP315_S248_L001_R2_001.fastq.gz	d37fab6fbbb754f90de055128fc85b405d8e261186770b32d7f54ef5f4caa901	2.3067602390481934	1.101376171939251	0.021053785843522122	1.0963868633148748	0.020889303141619606	0.004989308624376337	0.00016448270190251658	0.0	0.0	1.0	0.0013706891825209714	0	0	0.38560228082679976	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180906.0	NoData	0	0	0	0	0	0.2690388727452163	0.3297329897472449	0	0.11239651296671967	0	0.018531717747683536	0.04649377707111135	0	0	0.027797576621525304	0	0.02132792368002632	0.025001370689182522	0.011458961565875322	0	0.017928614507374308	0	0.017599649103569273	0	0	0	0.011678271835078677	0	0.0062503426722956305	0	0.008004824825922473	0.007949997258621635	0	0	0	0.011678271835078677	0.008114479960524152	0.0062503426722956305	0.007017928614507374	0	0.0062503426722956305	0	0.007511376720214924	0	0	0	0	0	0.004715170787872142	0	0	0	0.005153791326278853	0	0	0	0	0	0	0	0.011842754536981194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002741378365041943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
458	HP334	HP334_S207_L001_R1_001.fastq.gz	496575ecbcfe88b6df08852f557f148dca7b06a5924dc869eeb8eda7c4b7c9db	HP334_S207_L001_R2_001.fastq.gz	1561416bdad2c4c35fdb9ee5bce8dd0d06f7b1dda60d0368755175af4fd0d42f	2.279794613097919	1.1073326727321864	0.021799837852445724	1.0989100081073777	0.021529591928655077	0.008422664624808576	0.0002702459237906495	0.0	0.0	1.0	0.001080983695162598	0	0	0.39221691739482933	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180910.0	NoData	0	0	0	0	0	0.26632735789568507	0.3291595351770111	0	0.1144941897126385	0	0.016485001351229617	0.03864516710206288	0	0	0.03134852715971534	0	0.024322133141158456	0.029456805693180793	0.011260246824610395	0	0.018601927754256373	0	0.024096928204666246	0	0	0	0.011260246824610395	0	0.006215656247184938	0	0.006575984145572471	0.006125574272588055	0	0	0	0.010134222142149357	0.008422664624808576	0	0.006621025132870912	0.008377623637510134	0.005720205386902081	0	0.004684262679037925	0	0	0	0	0	0.005810287361498964	0.008017295739122602	0	0	0.007837131789928835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414	HP290	HP290_S168_L001_R1_001.fastq.gz	35efa30677de79a93ae9f2cedf66ed17f210463a159145d9e8b996e0f1c412b3	HP290_S168_L001_R2_001.fastq.gz	b2a42b15ee703e820b44c4453e4624e4f31a3bb40e8175ffeda0cbc255f6eda3	2.1533264219068387	1.089479140599864	0.020519786937403924	1.0849032996103385	0.020305294391019912	0.004361348443141601	0.0001787437886533443	0.00021449254638401317	3.574875773066886e-05	1.0	0.0010724627319200657	0	0	0.3893039716869839	0.0003574875773066886	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180904.0	NoData	0	0	0	0	0.026454080720694956	0.293104064633754	0.32138133199871305	0	0.10088299431594752	0	0.019018339112715832	0.03982411611196511	0	0	0.03131591177206592	0	0.014192256819075537	0.02223572730847603	0.025631859292889574	0	0.016229936009723663	0	0.012690808994387445	0	0	0	0.011904336324312731	0	0	0	0.008222214278053837	0.007292746577056447	0	0	0	0.006542022664712401	0.008186465520323169	0.006113037571944375	0.005505308690523005	0	0.006470525149251063	0	0.005147821113216316	0	0	0	0	0	0	0	0	0	0.005898545025560362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018231866442641118	0.0023594180102241447	0.0006077288814213707	0.00021449254638401317	0.00021449254638401317	0	0	0	0	0	0	0	0	0	0.00014299503092267543	0	0	0	0	0.000250241304114682	0	0	0	0	0	0	0	0	0.00014299503092267543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	HP345	HP345_S234_L001_R1_001.fastq.gz	31382812ecd18285be1cc017917fb5094f05a19962e105d15bd615405e6dc368	HP345_S234_L001_R2_001.fastq.gz	12de841502cc931538832eaa64ce41949a1a333002e29b9db142540df3f36e26	2.247901630580059	1.102485966319166	0.020261962042234696	1.097514033680834	0.020048115477145148	0.004971932638331997	0.00021384656508954825	0.0	0.0	1.0	0.0013365410318096765	0	0	0.3545576049184709	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0	0.22197273456295108	0.3629510825982358	0	0.12280139000267308	0	0.01438118150227212	0.0396685378241112	0	0	0.03074044373162256	0	0.020956963378775728	0.03020582731889869	0.00999732691793638	0	0.022614274258219727	0	0.020850040096230954	0	0	0	0.011066559743384122	0	0.006415396952686447	0	0.008607324244854317	0.009248863940122962	0	0	0	0.011601176156107992	0.009302325581395349	0.007003475006682705	0.007163859930499866	0	0.007110398289227479	0	0.0065223202352312215	0	0	0	0	0	0.005880780539962577	0	0	0	0.008072707832130446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004597701149425287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002673082063619353	0	0	0	0
455	HP331	HP331_S250_L001_R1_001.fastq.gz	fd3585347b85dad636597f6280aa5ebec5c61b8caaaa2dc8bfa4560ddbf5acb1	HP331_S250_L001_R2_001.fastq.gz	092b83c3bb0527d546e8897bbebe99697c4e3b94507eb29c473490f3a8c048ac	2.6889574203321973	1.0948980143916032	0.020721744305578098	1.0857003733160202	0.020397121679381052	0.009197641075582968	0.00032462262619704593	0.0	0.0	1.0	0.0014066980468538657	0	0	0.35189092679759776	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData	0	0	0	0	0	0.22512579126765137	0.3440999837688687	0	0.12492560731482984	0	0.012768489963750473	0.04523075258345507	0	0	0.029270140128766976	0.005139858248119894	0.020613536763512418	0.02948655521289834	0.010604339122436834	0	0.018774008548395824	0	0.018828112319428665	0	0	0	0.012443867337553427	0	0.005789103500513986	0	0.009359952388681491	0.007790943028729102	0	0	0	0.011253584374830925	0.009576367472812855	0.0059514148136125085	0.006330141210842396	0.006276037439809555	0.005843207271546827	0	0.006059622355678191	0	0.015635989828491046	0	0	0	0.005789103500513986	0	0	0	0.007033490234269329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	HP203	HP203_S169_L001_R1_001.fastq.gz	5362c17ea325498441e300f6674b79ce2a9e101c9e0248124bb94996a9154550	HP203_S169_L001_R2_001.fastq.gz	ce014720dce8744dafc674b2178bb1ee8221d246b1d095d817028a71a65f57c7	2.16746866606983	1.0853849597135183	0.02294091316025067	1.0782229185317815	0.02249328558639212	0.007162041181736795	0.0004476275738585497	0.0	0.0	1.0	0.0014547896150402864	0	0	0.3768464637421665	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180905.0	NoData	0	0	0	0	0	0.23472470904207698	0.3713630259623993	0	0.08907788719785138	0	0.008504923903312443	0.03161369740376007	0	0	0.029319606087735005	0	0.03133393017009848	0.03877573858549686	0.009288272157564906	0	0.021430170098478068	0	0.027025514771709936	0	0	0	0.009791853178155775	0	0.005931065353625783	0	0.008001342882721576	0.005763205013428827	0	0	0.007665622202327664	0.010743061772605193	0.008560877350044762	0	0	0.007945389435989257	0.006602506714413608	0	0	0	0.011638316920322292	0	0	0	0.0068263205013428824	0.010295434198746643	0	0	0.007162041181736795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022381378692927484	0.000391674127126231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
467	HP343	HP343_S217_L001_R1_001.fastq.gz	004dee7d193fa0549aace13bc5dbe9c2a38e2138dfd78630de09af02a90facac	HP343_S217_L001_R2_001.fastq.gz	09b75e92e2afe2929d8a1617816a925f88ce967da83d178916e1e88ea36cbfe7	2.104778761061947	1.0843362831858407	0.019469026548672566	1.0688938053097345	0.01920353982300885	0.015442477876106194	0.00026548672566371683	0.0	0.0	1.0	0.001238938053097345	0	0	0.4459734513274336	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180907.0	NoData	0	0	0	0	0	0.3035398230088496	0.2683628318584071	0	0.10756637168141593	0	0.01504424778761062	0.03584070796460177	0	0	0.04013274336283186	0	0.02084070796460177	0.02190265486725664	0.012964601769911505	0	0.009734513274336283	0	0.017610619469026548	0	0	0	0.009380530973451328	0	0.01836283185840708	0	0.0048672566371681415	0.0048672566371681415	0	0	0.02668141592920354	0.005132743362831859	0.009469026548672566	0.006415929203539823	0.005752212389380531	0.006991150442477876	0	0	0.0048672566371681415	0	0.010486725663716815	0	0	0	0	0.007876106194690265	0	0	0.004778761061946903	0	0.007168141592920354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005088495575221239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008274336283185841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	HP238	HP238_S114_L001_R1_001.fastq.gz	1d1e849876a68e860d67a7d07b34c9cc58dfb38a926b199a0f2e2d42a233738e	HP238_S114_L001_R2_001.fastq.gz	29285191830730a5f65cc80fd7d3cdcdec582eb4bc1c4004c2b30f63e1b167e0	2.394414531684516	1.101828294183776	0.024554760073368438	1.0978048636175375	0.024318087687119107	0.004023430566238684	0.00023667238624933436	0.0	0.0	1.0	0.0025442281521803442	0	0	0.2764333471392226	0.011360274539968048	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	20180908.0	NoData	0	0	0	0	0	0.16602567895390805	0.2760191704632862	0	0.09780486361753743	0	0.01301698124371339	0.04005680137269984	0	0	0.024318087687119107	0	0.021537187148689428	0.026329802970238448	0.008046861132477368	0	0.015087864623395066	0	0.01816460564463641	0	0	0	0.0079285249393527	0	0.0041417667593633516	0	0.006745163008106029	0.005384296787172357	0	0	0	0.008165197325602036	0.008816046387787706	0.005502632980297024	0.006449322525294361	0.0048517839181113544	0.0048517839181113544	0	0.005916809656233359	0	0	0	0	0	0.0038459262765516834	0.005680137269984025	0	0	0.00609431394592036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07798355126915567	0.06046979468670493	0.028400686349920122	0.008697710194663038	0.0028400686349920124	0.002485060055618011	0.0016567067037453404	0	0.001301698124371339	0	0.005680137269984025	0	0.0032542453109283475	0	0.0025442281521803442	0.0035500857937400153	0.0017750428968700076	0.0025442281521803442	0.002130051476244009	0.0013608662209336725	0	0.0012425300278090055	0	0	0	0.001301698124371339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
