	Feature.ID	Taxon	Confidence
348	5c985950ae70313f3e1502eb0c32c9af	d__Bacteria	0.889878308405395
349	34fff69d81d44d18fee4d52c4d7d02c2	d__Bacteria	0.97780433409113
350	1fcd49da257fe0aafdaf9f456cd73c8d	d__Bacteria	0.999999999881498
351	347370f62419274673ab8985b745f365	d__Bacteria	0.875328939224664
352	64cead843b0e429225c0b1d815c8a21c	d__Bacteria	0.745253406297281
353	1b9caa50ff42dc16c1fe83cab7b2905a	d__Bacteria	0.927358059807821
354	d5078767ee2905909e4a809ddb7a33c9	d__Bacteria	0.835837541482422
355	9a2cd3ec7c2c6be580a37e99e6d5893b	d__Bacteria	0.802652235671323
356	c4500f82e6123a10ad4106576778670f	d__Bacteria	0.836163450139009
357	dc3487169a24a865e4d2c30eac788fd6	d__Bacteria	0.796005580375257
358	36340e5adffc8a73050de2e8474fb63b	d__Bacteria	0.834377911848105
359	18a04aa3963eebb3e6690d69ef53c1f7	d__Bacteria	0.998468029896833
360	8dd69e1536ff145a2bc6012550cd40be	d__Bacteria	0.999999995947542
361	da202afe18ad3cb25a2f7ef278d37e2a	d__Bacteria	0.935034824165454
362	43423eda43e1925e85d6c3f2724c5888	d__Bacteria	0.994107190887913
363	ca061e186ae3ae0543093bcae819e417	d__Bacteria	0.915908540454075
364	92ba78b94ce6b33bb0c07db2d7ae8d76	d__Bacteria	0.807192758761668
365	ee56c99e7479fc88d01a8df6ff1ef903	d__Bacteria	0.998811155819541
366	0e73801eb4fc9198e33c765c31e64674	d__Bacteria	0.757302904455408
367	7f0c69e8e7bd58ba6ed1de8f2e4db3bb	d__Bacteria	0.772680199051311
368	57cc8d6354c79f1043ddec6e4747e3bf	d__Bacteria	0.988007306744659
369	2459bf4256f37b8d8d3ec0b26372e3dc	d__Bacteria	0.762770418822081
370	d4e72b2cc0635d3eb2f4bcff634c8ccf	d__Bacteria	0.881829946782407
371	d4fc33a5d22f90bf1cc5ed43625762a7	d__Bacteria	0.999999999997454
372	0e0d3ff385a49dfc0f577f06d1bdeba6	d__Bacteria	0.975068036489626
373	3cb2effe4dc46f106e00db7a167a8459	d__Bacteria	0.811050194165441
374	c8210bfbd8b9f3801ff0d4a8526ae923	d__Bacteria	0.72689180944246
375	a8ef93f133e9f5f41ff57adeef6beb1a	d__Bacteria	0.999784964090625
376	abb00bccab5c63c339d924aeb91d91e4	d__Bacteria	0.772788586623684
377	fba5af63d6d9252070cf3bacc0e359c9	d__Bacteria	0.740966670843462
378	ecee3fb41e0d9fdce7f611db53ddb99a	d__Bacteria	0.829957960857294
379	b368e00f895a889d9db93e276a574f5d	d__Bacteria	0.76007201337277
380	3dd8ef322b28d8ea2e8cd936864ec600	d__Bacteria	0.999270070314582
381	1bebe64da213d53442eca2f0d30580e6	d__Bacteria	0.982662480524898
382	c9331a56d2c3fedde830f656ae988079	d__Bacteria	0.825234577974354
383	58e6bcd69729dfb410e42f954a790aa5	d__Bacteria	0.999865239723699
384	a1fe370ca993fed5d922004ddb8a3812	d__Bacteria	0.998794893968392
385	7f9fb4713a39c299e25032cfba1c84e1	d__Bacteria	0.78852980857644
386	c88f602aa6aeb658aa4dfbd759fb3bd2	d__Bacteria	0.994057747279533
387	a6ff76b6dbdaffd0bb70745d3ba0bdcb	d__Bacteria	0.870656057942595
388	73c23fabb810ab116f15944a7c086d63	d__Bacteria	0.883417339453509
389	deadb0407912095d8a9dafdde222e877	d__Bacteria	0.999998920568915
390	adf03e1a924d528d97f8d4fea2fd6702	d__Bacteria	0.982068149860011
391	d6ef0f4abee2dcfeaf2c6e6e26792264	d__Bacteria	0.843950707503522
392	971db9edd6596dad00d40b0bae565ec3	d__Bacteria	0.702895905347874
393	c16b650a53ddeda9fb58cf9eaac8e6d4	d__Bacteria	0.752009347762052
394	8c0d7850ed200188d0847665007bf9a5	d__Bacteria	0.92513247090812
395	8a9d4cf6d34f078026c442e266f28a82	d__Bacteria	0.853620943483869
396	682a40cb156c537dfa5c2fc4f8fca0ec	d__Bacteria	0.720976535104789
397	f56cb1dab22ee45421663951345f8b43	d__Bacteria	0.811619012860164
398	ff7d8d4d79bae8ac23adcf8ea127b653	d__Bacteria	0.863468632489419
399	b8f780fb3ed99a8edad5ea54e77aa1b6	d__Bacteria	0.784683378446377
400	e0082c1119f89393640227bb31b0e6f4	d__Bacteria	0.981138576482342
401	13d03f115950ae3affcf3f12723c2d73	d__Bacteria	0.952584284991391
402	9744789b513d2738dad084b994709149	d__Bacteria	0.949633584885285
403	ca481b31f888a5b7a941d47d1211990e	d__Bacteria	0.844455158831423
404	11b9424a1c66e56c147b2eed1a6c100f	d__Bacteria	0.98286878884187
405	ad4c54f3e53ed63aca96f7a581fe51f2	d__Bacteria	0.999992428729481
406	8ef3e646e4605bf2482331845c7d881f	d__Bacteria	0.827296406819104
407	aec9b81a342e79134f820723751d0e03	d__Bacteria	0.9950146397276
408	1b44a8ff1802ae71e31aac359ba99029	d__Bacteria	0.833913411343549
409	65b3aa3bc6430d68c477ba82455e9626	d__Bacteria	0.974152681185242
410	bd69cf77e577fa277ec7abde5be6d3f3	d__Bacteria	0.856013766773207
411	2cc32853091087eff068de540b4c66f9	d__Bacteria	0.782692931511936
412	3c9d7ed2b36c595fc906105f0c58b288	d__Bacteria	0.737829505989263
413	dc62ca564ec4f9b4af8941c063564afe	d__Bacteria	0.992573319990405
414	0682bc9a1ad790d8b9f03c06ed0f1548	d__Bacteria	0.792113708425647
415	b7a0750294d9c19a5206cbf36e8742ea	d__Bacteria	0.999491394981788
416	d73b2c90046a279e4888805a5035227e	d__Bacteria	0.924481569638632
417	cc3017a3f604ded539ab05662b8bbe34	d__Bacteria	0.878871709090042
418	4a739656a3614618154804dd179fdf47	d__Bacteria	0.787792127860675
419	24e2892f425f43d0edd3cc981423a5d6	d__Bacteria	0.976717130289791
420	4e504f237479089097b0d43385a64e57	d__Bacteria	0.999999998817553
421	1506c94ee59f6df49f9ee5fdb4b2ca82	d__Bacteria	0.780864431334077
422	fcbb7ed864dd8a80f920c48446b4d70c	d__Bacteria	0.997584991385909
423	9b1e306d4686ff5ced03cff1f81a1756	d__Bacteria	0.8447286734111
424	a14d2b133a102e4cf7d904b807127493	d__Bacteria	0.847924847907415
425	e06574c519d8a6fc96dbc68606ea13d0	d__Bacteria	0.979883703424204
426	fec984909bb17d857aec3f47f26fe3b9	d__Bacteria	0.977085919830388
427	c28450c924cf9adb398b9d0441a9835e	d__Bacteria	0.92696857378523
428	5c8511cdc9005ecad48cdd3ee680f83d	d__Bacteria	0.994274809583403
429	75938a1266fc94a9ef3dae6fbc41171d	d__Bacteria	0.996056962215035
430	a7da230d3a2ad56bf89f2658686f649f	d__Bacteria	0.950362467738848
431	692ebba17a0fcd1d8f7e49e0831bc3f7	d__Bacteria	0.776893245703721
432	1ec88d656e498328ff02e49832c43b4e	d__Bacteria	0.910137104248002
433	410bac1eca194259f1a79c53587a00c1	d__Bacteria	0.780871468575911
