Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),QF,H2O (mmol/mol),xCO2  Air (wet) (umol/mol),QF,H2O (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),% O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
CRIMP2_158W_21N,21.458,-157.798,10/6/2013,12:17,538.5,2,11.78,386,2,11.51,1010.2,27.2,97.56,-999,-999,544.9,390.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/6/2013,15:17,517.6,2,11.52,386,2,11.23,1009.9,27.1,97.19,-999,-999,523.6,390.3,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/6/2013,18:17,524.7,2,12,386.1,2,11.79,1011.3,27,97.08,-999,-999,531.1,390.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/6/2013,21:17,533.4,2,12.58,385.7,2,12.3,1011.5,27.1,97.36,-999,-999,540.2,390.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/7/2013,0:17,456.5,2,12.29,385.4,2,11.98,1009.5,27.3,98.62,-999,-999,462.2,390.1,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/7/2013,3:17,451.2,2,11.89,385.6,2,11.65,1009.6,27.4,99.6,-999,-999,456.6,390.1,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/7/2013,6:17,502.1,2,11.74,386.9,2,11.62,1011.1,27.3,99.38,-999,-999,508.1,391.4,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/7/2013,9:17,476.7,2,11.72,385.8,2,11.59,1011.4,27.2,98.62,-999,-999,482.4,390.3,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/7/2013,12:17,583.9,2,11.47,386.1,2,11.38,1010.4,27.2,97.29,-999,-999,590.6,390.6,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/7/2013,15:17,535.3,2,11.54,386.7,2,11.45,1010.5,27,96.61,-999,-999,541.6,391.2,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/7/2013,18:17,544.2,2,12.26,386,2,12.12,1011.8,26.9,96.47,-999,-999,550.9,390.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/7/2013,21:17,497.8,2,12.49,385.9,2,12.17,1012.2,27.2,97.27,-999,-999,504.1,390.6,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/8/2013,0:17,404.2,2,12.68,385.9,2,12.24,1011.3,27.5,99.22,-999,-999,409.4,390.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/8/2013,3:17,403.4,2,12.61,385.4,2,12.24,1011.1,27.6,100.58,-999,-999,408.6,390.2,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/8/2013,6:17,437.2,2,11.74,385.8,2,11.52,1012.9,27.6,100.71,-999,-999,442.4,390.3,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/8/2013,9:17,428.6,2,11.57,386.1,2,11.37,1013.3,27.5,99.91,-999,-999,433.6,390.6,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/8/2013,12:17,539,2,11.84,387.4,2,11.62,1012.2,27.4,98.6,-999,-999,545.5,392,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/8/2013,15:17,622.4,2,11.4,387.3,2,11.28,1012.1,27.3,97.35,-999,-999,629.6,391.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/8/2013,18:17,536.5,2,12.19,386.3,2,11.97,1013.6,27,97.1,-999,-999,543.1,391,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/8/2013,21:17,475.7,2,12.62,386,2,12.25,1013.7,27.3,98.11,-999,-999,481.8,390.8,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/9/2013,0:17,380.1,2,12.34,385.4,2,12.07,1012.1,27.4,100.23,-999,-999,384.8,390.1,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/9/2013,3:17,362.8,2,11.99,385.5,2,11.7,1011.8,27.3,101.56,-999,-999,367.2,390.1,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/9/2013,6:17,415.8,2,11.83,385.8,2,11.62,1013.2,27.3,101.24,-999,-999,420.8,390.4,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/9/2013,9:17,458.6,2,11.5,386.3,2,11.34,1012.8,27.2,100.01,-999,-999,464,390.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/9/2013,12:17,612.1,2,11.72,386.4,2,11.42,1011.8,27.1,98.65,-999,-999,619.3,390.8,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/9/2013,15:17,568.2,2,11.65,386.1,2,11.44,1011.6,27,97.57,-999,-999,574.9,390.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/9/2013,18:17,544.6,2,11.89,386,2,11.65,1013,26.9,97.09,-999,-999,551.1,390.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/9/2013,21:17,496.8,2,12.81,385.6,2,12.41,1012.4,27.1,97.71,-999,-999,503.2,390.4,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/10/2013,0:17,387.4,2,13.33,384.9,2,12.55,1010.5,28.1,99.71,-999,-999,392.6,389.8,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/10/2013,3:17,349.4,2,12.17,385.4,2,11.71,1010.5,28,101.53,-999,-999,353.7,390,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/10/2013,6:17,409.2,2,11.76,385.7,2,11.53,1011.7,27.8,101.38,-999,-999,414.1,390.2,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/10/2013,9:17,455.9,2,11.7,386.1,2,11.49,1011.5,27.5,100.16,-999,-999,461.3,390.6,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/10/2013,12:17,628.2,2,11.63,386.5,2,11.39,1010.2,27.3,98.42,-999,-999,635.6,390.9,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/10/2013,15:17,623.8,2,11.59,386.4,2,11.37,1010.1,27.2,97.09,-999,-999,631.1,390.8,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/10/2013,18:17,571.7,2,12.21,386.1,2,12.05,1011.4,27.1,96.49,-999,-999,578.8,390.8,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/10/2013,21:17,542.3,2,12.86,385.7,2,12.45,1011.1,27.4,96.44,-999,-999,549.4,390.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/11/2013,0:17,483.7,2,12.53,385.5,2,12.12,1009.1,27.6,97.55,-999,-999,489.9,390.3,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/11/2013,3:17,463.5,2,12.73,385.2,2,12.49,1009.1,27.7,98.7,-999,-999,469.5,390.1,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/11/2013,6:17,460.4,2,11.56,385.9,2,11.31,1010.6,27.6,99.15,-999,-999,465.8,390.3,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/11/2013,9:17,420.4,2,11.75,386.3,2,11.55,1010.7,27.5,99.38,-999,-999,425.4,390.8,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/11/2013,12:17,444.9,2,11.75,386.3,2,11.54,1009.7,27.5,98.8,-999,-999,450.2,390.8,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/11/2013,15:17,516.7,2,11.68,387.1,2,11.55,1009.3,27.4,97.43,-999,-999,522.8,391.6,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/11/2013,18:17,606,2,11.44,388.5,2,11.52,1011,27.1,95.85,-999,-999,613,393,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/11/2013,21:17,576.4,2,12.92,385.6,2,13.03,1010.9,27.2,95.28,-999,-999,584,390.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/12/2013,0:17,499.8,2,13.45,384.9,2,13.21,1008.7,28,96.47,-999,-999,506.6,390,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/12/2013,3:17,475.9,2,11.94,385.1,2,11.74,1009.4,28.4,97.68,-999,-999,481.7,389.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/12/2013,6:17,527.5,2,10.78,389.5,2,10.63,1011.7,27.8,97.67,-999,-999,533.2,393.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/12/2013,9:17,647,2,11.04,395,2,10.94,1011.8,27.2,96.32,-999,-999,654.2,399.4,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/12/2013,12:17,739.3,2,10.93,400.5,2,10.84,1010.5,26.8,94.35,-999,-999,747.4,404.9,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/12/2013,15:17,653.6,2,10.66,397.2,2,10.61,1010.5,26.4,93.14,-999,-999,660.7,401.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/12/2013,18:17,588.1,2,11.98,404.7,2,12.12,1011.4,26.2,92.85,-999,-999,595.3,409.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/12/2013,21:17,549.4,2,12.97,385.8,2,13.21,1011,27,93.8,-999,-999,556.6,390.9,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/13/2013,0:17,444.1,2,12.35,385.2,2,12.31,1009.1,28.3,96.21,-999,-999,449.6,390,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/13/2013,3:17,392.1,2,12.2,385.3,2,11.86,1009.7,28.9,99.55,-999,-999,396.9,389.9,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/13/2013,6:17,451.4,2,11.77,395.1,2,11.5,1011.1,28.7,100.76,-999,-999,456.7,399.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/13/2013,9:17,526.7,2,11.76,389.9,2,11.55,1011.3,28.2,100.38,-999,-999,533,394.4,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/13/2013,12:17,663.2,2,11.62,398.4,2,11.46,1009.8,27.8,98.92,-999,-999,671,403,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/13/2013,15:17,905,2,11.48,397.3,2,11.33,1009.4,27.3,95.84,-999,-999,915.6,401.8,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/13/2013,18:17,691.3,2,12.75,392.4,2,12.87,1010.3,27.1,94.95,-999,-999,700.2,397.5,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/13/2013,21:17,621.3,2,13.31,387.1,2,13.37,1010,28.1,95.14,-999,-999,629.7,392.4,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/14/2013,0:17,503.6,2,10.86,387,2,10.7,1008.4,29.3,96.96,-999,-999,509.1,391.2,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/14/2013,3:17,481.5,2,13.06,383.8,2,12.64,1008.9,28.8,98.34,-999,-999,487.9,388.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/14/2013,6:17,488.9,2,11.66,405.5,2,11.3,1010.7,28.5,99.01,-999,-999,494.7,410.1,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/14/2013,9:17,484.3,2,11.43,394.9,2,11.12,1010.6,28,99.39,-999,-999,489.9,399.3,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/14/2013,12:17,546.9,2,11.29,400.2,2,11.05,1008.9,27.4,99.12,-999,-999,553.2,404.7,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/14/2013,15:17,681.8,2,11.31,404.3,2,11.14,1008.7,27,97.73,-999,-999,689.6,408.9,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/14/2013,18:17,807.6,2,12.37,392.3,2,12.35,1009.9,26.8,95.53,-999,-999,817.8,397.2,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/14/2013,21:17,784.6,2,12.76,387.3,2,12.62,1009.4,27.3,94.09,-999,-999,794.8,392.3,-999,-999,-999,-999,-999,-999
CRIMP2_158W_21N,21.458,-157.798,10/15/2013,0:17,706.7,2,12.3,386.6,2,11.92,1007.9,28.1,93.71,27.029,34.984,715.5,391.3,684.9,374.6,310.3,687,375.7,311.3
CRIMP2_158W_21N,21.458,-157.798,10/15/2013,3:17,606,2,12.69,386.4,2,12.34,1008.5,28.1,94.47,26.904,34.747,613.8,391.3,588,374.9,213.2,589.8,376,213.8
CRIMP2_158W_21N,21.458,-157.798,10/15/2013,6:17,588.3,2,11.51,390.5,2,11.18,1010.1,28,95.02,26.896,34.618,595.1,394.9,571.1,378.9,192.1,572.8,380.1,192.7
CRIMP2_158W_21N,21.458,-157.798,10/15/2013,9:17,763.6,2,11.13,392.2,2,11,1010.2,27.6,94.18,26.693,34.733,772.2,396.6,741.3,380.7,360.6,743.7,381.9,361.8
CRIMP2_158W_21N,21.458,-157.798,10/15/2013,12:17,776,2,11.32,391.3,2,11.27,1009.1,27.1,93.19,26.63,34.751,784.9,395.8,752.9,379.6,373.2,755.2,380.8,374.4
CRIMP2_158W_21N,21.458,-157.798,10/15/2013,15:17,981.2,2,11,393.2,2,11.03,1008.9,26.8,91.5,26.331,34.695,992.2,397.5,952,381.4,570.6,955,382.6,572.3
CRIMP2_158W_21N,21.458,-157.798,10/15/2013,18:17,706.6,2,12.16,390.2,2,12.29,1010.2,26.5,91.71,26.585,34.725,715.3,395.1,686.9,379.4,307.5,689.1,380.6,308.4
CRIMP2_158W_21N,21.458,-157.798,10/15/2013,21:17,807.4,2,12.94,386.6,2,13.15,1010.1,27.1,91.35,26.662,34.758,818,391.7,785.3,376.1,409.2,787.8,377.3,410.5
CRIMP2_158W_21N,21.458,-157.798,10/16/2013,0:17,796.8,2,12.97,386.3,2,12.91,1007.9,28,91.31,26.896,34.782,807.3,391.3,772.9,374.7,398.2,775.3,375.8,399.5
CRIMP2_158W_21N,21.458,-157.798,10/16/2013,3:17,621,2,12.42,385.7,2,12.21,1008.7,28.4,92.51,27.245,34.887,628.9,390.5,602.1,373.9,228.2,604,375.1,228.9
CRIMP2_158W_21N,21.458,-157.798,10/16/2013,6:17,623.3,2,11.75,387.7,2,11.33,1010.5,28.1,93.43,26.968,34.886,630.8,392.2,605.4,376.4,229,607.3,377.6,229.7
CRIMP2_158W_21N,21.458,-157.798,10/16/2013,9:17,527,2,11.83,387.3,2,11.46,1010.3,27.8,94.89,27.172,34.642,533.3,391.8,511.6,375.8,135.7,513.2,377,136.2
CRIMP2_158W_21N,21.458,-157.798,10/16/2013,12:17,535.8,2,11.59,387.6,2,11.27,1008.9,27.6,95.45,27.138,34.879,542.1,392.1,519.3,375.6,143.8,520.9,376.7,144.2
CRIMP2_158W_21N,21.458,-157.798,10/16/2013,15:17,545.9,2,11.11,398.2,2,10.87,1008.7,27.3,95.69,27.036,34.954,552,402.6,528.8,385.6,143.1,530.4,386.8,143.6
CRIMP2_158W_21N,21.458,-157.798,10/16/2013,18:17,675.2,2,12.69,386.6,2,12.67,1010.4,27,94.71,26.922,34.959,683.9,391.6,656.4,375.9,280.6,658.5,377,281.5
CRIMP2_158W_21N,21.458,-157.798,10/16/2013,21:17,712.4,2,12.94,386.3,2,12.78,1010.8,27.4,93.97,26.96,34.902,721.7,391.3,692.9,375.8,317.2,695.1,376.9,318.2
CRIMP2_158W_21N,21.458,-157.798,10/17/2013,0:17,624.6,2,13.08,386.1,2,12.86,1008.6,27.7,94.73,27.105,35.027,632.9,391.1,606.1,374.6,231.5,608,375.7,232.3
CRIMP2_158W_21N,21.458,-157.798,10/17/2013,3:17,622.3,2,13.05,386.2,2,12.54,1008.3,27.9,95.33,27.151,35.04,630.6,391.1,603.6,374.4,229.2,605.5,375.6,229.9
CRIMP2_158W_21N,21.458,-157.798,10/17/2013,6:17,603.4,2,11.31,387.1,2,10.77,1010.2,27.7,96.03,27.159,35.078,610.3,391.3,585.4,375.3,210.1,587.2,376.5,210.7
CRIMP2_158W_21N,21.458,-157.798,10/17/2013,9:17,586,2,11.87,386.6,2,11.57,1010.7,27.6,96.37,27.257,35.115,593.1,391.1,569,375.2,193.8,570.8,376.4,194.4
CRIMP2_158W_21N,21.458,-157.798,10/17/2013,12:17,510.4,2,11.74,386.8,2,11.51,1009.1,27.5,96.99,27.039,35.123,516.5,391.3,494.9,375,119.9,496.5,376.1,120.3
CRIMP2_158W_21N,21.458,-157.798,10/17/2013,15:17,573.8,2,11.66,387.7,2,11.41,1009.3,27.3,96.81,26.774,34.96,580.6,392.2,556.8,376.2,180.7,558.6,377.3,181.2
CRIMP2_158W_21N,21.458,-157.798,10/17/2013,18:17,575.9,2,12.52,390.6,2,12.6,1010.5,27.2,96.86,26.75,34.856,583.2,395.6,560,379.9,180.2,561.8,381.1,180.7
CRIMP2_158W_21N,21.458,-157.798,10/17/2013,21:17,618.3,2,13.62,385.2,2,13.62,1010.2,28.2,96.83,27.071,34.988,626.8,390.5,601.3,374.6,226.7,603.2,375.8,227.4
CRIMP2_158W_21N,21.458,-157.798,10/18/2013,0:17,637,2,13.57,385.5,2,12.96,1008.6,29.2,96.67,27.426,34.989,645.8,390.6,618.1,373.8,244.3,620,375,245.1
CRIMP2_158W_21N,21.458,-157.798,10/18/2013,3:17,495.4,2,12.07,387,2,11.48,1008.9,29.5,98.71,27.678,34.964,501.4,391.5,479.8,374.6,105.2,481.3,375.7,105.6
CRIMP2_158W_21N,21.458,-157.798,10/18/2013,6:17,592,2,11.94,391.8,2,11.42,1010.1,28.9,98.91,27.489,35.058,599.1,396.4,574.2,379.9,194.3,576,381.1,194.9
CRIMP2_158W_21N,21.458,-157.798,10/18/2013,9:17,658.4,2,11.86,389.6,2,11.43,1010.6,28.3,97.96,27.664,34.981,666.4,394.1,638.7,377.8,260.9,640.7,378.9,261.8
CRIMP2_158W_21N,21.458,-157.798,10/18/2013,12:17,559.4,2,11.38,401.5,2,11.01,1008.7,27.8,98,27.438,35.076,565.9,406,541.6,388.6,153,543.3,389.8,153.5
CRIMP2_158W_21N,21.458,-157.798,10/18/2013,15:17,618,2,11.24,395.3,2,10.92,1008.4,27.3,97.31,27.013,35.107,625.1,399.7,598.6,382.7,215.9,600.5,383.9,216.5
CRIMP2_158W_21N,21.458,-157.798,10/18/2013,18:17,645.1,2,12.26,398.7,2,12.19,1009.7,26.9,96.65,26.972,34.948,653.1,403.6,626.4,387.1,239.2,628.3,388.3,240
CRIMP2_158W_21N,21.458,-157.798,10/18/2013,21:17,587.7,2,13.06,387.4,2,12.85,1009.4,27.6,97.12,27.341,34.877,595.5,392.4,570.5,376,194.5,572.3,377.1,195.1
CRIMP2_158W_21N,21.458,-157.798,10/19/2013,0:17,581.6,2,13.48,385.6,2,12.9,1006.8,28.8,97.49,27.527,34.95,589.5,390.7,563,373.1,189.9,564.8,374.3,190.5
CRIMP2_158W_21N,21.458,-157.798,10/19/2013,3:17,534.5,2,12.39,385.7,2,11.83,1006.6,29.1,97.9,27.341,35.144,541.3,390.3,517.1,372.9,144.2,518.7,374,144.7
CRIMP2_158W_21N,21.458,-157.798,10/19/2013,6:17,594.1,2,11.51,390.4,2,10.97,1008.2,28.6,97.46,27.346,35.064,601,394.7,575,377.7,197.4,576.8,378.8,198
CRIMP2_158W_21N,21.458,-157.798,10/19/2013,9:17,520.1,2,11.07,408.8,2,10.7,1007.9,27.9,96.99,27.773,34.885,526,413.3,502.6,394.9,107.7,504.2,396.2,108
CRIMP2_158W_21N,21.458,-157.798,10/19/2013,12:17,504.2,2,11.07,404.7,2,10.69,1006.2,27.2,97.1,27.457,35.08,509.8,409.1,486.7,390.5,96.2,488.2,391.7,96.5
CRIMP2_158W_21N,21.458,-157.798,10/19/2013,15:17,580.7,2,10.8,416.2,2,10.47,1005.9,26.6,96.79,27.078,34.833,587.1,420.6,560.7,401.7,158.9,562.4,403,159.4
CRIMP2_158W_21N,21.458,-157.798,10/19/2013,18:17,573.5,2,12.47,398,2,12.55,1007.3,26.3,96.65,26.942,34.892,580.7,403,555.6,385.6,170,557.3,386.8,170.5
CRIMP2_158W_21N,21.458,-157.798,10/19/2013,21:17,549.8,2,12.89,386.1,2,12.49,1007.1,27.3,97.13,27.324,34.852,556.9,390.9,532.3,373.7,158.7,534,374.8,159.1
CRIMP2_158W_21N,21.458,-157.798,10/20/2013,0:17,537.2,2,12,386.1,2,11.57,1005.6,27.6,97.58,27.304,34.975,543.7,390.6,518.9,372.8,146.1,520.5,373.9,146.6
CRIMP2_158W_21N,21.458,-157.798,10/20/2013,3:17,540.2,2,13.25,385.8,2,13.13,1006,27.7,98.07,27.378,34.962,547.4,391,522.6,373.2,149.4,524.2,374.4,149.8
CRIMP2_158W_21N,21.458,-157.798,10/20/2013,6:17,550.7,2,10.82,402.4,2,10.37,1007.5,27.7,98.12,27.332,35.011,556.8,406.6,532.3,388.8,143.5,534,390,144
CRIMP2_158W_21N,21.458,-157.798,10/20/2013,9:17,519,2,11.04,392.1,2,10.6,1007.8,27.3,98.31,27.242,34.92,524.8,396.3,502.1,379.1,122.9,503.6,380.3,123.3
CRIMP2_158W_21N,21.458,-157.798,10/20/2013,12:17,624.5,2,11.2,397.3,2,10.83,1006.4,26.9,97.49,26.952,35.05,631.6,401.7,603.7,384,219.7,605.6,385.1,220.4
CRIMP2_158W_21N,21.458,-157.798,10/20/2013,15:17,699.2,2,10.78,395.4,2,10.4,1006.6,26.5,96.19,26.766,35.028,706.8,399.6,676,382.2,293.9,678.1,383.4,294.8
CRIMP2_158W_21N,21.458,-157.798,10/20/2013,18:17,664,2,11.84,396.2,2,11.59,1007.7,26.2,95.59,26.866,35.008,671.9,400.8,643.3,383.7,259.5,645.3,384.9,260.3
CRIMP2_158W_21N,21.458,-157.798,10/20/2013,21:17,667.3,2,12.85,388.4,2,12.44,1007.8,26.9,95.48,27.078,34.997,676,393.3,646.9,376.4,270.5,648.9,377.5,271.4
CRIMP2_158W_21N,21.458,-157.798,10/21/2013,0:17,740.2,2,12.33,388.1,2,11.58,1006.8,27.9,94.75,26.785,35,749.4,392.7,716.9,375.6,341.2,719.1,376.8,342.3
CRIMP2_158W_21N,21.458,-157.798,10/21/2013,3:17,631.5,2,12.28,388,2,11.41,1007.4,28.2,95.34,26.996,35.057,639.3,392.5,611.7,375.5,236.2,613.6,376.7,236.9
CRIMP2_158W_21N,21.458,-157.798,10/21/2013,6:17,688.4,2,11.3,393,2,10.66,1009.1,27.9,95.39,26.874,35.03,696.3,397.2,667.5,380.8,286.7,669.6,382,287.6
CRIMP2_158W_21N,21.458,-157.798,10/21/2013,9:17,698,2,11.4,389.2,2,10.76,1009.7,27.4,94.65,27.012,35.035,706,393.5,677,377.3,299.7,679.2,378.5,300.7
CRIMP2_158W_21N,21.458,-157.798,10/21/2013,12:17,626.5,2,11.11,391.2,2,10.59,1008.2,27,94.2,26.659,35.105,633.5,395.4,607.1,378.9,228.2,609,380.1,228.9
CRIMP2_158W_21N,21.458,-157.798,10/21/2013,15:17,633.4,2,11.07,389.8,2,10.53,1008.2,26.5,93.96,26.422,35.126,640.5,394,614,377.7,236.4,615.9,378.8,237.1
CRIMP2_158W_21N,21.458,-157.798,10/21/2013,18:17,647.5,2,11.93,388.9,2,11.69,1009.7,26.3,93.84,26.65,35.053,655.4,393.6,628.9,377.7,251.3,630.9,378.9,252
CRIMP2_158W_21N,21.458,-157.798,10/21/2013,21:17,588.3,2,12.65,388.6,2,12.29,1009.4,27.2,94.7,27.119,35.022,595.8,393.4,571.1,377.1,194,572.8,378.2,194.6
CRIMP2_158W_21N,21.458,-157.798,10/22/2013,0:17,602.6,2,12.24,388.1,2,11.28,1007.7,28.3,95.18,26.909,35.071,610,392.5,584,375.8,208.2,585.8,376.9,208.8
CRIMP2_158W_21N,21.458,-157.798,10/22/2013,3:17,567.9,2,12.91,392.2,2,11.94,1007.8,28.4,96.02,26.983,35.092,575.3,396.9,550.7,379.9,170.8,552.4,381.1,171.3
CRIMP2_158W_21N,21.458,-157.798,10/22/2013,6:17,577.1,2,11.18,389.3,2,10.39,1010.3,28.1,96.66,26.888,35.1,583.7,393.4,560.2,377.6,182.6,562,378.7,183.2
CRIMP2_158W_21N,21.458,-157.798,10/22/2013,9:17,668.8,2,11.3,393,2,10.66,1010.6,27.5,96.01,26.794,35.122,676.4,397.2,649.6,381.5,268.1,651.6,382.6,269
CRIMP2_158W_21N,21.458,-157.798,10/22/2013,12:17,717.4,2,11.35,390.8,2,10.76,1009.9,27,94.97,26.653,35.117,725.6,395,696.5,379.2,317.3,698.7,380.4,318.3
CRIMP2_158W_21N,21.458,-157.798,10/22/2013,15:17,610.4,2,11.06,393.9,2,10.69,1009.4,26.7,94.76,26.462,35.137,617.3,398.1,592.4,382.1,210.3,594.3,383.3,211
CRIMP2_158W_21N,21.458,-157.798,10/22/2013,18:17,622.4,2,11.58,390.4,2,11.33,1010.6,26.4,94.65,26.618,35.086,629.7,394.9,604.9,379.4,225.6,606.8,380.5,226.3
CRIMP2_158W_21N,21.458,-157.798,10/22/2013,21:17,585.8,2,12.72,387.7,2,12.39,1010.6,27,95.24,26.957,35.092,593.4,392.5,569.6,376.8,192.8,571.4,378,193.4
CRIMP2_158W_21N,21.458,-157.798,10/23/2013,0:17,521.1,2,12.58,387,2,12.14,1009,28,96.58,27.301,35.089,527.8,391.8,505.4,375.2,130.3,507,376.3,130.7
CRIMP2_158W_21N,21.458,-157.798,10/23/2013,3:17,533.5,2,12.21,387.5,2,11.66,1009.1,28.3,97.52,26.96,35.135,540.1,392.1,517.7,375.8,141.9,519.3,377,142.4
CRIMP2_158W_21N,21.458,-157.798,10/23/2013,6:17,559.3,2,11.73,387.6,2,11.35,1010.7,28,97.67,26.855,35.16,566,392,543.5,376.4,167,545.2,377.6,167.6
CRIMP2_158W_21N,21.458,-157.798,10/23/2013,9:17,592.4,2,11.74,388,2,11.38,1010.9,27.7,97.14,26.735,35.165,599.4,392.5,575.8,377.1,198.8,577.6,378.2,199.4
CRIMP2_158W_21N,21.458,-157.798,10/23/2013,12:17,577,2,11.61,388.2,2,11.29,1009.7,27.5,96.65,26.434,35.184,583.8,392.7,560.5,377,183.5,562.2,378.2,184
