Date,Timepoint,PLUG.ID,Species,Photo.Number,Tank,Treatment,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,*all polyps excluded in outline*
20181102,Week6,1087,Pocillopora,6,1,ATAC,134.154,71.547,97.683,112.909,71.904,49.014,
20181109,Week7,1087,Pocillopora,3,1,ATAC,128.941,87.736,121.982,99.975,83.833,63.377,
20181116,Week8,1087,Pocillopora,4,1,ATAC,185.2,113.3,138.8,122.5,78.5,51.2,
20181123,Week9,1087,Pocillopora,17,1,ATAC,153.3,107.7,154.8,134,95.7,72.6,
20181130,Week10,1087,Pocillopora,3,1,ATAC,141.622,105.329,160.605,102.24,90.227,78.612,
20181207,Week11,1087,Pocillopora,36,1,ATAC,176.18,130.47,180.941,128.336,98.269,81.673,
20181214,Week12,1087,Pocillopora,2,1,ATAC,193.14,127.026,157.971,148.26,108.456,84.613,
20180926,Week1,1088,Pocillopora,6,1,ATAC,66.788,66.532,104.803,27.556,47.252,33.277,
20181003,Week2,1088,Pocillopora,2,1,ATAC,101.937,68.18,103.367,34.504,37.888,27.218,
20181011,Week3,1088,Pocillopora,6,1,ATAC,77.103,68.903,110.608,55.247,70.797,51.468,
20181018,Week4,1088,Pocillopora,7,1,ATAC,124.922,68.967,99.917,74.008,49.137,37.764,
20181025,Week5,1088,Pocillopora,4,1,ATAC,111.556,65.189,97.844,67.654,48.971,27.292,
20181102,Week6,1088,Pocillopora,2,1,ATAC,135.588,80.467,103.979,90.012,61.36,42.813,
20181003,Week2,1090,Pocillopora,14,2,HTHC,100.232,79.44,112.185,56.436,63.568,42.536,
20180926,Week1,1091,Montipora,12,2,HTHC,73.66,71.74,104.537,37.597,53.113,33.745,
20181003,Week2,1091,Montipora,16,2,HTHC,101.9,83.515,116.331,25.579,29.298,19.825,
20181011,Week3,1091,Montipora,19,2,HTHC,77.695,69.754,107.66,26.447,31.135,21.159,
20181018,Week4,1091,Montipora,18,2,HTHC,130.118,70.65,95.322,82.631,42.984,21.711,
20181025,Week5,1091,Montipora,7,2,HTHC,138.669,72.657,97.804,65.174,31.591,12.358,
20181102,Week6,1091,Montipora,16,2,HTHC,91.365,80.032,100.319,40.087,51.889,33.369,
20181109,Week7,1091,Montipora,6,2,HTHC,87.11,71.772,114.564,49.976,50.804,33.518,
20181116,Week8,1091,Montipora,10,2,HTHC,186.6,118.8,144.7,97.3,58,39.4,
20180926,Week1,1092,Montipora,14,2,HTHC,90.411,82.388,114.732,46.517,59.929,35.903,
20181003,Week2,1092,Montipora,17,2,HTHC,96.682,79.592,112.627,36.202,38.429,23.259,
20181011,Week3,1092,Montipora,19,2,HTHC,77.695,69.754,107.66,34.174,36.098,19.838,
20181018,Week4,1092,Montipora,17,2,HTHC,133.605,73.411,100.388,48.015,22.449,10.649,
20181011,Week3,1093,Pocillopora,16,2,HTHC,83.178,77.92,116.27,35.306,46.269,39.736,
20181018,Week4,1093,Pocillopora,14,2,HTHC,130.217,68.882,95.141,102.477,60.636,45.551,
20181025,Week5,1093,Pocillopora,7,2,HTHC,138.669,72.657,97.804,126.216,86.567,50.571,
20181102,Week6,1093,Pocillopora,19,2,HTHC,84.554,77.082,99.048,83.613,104.815,75.294,
20181109,Week7,1093,Pocillopora,8,2,HTHC,81.228,60.992,97.696,89.077,111.807,87.48,
20181116,Week8,1093,Pocillopora,12,2,HTHC,186.9,117.7,144.1,160.4,145.5,127.2,
20181123,Week9,1093,Pocillopora,15,2,HTHC,161.8,97.9,136,206.4,202.6,194.1,"knocked away from plug, may be mixed up"
20181130,Week10,1093,Pocillopora,7,2,HTHC,170.693,113.956,160.246,187.359,199.283,198.409,
20180926,Week1,1094,Pocillopora,14,2,HTHC,90.411,82.388,114.732,64.927,95.676,67.537,
20181003,Week2,1094,Pocillopora,18,2,HTHC,94.749,74.581,102.411,69.84,80.388,55.022,
20181003,Week2,1095,Montipora,1,1,ATAC,101.844,86.179,123.994,34.19,40.656,33.207,
20181011,Week3,1095,Montipora,1,1,ATAC,118.29,71.242,107.257,51.213,30.099,19.83,
20181018,Week4,1095,Montipora,1,1,ATAC,130.034,72.57,100.588,47.477,27.512,18.629,
20181025,Week5,1095,Montipora,1,1,ATAC,106.223,79.708,113.248,34.314,31.577,19.068,
20181102,Week6,1095,Montipora,1,1,ATAC,112.443,72.283,101.351,35.313,27.586,21.401,
20181109,Week7,1095,Montipora,5,1,ATAC,93.59,75.612,115.526,32.409,35.521,27.744,
20181116,Week8,1095,Montipora,2,1,ATAC,190.5,119,144.1,78.1,44.3,33.5,
20180926,Week1,1096,Montipora,14,2,HTHC,90.411,82.388,114.732,38.569,56.096,38.838,
20181003,Week2,1096,Montipora,16,2,HTHC,101.9,83.515,116.331,67.149,69.88,41.773,
20181011,Week3,1096,Montipora,17,2,HTHC,67.836,70.403,115.366,42.221,54.025,40.677,
20181018,Week4,1096,Montipora,19,2,HTHC,132.606,69.681,92.758,97.057,61.024,40.217,
20181025,Week5,1096,Montipora,11,2,HTHC,86.78,66.978,102.115,92.366,99.435,68.028,
20181102,Week6,1096,Montipora,16,2,HTHC,91.365,80.032,100.319,82.77,125.755,94.133,
20181109,Week7,1096,Montipora,7,2,HTHC,80.059,68.693,106.96,115.258,170.423,151.657,
20180926,Week1,1097,Pocillopora,15,2,HTHC,104.23,79.385,111.155,72.621,68.307,47.221,
20181003,Week2,1097,Pocillopora,19,2,HTHC,107.313,84.924,116.428,65.905,71.172,50.161,
20181011,Week3,1097,Pocillopora,21,2,HTHC,68.129,64.755,94.356,69.725,76.433,45.194,
20181018,Week4,1097,Pocillopora,19,2,HTHC,132.606,69.681,92.758,95.259,55.564,33.876,
20181025,Week5,1097,Pocillopora,11,2,HTHC,86.78,66.978,102.115,115.732,128.819,97.716,
20181102,Week6,1097,Pocillopora,15,2,HTHC,93.764,78.317,95.996,85.772,138.684,115.993,
20181109,Week7,1097,Pocillopora,6,2,HTHC,87.11,71.772,114.564,117.059,172.678,163.33,
20180926,Week1,1102,Montipora,8,1,ATAC,78.193,76.697,109.139,24.48,37.349,24.95,
20181003,Week2,1102,Montipora,3,1,ATAC,107.99,80.197,112.608,44.066,42.496,28.36,
20181011,Week3,1102,Montipora,4,1,ATAC,82.68,67.583,108.554,33.99,36.178,26.603,
20181018,Week4,1102,Montipora,2,1,ATAC,127.908,68.987,95.532,63.096,36.201,24.278,
20181025,Week5,1102,Montipora,1,1,ATAC,106.223,79.708,113.248,34.919,30.954,18.242,
20181102,Week6,1102,Montipora,6,1,ATAC,134.154,71.547,97.683,45.752,23.185,15.223,
20181109,Week7,1102,Montipora,2,1,ATAC,84.003,79.803,119.505,41.067,49.368,36.875,
20181116,Week8,1102,Montipora,4,1,ATAC,185.2,113.3,138.8,90.3,51,33,
20181123,Week9,1102,Montipora,17,1,ATAC,153.3,107.7,154.8,88.6,60.1,47.3,
20181207,Week11,1102,Montipora,36,1,ATAC,176.18,130.47,180.941,73.094,48.103,39.399,
20181214,Week12,1102,Montipora,3,1,ATAC,175.148,111.32,147.277,100.144,65.23,51.885,
20181221,Week13,1102,Montipora,20,1,ATAC,153.342,91.395,124.339,106.666,68.726,51.204,
20181231,Week14,1102,Montipora,5,1,ATAC,161.767,104.866,133.072,79.075,54.126,32.307,
20190107,Week15,1102,Montipora,4,1,ATAC,175.449,115.317,147.548,100.111,72.093,57.331,
20190111,Week16,1102,Montipora,2,1,ATAC,150.688,98.248,124.584,95.093,68.802,52.746,
20180926,Week1,1103,Pocillopora,9,1,ATAC,84.665,82.442,120.049,46.534,76.764,56.582,
20181003,Week2,1103,Pocillopora,4,1,ATAC,114.697,72.36,106.481,67.745,64.474,41.744,
20181011,Week3,1103,Pocillopora,5,1,ATAC,82.449,67.064,109.621,40.046,51.678,39.878,
20181018,Week4,1103,Pocillopora,4,1,ATAC,128.925,74.334,107.729,83.135,56.563,44.679,
20181025,Week5,1103,Pocillopora,2,1,ATAC,143.252,76.768,106.887,88.039,52.453,31.085,
20181102,Week6,1103,Pocillopora,5,1,ATAC,134.099,70.43,100.187,90.755,53.345,37.028,
20181109,Week7,1103,Pocillopora,4,1,ATAC,96.924,73.87,113.431,53.124,63.764,49.74,
20181116,Week8,1103,Pocillopora,1,1,ATAC,180.8,112,138.9,108.2,69.3,51.6,
20181123,Week9,1103,Pocillopora,18,1,ATAC,151.8,104.9,150,93.5,72.9,57.6,
20181130,Week10,1103,Pocillopora,2,1,ATAC,156.375,110.081,154.944,102.394,84.046,68.841,
20181207,Week11,1103,Pocillopora,37,1,ATAC,151.769,105.851,156.334,93.155,70.389,60.316,
20181214,Week12,1103,Pocillopora,3,1,ATAC,175.148,111.32,147.277,99.684,70.921,58.354,
20180926,Week1,1105,Montipora,7,1,ATAC,82.264,70.165,114.39,53.598,68.37,55.677,
20181003,Week2,1105,Montipora,5,1,ATAC,109.874,78.807,111.178,57.92,56.828,35.251,
20181011,Week3,1105,Montipora,4,1,ATAC,82.68,67.583,108.554,73.866,85.654,65.406,
20181018,Week4,1105,Montipora,2,1,ATAC,127.908,68.987,95.532,88.367,54.611,32.552,
20181025,Week5,1105,Montipora,3,1,ATAC,129.489,70.577,99.239,68.382,38.835,22.954,
20181102,Week6,1105,Montipora,3,1,ATAC,140.902,79.268,110.06,99.233,54.433,33.708,
20181109,Week7,1105,Montipora,2,1,ATAC,84.003,79.803,119.505,50.153,60.639,41.904,
20181116,Week8,1105,Montipora,4,1,ATAC,185.2,113.3,138.8,132.1,82.2,51,
20180926,Week1,1106,Montipora,10,1,ATAC,77.225,78.451,114.327,45.725,77.338,46.707,
20181003,Week2,1106,Montipora,2,1,ATAC,101.937,68.18,103.367,65.023,57.778,32.409,
20181011,Week3,1106,Montipora,7,1,ATAC,74.613,68.906,107.256,30.98,40.641,28.259,
20181018,Week4,1106,Montipora,7,1,ATAC,124.922,68.967,99.917,58.378,37.534,28.022,
20181025,Week5,1106,Montipora,5,1,ATAC,134.255,69.209,100.557,48.791,27.511,14.163,
20181102,Week6,1106,Montipora,1,1,ATAC,112.443,72.283,101.351,48.165,41.26,29.998,
20181109,Week7,1106,Montipora,4,1,ATAC,96.924,73.87,113.431,61.464,64.585,49.933,
20181116,Week8,1106,Montipora,2,1,ATAC,190.5,119,144.1,101.5,65,48.4,
20181123,Week9,1106,Montipora,18,1,ATAC,151.8,104.9,150,97.9,66.9,48.8,
20181130,Week10,1106,Montipora,1,1,ATAC,137.209,91.882,142.333,92.881,63.372,49.239,
20181207,Week11,1106,Montipora,39,1,ATAC,143.159,106.798,160.57,83.626,57.759,45.102,
20181214,Week12,1106,Montipora,2,1,ATAC,193.14,127.026,157.971,116.086,82.785,66.869,
20181221,Week13,1106,Montipora,19,1,ATAC,158.208,93.553,127.47,131.841,82.071,53.073,
20181231,Week14,1106,Montipora,5,1,ATAC,161.767,104.866,133.072,116.953,80.435,46.48,
20190107,Week15,1106,Montipora,4,1,ATAC,175.449,115.317,147.548,132.862,93.437,69.179,
20190111,Week16,1106,Montipora,2,1,ATAC,150.688,98.248,124.584,128.752,81.708,53.458,
20180926,Week1,1111,Pocillopora,7,1,ATAC,82.264,70.165,114.39,44.32,63.63,58.485,
20181003,Week2,1111,Pocillopora,4,1,ATAC,114.697,72.36,106.481,70.908,69.743,49.924,
20181011,Week3,1111,Pocillopora,5,1,ATAC,82.449,67.064,109.621,69.109,84.006,67.058,
20181018,Week4,1111,Pocillopora,2,1,ATAC,127.908,68.987,95.532,94.234,66.927,47.179,
20181025,Week5,1111,Pocillopora,2,1,ATAC,143.252,76.768,106.887,91.59,59.597,39.723,
20181102,Week6,1111,Pocillopora,4,1,ATAC,133.052,72.622,99.154,102.224,62.55,45.077,
20181109,Week7,1111,Pocillopora,4,1,ATAC,96.924,73.87,113.431,75.943,83.536,65.851,
20181116,Week8,1111,Pocillopora,5,1,ATAC,171.4,105.4,63.1,115,70.9,46.6,
20181123,Week9,1111,Pocillopora,16,1,ATAC,142.1,101.8,149.2,130.1,105.5,93.4,
20181130,Week10,1111,Pocillopora,1,1,ATAC,137.209,91.882,142.333,90.549,69.042,58.882,
20181207,Week11,1111,Pocillopora,38,1,ATAC,141.507,104.687,154.792,99.713,83.623,74.156,
20181214,Week12,1111,Pocillopora,1,1,ATAC,166.927,130.965,142.32,88.328,62.562,51.603,
20181221,Week13,1111,Pocillopora,19,1,ATAC,158.208,93.553,127.47,145.551,102.376,77.904,
20181231,Week14,1111,Pocillopora,4,1,ATAC,171.182,113.964,135.377,159.093,133.77,97.852,
20190107,Week15,1111,Pocillopora,3,1,ATAC,187.797,130.394,154.899,171.806,149.321,117.121,
20190111,Week16,1111,Pocillopora,1,1,ATAC,124.14,77.388,102.726,129.873,102.479,74.338,standard in shade
20180926,Week1,1112,Pocillopora,11,1,ATAC,67.727,68.973,104.498,28.681,53.644,37.819,
20181003,Week2,1112,Pocillopora,7,1,ATAC,98.249,69.837,103.208,43.495,47.625,34.498,
20181011,Week3,1112,Pocillopora,3,1,ATAC,81.366,65.384,104.938,32.386,38.218,28.149,
20181018,Week4,1112,Pocillopora,4,1,ATAC,128.925,74.334,107.729,81.662,53.369,42.422,
20181025,Week5,1112,Pocillopora,4,1,ATAC,111.556,65.189,97.844,48.946,36.724,22.41,
20181102,Week6,1112,Pocillopora,3,1,ATAC,140.902,79.268,110.06,71.944,42.516,27.998,
20180926,Week1,1113,Pocillopora,7,1,ATAC,82.264,70.165,114.39,35.035,44.228,38.067,
20181003,Week2,1113,Pocillopora,5,1,ATAC,109.874,78.807,111.178,46.816,45.427,32.226,
20181011,Week3,1113,Pocillopora,4,1,ATAC,82.68,67.583,108.554,33.932,41.796,32.974,
20181018,Week4,1113,Pocillopora,6,1,ATAC,126.986,69.221,95.646,81.359,50,35.984,
20181025,Week5,1113,Pocillopora,4,1,ATAC,111.556,65.189,97.844,72.334,50.073,29.251,
20181102,Week6,1113,Pocillopora,2,1,ATAC,135.588,80.467,103.979,81.194,52.865,36.123,
20181109,Week7,1113,Pocillopora,4,1,ATAC,96.924,73.87,113.431,60.631,96.453,88.392,
20180926,Week1,1115,Montipora,11,1,ATAC,67.727,68.973,104.498,26.715,43.028,29.927,
20181003,Week2,1115,Montipora,6,1,ATAC,97.743,64.46,96.941,38.741,37.182,25.995,
20181011,Week3,1115,Montipora,5,1,ATAC,82.449,67.064,109.621,30.593,34.309,27.128,
20181018,Week4,1115,Montipora,7,1,ATAC,124.922,68.967,99.917,53.063,34.615,29.197,
20181025,Week5,1115,Montipora,3,1,ATAC,129.489,70.577,99.239,42.459,20.781,12.158,
20181102,Week6,1115,Montipora,3,1,ATAC,140.902,79.268,110.06,47,24.519,15.848,
20181109,Week7,1115,Montipora,2,1,ATAC,84.003,79.803,119.505,27.294,36.629,30.138,
20181116,Week8,1115,Montipora,4,1,ATAC,185.2,113.3,138.8,81.5,44.4,31,
20181123,Week9,1115,Montipora,17,1,ATAC,153.3,107.7,154.8,69.3,44.2,37.3,
20181130,Week10,1115,Montipora,1,1,ATAC,137.209,91.882,142.333,45.502,29.791,25.763,
20181207,Week11,1115,Montipora,38,1,ATAC,141.507,104.687,154.792,64.134,44.614,39.014,
20181214,Week12,1115,Montipora,1,1,ATAC,166.927,130.965,142.32,74.116,47.507,39.275,
20180926,Week1,1119,Montipora,9,1,ATAC,84.665,82.442,120.049,37.428,54.323,35.893,
20181003,Week2,1119,Montipora,4,1,ATAC,114.697,72.36,106.481,45.709,39.469,22.522,
20181011,Week3,1119,Montipora,7,1,ATAC,74.613,68.906,107.256,43.321,45.967,27.412,
20181018,Week4,1119,Montipora,6,1,ATAC,126.986,69.221,95.646,56.805,31.647,20.227,
20181025,Week5,1119,Montipora,6,1,ATAC,113.043,68.211,100.492,49.157,31.529,12.909,
20181102,Week6,1119,Montipora,5,1,ATAC,134.099,70.43,100.187,67.799,31.727,18.599,
20181109,Week7,1119,Montipora,4,1,ATAC,96.924,73.87,113.431,43.388,38.328,25.328,
20181116,Week8,1119,Montipora,1,1,ATAC,180.8,112,138.9,107.4,57,37.1,
20181123,Week9,1119,Montipora,16,1,ATAC,142.1,101.8,149.2,82.4,50.6,37,
20181130,Week10,1119,Montipora,1,1,ATAC,137.209,91.882,142.333,79.032,48.669,36.633,
20181207,Week11,1119,Montipora,38,1,ATAC,141.507,104.687,154.792,80.943,54.277,42.946,
20181214,Week12,1119,Montipora,2,1,ATAC,193.14,127.026,157.971,120.405,79.836,63.04,
20180926,Week1,1120,Montipora,6,1,ATAC,66.788,66.532,104.803,29.86,47.288,29.163,
20181003,Week2,1120,Montipora,4,1,ATAC,114.697,72.36,106.481,44.125,39.877,22.85,
20181011,Week3,1120,Montipora,7,1,ATAC,74.613,68.906,107.256,46.432,51.594,29.995,
20181018,Week4,1120,Montipora,5,1,ATAC,131.511,76.104,102.686,73.056,43.755,27.125,
20181025,Week5,1120,Montipora,5,1,ATAC,134.255,69.209,100.557,51.864,26.51,11.839,
20181102,Week6,1120,Montipora,3,1,ATAC,140.902,79.268,110.06,76.502,37.487,21.451,
20181109,Week7,1120,Montipora,2,1,ATAC,84.003,79.803,119.505,42.71,48.706,33.554,
20181116,Week8,1120,Montipora,1,1,ATAC,180.8,112,138.9,90.4,46.9,30.9,
20181123,Week9,1120,Montipora,18,1,ATAC,151.8,104.9,150,99.3,60.9,41.1,
20181130,Week10,1120,Montipora,1,1,ATAC,137.209,91.882,142.333,76.552,44.832,32.911,
20181207,Week11,1120,Montipora,38,1,ATAC,141.507,104.687,154.792,72.095,50.664,39.974,
20181214,Week12,1120,Montipora,3,1,ATAC,175.148,111.32,147.277,102.734,66.454,53.696,
20181221,Week13,1120,Montipora,19,1,ATAC,158.208,93.553,127.47,92.431,52.007,33.251,
20181231,Week14,1120,Montipora,4,1,ATAC,171.182,113.964,135.377,89.464,63.284,38.396,
20190107,Week15,1120,Montipora,3,1,ATAC,187.797,130.394,154.899,111.843,85.214,58.111,
20190111,Week16,1120,Montipora,1,1,ATAC,124.14,77.388,102.726,114.514,77.522,49.456,standard in shade
20181011,Week3,1121,Montipora,8,1,ATAC,100.41,73.585,111.837,40.628,35.391,25.547,
20181018,Week4,1121,Montipora,3,1,ATAC,126.379,69.283,96.48,63.801,34.033,20.862,
20181025,Week5,1121,Montipora,5,1,ATAC,134.255,69.209,100.557,56.21,24.852,10.906,
20181102,Week6,1121,Montipora,6,1,ATAC,134.154,71.547,97.683,65.448,30.685,18.944,
20180926,Week1,1122,Montipora,15,2,HTHC,104.23,79.385,111.155,47.061,45.439,28.827,
20181003,Week2,1122,Montipora,16,2,HTHC,101.9,83.515,116.331,35.059,40.615,24.646,
20180926,Week1,1123,Montipora,10,1,ATAC,77.225,78.451,114.327,22.515,38.016,26.986,
20181003,Week2,1123,Montipora,4,1,ATAC,114.697,72.36,106.481,25.67,23.951,16.586,
20181011,Week3,1123,Montipora,2,1,ATAC,94.611,74.436,113.269,40.67,35.073,23.005,
20181018,Week4,1123,Montipora,5,1,ATAC,131.511,76.104,102.686,63.593,36.762,24.297,
20181102,Week6,1123,Montipora,1,1,ATAC,112.443,72.283,101.351,37.144,28.275,20.921,
20181109,Week7,1123,Montipora,4,1,ATAC,96.924,73.87,113.431,52.669,44.839,32.351,
20181116,Week8,1123,Montipora,5,1,ATAC,171.4,105.4,63.1,79.9,40.7,25,
20181123,Week9,1123,Montipora,18,1,ATAC,151.8,104.9,150,101.9,65.4,45.5,
20181130,Week10,1123,Montipora,1,1,ATAC,137.209,91.882,142.333,82.618,51.854,38.811,
20181207,Week11,1123,Montipora,39,1,ATAC,143.159,106.798,160.57,73.636,53.291,42.618,
20181214,Week12,1123,Montipora,2,1,ATAC,193.14,127.026,157.971,82.261,57.284,44.191,
20181003,Week2,1125,Pocillopora,1,1,ATAC,101.844,86.179,123.994,60.201,71.037,52.402,
20181011,Week3,1125,Pocillopora,1,1,ATAC,118.29,71.242,107.257,78.545,58.816,42.235,
20181018,Week4,1125,Pocillopora,1,1,ATAC,130.034,72.57,100.588,91.666,60.628,40.842,
20181025,Week5,1125,Pocillopora,1,1,ATAC,106.223,79.708,113.248,65.276,65.85,40.275,
20181102,Week6,1125,Pocillopora,1,1,ATAC,112.443,72.283,101.351,63.268,51.706,39.503,
20181109,Week7,1125,Pocillopora,1,1,ATAC,117.56,76.055,119.738,115.665,110.099,101.362,
20181003,Week2,1126,Montipora,14,2,HTHC,100.232,79.44,112.185,41.041,47.546,32.085,
20180926,Week1,1129,Pocillopora,8,1,ATAC,78.193,76.697,109.139,37.131,67.454,46.271,
20181003,Week2,1129,Pocillopora,3,1,ATAC,107.99,80.197,112.608,74.572,74.274,49.178,
20181011,Week3,1129,Pocillopora,3,1,ATAC,81.366,65.384,104.938,61.078,63.706,42.017,
20181018,Week4,1129,Pocillopora,7,1,ATAC,124.922,68.967,99.917,85.341,61.622,47.063,
20181025,Week5,1129,Pocillopora,4,1,ATAC,111.556,65.189,97.844,85.315,61.06,35.679,
20181102,Week6,1129,Pocillopora,5,1,ATAC,134.099,70.43,100.187,62.544,33.755,21.322,
20181109,Week7,1129,Pocillopora,3,1,ATAC,128.941,87.736,121.982,111.631,131.975,123.962,
20180926,Week1,1130,Pocillopora,14,2,HTHC,90.411,82.388,114.732,61.163,81.672,52.458,
20181003,Week2,1130,Pocillopora,17,2,HTHC,96.682,79.592,112.627,62.952,71.867,47.136,
20181011,Week3,1130,Pocillopora,17,2,HTHC,67.836,70.403,115.366,53.376,68.617,52.377,
20181018,Week4,1130,Pocillopora,16,2,HTHC,138.689,75.914,102.464,90.141,55.805,36.48,
20181025,Week5,1130,Pocillopora,8,2,HTHC,139.933,75.212,100.995,117.435,74.923,45.446,
20181102,Week6,1130,Pocillopora,18,2,HTHC,90.859,79.02,104.341,115.979,117.399,82.257,
20180926,Week1,1131,Pocillopora,16,2,HTHC,113.613,70.574,92.109,79.978,61.099,36.091,
20181003,Week2,1131,Pocillopora,18,2,HTHC,94.749,74.581,102.411,56.836,62.678,40.713,
20181011,Week3,1131,Pocillopora,19,2,HTHC,77.695,69.754,107.66,60.986,77.282,52.59,
20181018,Week4,1131,Pocillopora,17,2,HTHC,133.605,73.411,100.388,77.429,48.768,30.9,
20181025,Week5,1131,Pocillopora,8,2,HTHC,139.933,75.212,100.995,140.691,99.842,61.451,
20181102,Week6,1131,Pocillopora,18,2,HTHC,90.859,79.02,104.341,110.813,116.741,81.247,
20180926,Week1,1132,Pocillopora,14,2,HTHC,90.411,82.388,114.732,46.636,61.939,42.995,
20181003,Week2,1132,Pocillopora,16,2,HTHC,101.9,83.515,116.331,45.05,50.789,32.684,
20181011,Week3,1132,Pocillopora,22,2,HTHC,66.534,61.444,93.197,69.913,72.372,39.004,
20181018,Week4,1132,Pocillopora,18,2,HTHC,130.118,70.65,95.322,88.704,56.656,37.245,
20181025,Week5,1132,Pocillopora,9,2,HTHC,148.007,74.97,102.869,119.203,74.727,48.398,
20181102,Week6,1132,Pocillopora,17,2,HTHC,88.658,80.139,94.689,45.04,73.244,42.558,
20181109,Week7,1132,Pocillopora,7,2,HTHC,80.059,68.693,106.96,90.563,124.881,97.635,
20180926,Week1,1133,Montipora,12,2,HTHC,73.66,71.74,104.537,27.563,42.4,26.487,
20181003,Week2,1133,Montipora,17,2,HTHC,96.682,79.592,112.627,43.818,49.977,31.776,
20181011,Week3,1133,Montipora,18,2,HTHC,76.695,81.778,124.259,42.775,54.685,40.847,
20181018,Week4,1133,Montipora,16,2,HTHC,138.689,75.914,102.464,75.48,44.141,26.657,
20181025,Week5,1133,Montipora,8,2,HTHC,139.933,75.212,100.995,61.028,31.632,14.329,
20181102,Week6,1133,Montipora,16,2,HTHC,91.365,80.032,100.319,55.041,70.445,47.634,
20180926,Week1,1134,Montipora,15,2,HTHC,104.23,79.385,111.155,51.696,46.177,28.671,
20181003,Week2,1134,Montipora,15,2,HTHC,99.477,81.002,114.398,38.144,40.192,25.324,
20181011,Week3,1134,Montipora,19,2,HTHC,77.695,69.754,107.66,28.629,31.774,19.232,
20181018,Week4,1134,Montipora,17,2,HTHC,133.605,73.411,100.388,56.956,29.948,16.518,
20181025,Week5,1134,Montipora,10,2,HTHC,125.807,72.61,97.984,68.49,40.897,16.924,
20181102,Week6,1134,Montipora,17,2,HTHC,88.658,80.139,94.689,61.984,76.659,43.938,
20181109,Week7,1134,Montipora,9,2,HTHC,140.833,75.873,106.942,113.919,73.024,47.226,
20181116,Week8,1134,Montipora,12,2,HTHC,186.9,117.7,144.1,152.4,108.1,77.7,
20181123,Week9,1134,Montipora,14,2,HTHC,117.3,112.9,155,125.2,161.5,133.5,
20181130,Week10,1134,Montipora,6,2,HTHC,155.223,109.393,161.479,142.051,138.847,127.826,
20181207,Week11,1134,Montipora,33,2,HTHC,163.122,107.883,154.577,130.21,113.404,99.518,
20181214,Week12,1134,Montipora,5,2,HTHC,149.224,103.885,138.578,147.261,128.031,94.856,
20181221,Week13,1134,Montipora,17,2,HTHC,171.597,105.593,132.447,171.693,120.464,72.213,
20181231,Week14,1134,Montipora,3,2,HTHC,172.299,107.652,128.679,148.055,100.133,57.663,
20190107,Week15,1134,Montipora,2,2,HTHC,156.608,101.014,128.165,133.749,93.626,62.215,
20190111,Week16,1134,Montipora,3,2,HTHC,161.515,100.576,129.033,119.429,84.952,56.583,
20180926,Week1,1135,Montipora,15,2,HTHC,104.23,79.385,111.155,53.422,50.302,31.92,
20181003,Week2,1135,Montipora,15,2,HTHC,99.477,81.002,114.398,56.733,56.356,34.283,
20181011,Week3,1135,Montipora,22,2,HTHC,66.534,61.444,93.197,51.366,51.745,25.45,
20181018,Week4,1135,Montipora,18,2,HTHC,130.118,70.65,95.322,65.631,38.495,22.6124,
20181025,Week5,1135,Montipora,10,2,HTHC,125.807,72.61,97.984,57.119,33.958,14.343,
20181102,Week6,1135,Montipora,16,2,HTHC,91.365,80.032,100.319,52.489,67.597,44.231,
20181109,Week7,1135,Montipora,7,2,HTHC,80.059,68.693,106.96,52.375,60.153,37.663,
