"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"2961",4.95756002760418,"1752","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"2962",-2.29501833901308,"1752","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"2963",16.1360567241117,"1752","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"2964",1.00616394971489,"1752","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"2965",10.3863096003098,"1752","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"2966",18.1218987600956,"1752","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"2967",-10.6028005351003,"1753","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"2968",9.79005165112855,"1753","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"2969",-12.351008818992,"1754","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"2970",-14.5981780484389,"1754","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"2971",-14.1991344074619,"1754","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"2972",-4.74732633178639,"1754","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"2973",9.43581738753531,"1754","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"2974",-12.9090899577884,"1754","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"2975",-13.03555518271,"1755","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"2976",-3.2246549383933,"1755","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"2977",-5.27120155685177,"1755","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"2978",15.220727044774,"1756","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"2979",0.249258735946284,"1756","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"2980",39.0609560379427,"1756","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"2981",23.7930582353049,"1756","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"2982",-13.4522679134644,"1759","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"2983",-8.82034730065294,"1759","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"2984",-10.9455007786632,"1759","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"2985",9.96569638574316,"1759","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"2986",27.0504283168245,"1759","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"2987",40.3269446299315,"1759","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"2988",56.9270175499905,"1759","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"2989",40.1258074353125,"1759","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"2990",77.1257132694353,"1759","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"2991",68.4905913715347,"1759","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"2992",70.4225207913238,"1759","Week11","HTHC","Pocillopora","Week11 HTHC Pocillopora","HTHC Pocillopora"
"2993",-3.3035698694636,"1760","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"2994",-11.3666189338766,"1760","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"2995",-14.6686736691574,"1760","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"2996",-0.536820861807274,"1760","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"2997",-3.83849697544024,"1760","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"2998",-15.1919355743892,"1760","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"2999",-10.3455012124299,"1763","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"3000",3.41646727580839,"1763","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"3001",1.96713247538414,"1763","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"3002",-3.41128466495304,"1763","Week5","HTAC","Pocillopora","Week5 HTAC Pocillopora","HTAC Pocillopora"
"3003",1.52286131778905,"1763","Week6","HTAC","Pocillopora","Week6 HTAC Pocillopora","HTAC Pocillopora"
"3004",33.7189837311707,"1763","Week7","HTAC","Pocillopora","Week7 HTAC Pocillopora","HTAC Pocillopora"
"3005",-12.2035251688763,"1763","Week8","HTAC","Pocillopora","Week8 HTAC Pocillopora","HTAC Pocillopora"
"3006",77.4002965112662,"1763","Week9","HTAC","Pocillopora","Week9 HTAC Pocillopora","HTAC Pocillopora"
"3007",-10.4904402897876,"1764","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3008",-6.32627249215238,"1764","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3009",8.51784441348996,"1764","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3010",9.23358711332999,"1764","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"3011",-2.27736147398291,"1764","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3012",-11.8672195591285,"1768","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"3013",-12.2534149530258,"1765","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"3014",-5.17307921200401,"1765","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"3015",6.36601879811097,"1765","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"3016",-9.49395878223837,"1766","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3017",13.8071579191388,"1766","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"3018",12.6664484058863,"1766","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3019",-3.63351986782361,"1766","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"3020",23.6678931101991,"1766","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"3021",38.3594539866605,"1766","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"3022",39.8941312414523,"1766","Week10","HTHC","Pocillopora","Week10 HTHC Pocillopora","HTHC Pocillopora"
"3023",22.2296333542263,"1766","Week11","HTHC","Pocillopora","Week11 HTHC Pocillopora","HTHC Pocillopora"
"3024",55.3407253772958,"1766","Week12","HTHC","Pocillopora","Week12 HTHC Pocillopora","HTHC Pocillopora"
"3025",54.0321675227703,"1766","Week13","HTHC","Pocillopora","Week13 HTHC Pocillopora","HTHC Pocillopora"
"3026",15.6077464283161,"1766","Week14","HTHC","Pocillopora","Week14 HTHC Pocillopora","HTHC Pocillopora"
"3027",15.6210007670484,"1766","Week15","HTHC","Pocillopora","Week15 HTHC Pocillopora","HTHC Pocillopora"
"3028",43.3820960972831,"1766","Week16","HTHC","Pocillopora","Week16 HTHC Pocillopora","HTHC Pocillopora"
"3029",29.3371795757699,"1768","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"3030",0.0167211205106514,"1769","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"3031",31.5494971770656,"1769","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3032",-10.1600244584033,"1769","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3033",-13.7537460923931,"1769","Week5","ATAC","Montipora","Week5 ATAC Montipora","ATAC Montipora"
"3034",-8.61669037124316,"1769","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"3035",-12.3989677484649,"1769","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"3036",-13.611164846533,"1769","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"3037",-4.89831230133032,"1769","Week9","ATAC","Montipora","Week9 ATAC Montipora","ATAC Montipora"
"3038",-13.8859646766452,"1769","Week10","ATAC","Montipora","Week10 ATAC Montipora","ATAC Montipora"
"3039",-14.0431188833382,"1769","Week11","ATAC","Montipora","Week11 ATAC Montipora","ATAC Montipora"
"3040",-3.78781973360104,"1769","Week12","ATAC","Montipora","Week12 ATAC Montipora","ATAC Montipora"
"3041",10.3383246824234,"1771","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"3042",19.0555912309524,"1771","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3043",17.697986307989,"1771","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3044",66.3966533484386,"1771","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3045",98.2674055434987,"1771","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"3046",73.9713541118388,"1771","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3047",92.6718766455432,"1771","Week7","HTHC","Pocillopora","Week7 HTHC Pocillopora","HTHC Pocillopora"
"3048",86.2925505287172,"1771","Week8","HTHC","Pocillopora","Week8 HTHC Pocillopora","HTHC Pocillopora"
"3049",82.3059512962271,"1771","Week9","HTHC","Pocillopora","Week9 HTHC Pocillopora","HTHC Pocillopora"
"3050",-10.3961653130853,"1772","Week1","HTAC","Pocillopora","Week1 HTAC Pocillopora","HTAC Pocillopora"
"3051",1.69838759827445,"1772","Week2","HTAC","Pocillopora","Week2 HTAC Pocillopora","HTAC Pocillopora"
"3052",25.3450442135396,"1772","Week3","HTAC","Pocillopora","Week3 HTAC Pocillopora","HTAC Pocillopora"
"3053",4.43849267860219,"1772","Week4","HTAC","Pocillopora","Week4 HTAC Pocillopora","HTAC Pocillopora"
"3054",1.07356125836005,"1773","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"3055",-14.4206236612411,"1773","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"3056",-13.6236975435615,"1773","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"3057",-14.5947210649156,"1773","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"3058",-13.5305301297915,"1773","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"3059",-11.3787091593284,"1773","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"3060",2.1776195120902,"1773","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"3061",-12.7668904294853,"1773","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"3062",42.5370595306271,"1773","Week9","HTAC","Montipora","Week9 HTAC Montipora","HTAC Montipora"
"3063",-8.33506084417976,"1773","Week10","HTAC","Montipora","Week10 HTAC Montipora","HTAC Montipora"
"3064",-10.9834295137103,"1773","Week11","HTAC","Montipora","Week11 HTAC Montipora","HTAC Montipora"
"3065",1.23338473133832,"1773","Week12","HTAC","Montipora","Week12 HTAC Montipora","HTAC Montipora"
"3066",-13.78945178398,"1774","Week1","ATAC","Montipora","Week1 ATAC Montipora","ATAC Montipora"
"3067",-15.2253117911605,"1774","Week2","ATAC","Montipora","Week2 ATAC Montipora","ATAC Montipora"
"3068",-2.77211444030545,"1774","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3069",-12.9394717471229,"1774","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3070",-14.2693485940889,"1774","Week6","ATAC","Montipora","Week6 ATAC Montipora","ATAC Montipora"
"3071",-6.54537702141999,"1774","Week7","ATAC","Montipora","Week7 ATAC Montipora","ATAC Montipora"
"3072",-11.9910964810477,"1774","Week8","ATAC","Montipora","Week8 ATAC Montipora","ATAC Montipora"
"3073",-9.67934958431398,"1777","Week1","ATAC","Pocillopora","Week1 ATAC Pocillopora","ATAC Pocillopora"
"3074",2.60832395945596,"1777","Week2","ATAC","Pocillopora","Week2 ATAC Pocillopora","ATAC Pocillopora"
"3075",14.1325743538336,"1777","Week3","ATAC","Pocillopora","Week3 ATAC Pocillopora","ATAC Pocillopora"
"3076",-10.7358564682273,"1777","Week4","ATAC","Pocillopora","Week4 ATAC Pocillopora","ATAC Pocillopora"
"3077",-14.1406579182426,"1777","Week5","ATAC","Pocillopora","Week5 ATAC Pocillopora","ATAC Pocillopora"
"3078",6.0726447354256,"1777","Week6","ATAC","Pocillopora","Week6 ATAC Pocillopora","ATAC Pocillopora"
"3079",54.6585814215218,"1777","Week7","ATAC","Pocillopora","Week7 ATAC Pocillopora","ATAC Pocillopora"
"3080",-13.8217238467316,"1777","Week8","ATAC","Pocillopora","Week8 ATAC Pocillopora","ATAC Pocillopora"
"3081",-1.08931225473902,"1777","Week9","ATAC","Pocillopora","Week9 ATAC Pocillopora","ATAC Pocillopora"
"3082",-14.6152264036173,"1777","Week10","ATAC","Pocillopora","Week10 ATAC Pocillopora","ATAC Pocillopora"
"3083",-15.0662853735256,"1777","Week11","ATAC","Pocillopora","Week11 ATAC Pocillopora","ATAC Pocillopora"
"3084",-15.6628541189931,"1777","Week12","ATAC","Pocillopora","Week12 ATAC Pocillopora","ATAC Pocillopora"
"3085",5.57973010333875,"1778","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"3086",-9.56543802331416,"1778","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3087",28.2292069011591,"1778","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3088",21.0492386853972,"1778","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3089",39.9542566609112,"1778","Week5","HTHC","Pocillopora","Week5 HTHC Pocillopora","HTHC Pocillopora"
"3090",43.6212622750734,"1778","Week6","HTHC","Pocillopora","Week6 HTHC Pocillopora","HTHC Pocillopora"
"3091",-13.8907545165964,"1779","Week3","ATAC","Montipora","Week3 ATAC Montipora","ATAC Montipora"
"3092",-14.5936269712999,"1779","Week4","ATAC","Montipora","Week4 ATAC Montipora","ATAC Montipora"
"3093",-4.57754427780983,"1811","Week1","HTHC","Pocillopora","Week1 HTHC Pocillopora","HTHC Pocillopora"
"3094",-6.14572010627639,"1811","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3095",36.7772634984928,"1811","Week3","HTHC","Pocillopora","Week3 HTHC Pocillopora","HTHC Pocillopora"
"3096",25.8560015185145,"1811","Week4","HTHC","Pocillopora","Week4 HTHC Pocillopora","HTHC Pocillopora"
"3097",-13.9681378056212,"1812","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"3098",-12.2448042283074,"1812","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"3099",-12.1990489049294,"1812","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"3100",-13.8835188625267,"1812","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"3101",-14.1409788022724,"1812","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"3102",-14.4008381982687,"1812","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"3103",-12.5867946001656,"1812","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"3104",7.65223699271531,"1812","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"3105",5.97490510151284,"1812","Week9","HTHC","Montipora","Week9 HTHC Montipora","HTHC Montipora"
"3106",9.62355085193381,"1812","Week10","HTHC","Montipora","Week10 HTHC Montipora","HTHC Montipora"
"3107",2.17333728328068,"1812","Week11","HTHC","Montipora","Week11 HTHC Montipora","HTHC Montipora"
"3108",6.45882425920737,"1812","Week12","HTHC","Montipora","Week12 HTHC Montipora","HTHC Montipora"
"3109",6.23023311716643,"1812","Week13","HTHC","Montipora","Week13 HTHC Montipora","HTHC Montipora"
"3110",-5.08216573729864,"1812","Week14","HTHC","Montipora","Week14 HTHC Montipora","HTHC Montipora"
"3111",-0.716401222715681,"1812","Week15","HTHC","Montipora","Week15 HTHC Montipora","HTHC Montipora"
"3112",-8.4037579898744,"1812","Week16","HTHC","Montipora","Week16 HTHC Montipora","HTHC Montipora"
"3113",-4.44829775278964,"1820","Week2","HTHC","Pocillopora","Week2 HTHC Pocillopora","HTHC Pocillopora"
"3114",-9.43551814850963,"1822","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"3115",-13.0746248888205,"1822","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"3116",-14.0952924618501,"1822","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"3117",-14.6017187468445,"1822","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"3118",-14.4443545641674,"1822","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"3119",-15.3506010999206,"1822","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"3120",-15.2732176149481,"1824","Week1","HTHC","Montipora","Week1 HTHC Montipora","HTHC Montipora"
"3121",-10.893807605071,"1824","Week2","HTHC","Montipora","Week2 HTHC Montipora","HTHC Montipora"
"3122",-13.1456720893153,"1824","Week3","HTHC","Montipora","Week3 HTHC Montipora","HTHC Montipora"
"3123",3.32954335855439,"1824","Week4","HTHC","Montipora","Week4 HTHC Montipora","HTHC Montipora"
"3124",-5.07246512269485,"1824","Week5","HTHC","Montipora","Week5 HTHC Montipora","HTHC Montipora"
"3125",-3.95351871142081,"1824","Week6","HTHC","Montipora","Week6 HTHC Montipora","HTHC Montipora"
"3126",-12.7857346643975,"1824","Week7","HTHC","Montipora","Week7 HTHC Montipora","HTHC Montipora"
"3127",10.8007536464695,"1824","Week8","HTHC","Montipora","Week8 HTHC Montipora","HTHC Montipora"
"3128",16.1403803411998,"1824","Week9","HTHC","Montipora","Week9 HTHC Montipora","HTHC Montipora"
"3129",21.6178229623571,"1824","Week10","HTHC","Montipora","Week10 HTHC Montipora","HTHC Montipora"
"3130",2.39575604275727,"1824","Week11","HTHC","Montipora","Week11 HTHC Montipora","HTHC Montipora"
"3131",25.1581687784862,"1824","Week12","HTHC","Montipora","Week12 HTHC Montipora","HTHC Montipora"
"3132",14.6019451213481,"1824","Week13","HTHC","Montipora","Week13 HTHC Montipora","HTHC Montipora"
"3133",1.69633562245445,"1824","Week14","HTHC","Montipora","Week14 HTHC Montipora","HTHC Montipora"
"3134",11.589019761493,"1824","Week15","HTHC","Montipora","Week15 HTHC Montipora","HTHC Montipora"
"3135",1.9132875868846,"1824","Week16","HTHC","Montipora","Week16 HTHC Montipora","HTHC Montipora"
"3136",28.8001637957683,"1908","Week3","ATHC","Pocillopora","Week3 ATHC Pocillopora","ATHC Pocillopora"
"3137",-14.8458749201233,"1998","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"3138",-10.5067158961295,"1998","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
"3139",-13.9801665957584,"1998","Week3","HTAC","Montipora","Week3 HTAC Montipora","HTAC Montipora"
"3140",-5.34144285975237,"1998","Week4","HTAC","Montipora","Week4 HTAC Montipora","HTAC Montipora"
"3141",-14.4449352268151,"1998","Week5","HTAC","Montipora","Week5 HTAC Montipora","HTAC Montipora"
"3142",-15.5256042348648,"1998","Week6","HTAC","Montipora","Week6 HTAC Montipora","HTAC Montipora"
"3143",-11.38147326764,"1998","Week7","HTAC","Montipora","Week7 HTAC Montipora","HTAC Montipora"
"3144",-13.9256508277571,"1998","Week8","HTAC","Montipora","Week8 HTAC Montipora","HTAC Montipora"
"3145",19.3517272702068,"1998","Week9","HTAC","Montipora","Week9 HTAC Montipora","HTAC Montipora"
"3146",-9.394561100381,"1998","Week10","HTAC","Montipora","Week10 HTAC Montipora","HTAC Montipora"
"3147",-7.60513816782969,"1998","Week11","HTAC","Montipora","Week11 HTAC Montipora","HTAC Montipora"
"3148",0.486821646051932,"1998","Week12","HTAC","Montipora","Week12 HTAC Montipora","HTAC Montipora"
"3149",-1.22531193674953,"1998","Week13","HTAC","Montipora","Week13 HTAC Montipora","HTAC Montipora"
"3150",-11.4958927473535,"1998","Week14","HTAC","Montipora","Week14 HTAC Montipora","HTAC Montipora"
"3151",-11.6571272260988,"1998","Week15","HTAC","Montipora","Week15 HTAC Montipora","HTAC Montipora"
"3152",-13.4076496500007,"1998","Week16","HTAC","Montipora","Week16 HTAC Montipora","HTAC Montipora"
"3153",-6.07035105332522,"2003","Week1","HTAC","Montipora","Week1 HTAC Montipora","HTAC Montipora"
"3154",-14.5416914194555,"2003","Week2","HTAC","Montipora","Week2 HTAC Montipora","HTAC Montipora"
